strategy,interval,threshold,rule,max_hold,trailing_pct,take_profit_pct,hard_sl,cut_3bar_neg,n,win%,mean%,median%,held,total%,MDD%,Sharpe_ann,PF
trend_pullback,1d,60,h120_tr25_TP40_SLx_cutY,120,0.25,0.4,,True,18143,48.7,8.91,-1.05,64.8,inf,,17.85,2.33
trend_pullback,1d,60,h252_tr25_TP25_SLx_cutY,252,0.25,0.25,,True,18143,53.7,7.86,18.12,68.3,inf,,17.84,2.11
trend_pullback,1d,60,h365_tr25_TP30_SL20_cutY,365,0.25,0.3,-0.2,True,18143,48.2,8.38,-4.8,68.2,inf,,17.71,2.12
trend_pullback,1d,60,h252_tr20_TP40_SL20_cutN,252,0.2,0.4,-0.2,False,18143,47.4,9.16,-1.79,68.2,inf,,17.69,2.28
trend_pullback,1d,60,h180_tr25_TP30_SL20_cutY,180,0.25,0.3,-0.2,True,18143,49.5,8.17,-1.02,62.8,inf,,17.66,2.14
trend_pullback,1d,60,h365_tr25_TP25_SLx_cutY,365,0.25,0.25,,True,18143,53.5,7.85,24.7,71.8,inf,,17.66,2.09
trend_pullback,1d,60,h365_tr20_TP40_SL20_cutN,365,0.2,0.4,-0.2,False,18143,46.9,9.15,-2.12,69.6,inf,,17.6,2.27
trend_pullback,1d,60,h180_tr20_TP25_SLx_cutN,180,0.2,0.25,,False,18143,52.6,7.59,7.31,62.5,inf,,17.59,2.12
trend_pullback,1d,60,h180_tr25_TP25_SLx_cutY,180,0.25,0.25,,True,18143,53.7,7.63,9.25,63.6,inf,,17.59,2.1
trend_pullback,1d,60,h252_tr25_TP30_SL15_cutN,252,0.25,0.3,-0.15,False,18143,49.0,8.21,-3.46,62.7,inf,,17.46,2.08
trend_pullback,1d,60,h120_tr25_TP30_SLx_cutY,120,0.25,0.3,,True,18143,51.0,7.82,1.46,59.4,inf,,17.44,2.18
trend_pullback,1d,60,h252_tr25_TP40_SL15_cutY,252,0.25,0.4,-0.15,True,18143,42.2,9.01,-5.92,65.7,inf,,17.38,2.23
trend_pullback,1d,60,h120_tr20_TP40_SLx_cutN,120,0.2,0.4,,False,18143,50.3,8.6,0.19,64.0,inf,,17.37,2.3
