ma_period_weekly,confirm_offset,vol_sma_period,rsi_period,feature,quantile,horizon_h,n,mean,median,std,win,var_adj
20,3,20,14,body_ret,"(0.00869, 0.756]",6,582,0.005923949782032228,0.0014862527588883623,0.04524371309442969,0.5137457044673539,-0.06872817682377676
20,3,20,14,body_ret,"(0.00869, 0.756]",24,579,-0.001797243332901255,-0.001621621621621605,0.08724194084992007,0.48877374784110533,-0.14574644573526938
20,3,20,14,body_ret,"(0.00869, 0.756]",72,577,0.01607435644982143,0.003696098562628425,0.15247882502751064,0.5181975736568457,-0.23551570484557113
20,3,20,14,body_ret,"(0.00869, 0.756]",168,577,0.007784983580547556,-0.020871700429711537,0.19712179292084012,0.4436741767764298,-0.3174659747388386
20,3,20,14,body_ret,"(0.00869, 0.756]",336,576,0.00996697625101057,-0.021378914921066916,0.33680764693194526,0.4618055555555556,-0.545765641186699
20,3,20,14,body_ret,"(0.00869, 0.756]",672,571,-0.01735220002136358,-0.08452446660703061,0.5214011297485385,0.3345008756567426,-0.877664064106452
20,3,20,14,color,green,1,1466,-0.00016982092728343073,-0.0004424065192382143,0.015696744315050717,0.46725784447476126,-0.026069449047117114
20,3,20,14,color,green,6,1464,0.003941691473048476,0.0009117341584206073,0.035916225942891004,0.519808743169399,-0.05532008133272168
20,3,20,14,color,green,24,1458,-0.0006152727376049204,-0.00019993002499091306,0.07312300386579478,0.4924554183813443,-0.12126822911616629
20,3,20,14,color,green,72,1455,0.0113457101837304,0.0034431874077716085,0.1206272539620262,0.5230240549828179,-0.18768925885361282
20,3,20,14,color,green,168,1452,0.0053397068270904695,-0.009264740285324258,0.16676244412669616,0.4641873278236915,-0.2698183259819582
20,3,20,14,color,green,336,1449,0.004427337976918338,-0.01985906470211396,0.2849744279453547,0.44306418219461696,-0.4657804681329169
20,3,20,14,color,green,672,1440,-0.005080583049180904,-0.0672775569434842,0.44464285598595027,0.3625,-0.7387412954259989
20,3,20,14,color,red,1,1455,4.111235920250093e-05,-0.00010010010010008674,0.018625161559511355,0.4742268041237113,-0.030690404213991235
20,3,20,14,color,red,6,1455,3.527739400185081e-05,-0.00010010010010008674,0.03989518688593919,0.4845360824742268,-0.06579178096779781
20,3,20,14,color,red,24,1454,-0.008262276787786703,-0.0068715635557750065,0.0710036825953137,0.4298486932599725,-0.1254183530700543
20,3,20,14,color,red,72,1450,-0.0036055476416811563,-0.007821865379483928,0.11285838960493386,0.443448275862069,-0.189821890489822
20,3,20,14,color,red,168,1445,-0.015732580824361037,-0.020316027088036037,0.14962886442463397,0.4055363321799308,-0.26262020712500705
20,3,20,14,color,red,336,1441,-0.03034482928355348,-0.041702127659574595,0.26847229847842563,0.3684941013185288,-0.47332412177295574
20,3,20,14,color,red,672,1423,-0.0643640332074156,-0.1039719626168224,0.5303024371643458,0.2832044975404076,-0.939363054528586
20,3,20,14,vol_ratio,"(-0.001, 0.382]",1,583,-0.0011814117867819862,-0.0002443280977312279,0.01764907871946979,0.4614065180102916,-0.03030239167390714
20,3,20,14,vol_ratio,"(-0.001, 0.382]",6,582,0.001139789690149307,0.0006343291525956474,0.035482447331327244,0.5223367697594502,-0.05740624840654064
20,3,20,14,vol_ratio,"(-0.001, 0.382]",24,582,-0.006568854147151708,-0.006778484632123716,0.07578794056848738,0.4329896907216495,-0.1316189560851559
20,3,20,14,vol_ratio,"(-0.001, 0.382]",72,582,0.002331544631726201,0.0,0.09810323593649828,0.4965635738831615,-0.15953879466349596
20,3,20,14,vol_ratio,"(-0.001, 0.382]",168,582,-0.0024458702254999114,-0.009868214736701242,0.15501331829674606,0.44501718213058417,-0.2582178454151309
20,3,20,14,vol_ratio,"(-0.001, 0.382]",336,581,-0.003944146355196158,-0.02594578924481794,0.2485429853550464,0.41480206540447506,-0.4140400721910227
20,3,20,14,vol_ratio,"(-0.001, 0.382]",672,575,-0.027664429259142555,-0.08189158016147635,0.40490205697217574,0.3443478260869565,-0.6957528232632325
20,3,20,14,vol_ratio,"(0.382, 0.593]",1,582,-0.00015281542848022203,-0.0008603198967467307,0.016651907251757074,0.4518900343642612,-0.02762846239387939
20,3,20,14,vol_ratio,"(0.382, 0.593]",6,582,0.0014944594000804781,-0.000977708745673711,0.03526195025921307,0.4742268041237113,-0.05668775852762108
20,3,20,14,vol_ratio,"(0.382, 0.593]",24,580,-0.0063639866003047775,-0.0030433584496551425,0.06608444633053377,0.453448275862069,-0.1154033230456855
20,3,20,14,vol_ratio,"(0.382, 0.593]",72,577,0.003358954473540834,-0.0035202413879809047,0.12042915459994896,0.4696707105719237,-0.19534915061637492
20,3,20,14,vol_ratio,"(0.382, 0.593]",168,575,-0.004223914436536427,-0.011594202898550843,0.15921097119035593,0.44869565217391305,-0.26692201690062367
20,3,20,14,vol_ratio,"(0.382, 0.593]",336,575,-0.007752944049427091,-0.030107174997954678,0.34939169575474666,0.42086956521739133,-0.584249242044759
20,3,20,14,vol_ratio,"(0.382, 0.593]",672,569,-0.018994167756335723,-0.07203533809038398,0.7413723132952783,0.3181019332161687,-1.2422584846935447
20,3,20,14,vol_ratio,"(0.593, 0.881]",1,583,0.0001680369818945397,-0.00034305317324179185,0.01436811778243429,0.46826758147512865,-0.023539357359122038
20,3,20,14,vol_ratio,"(0.593, 0.881]",6,582,0.00200778898053924,0.00010876658690450736,0.03863916359997561,0.5,-0.061746830959420504
20,3,20,14,vol_ratio,"(0.593, 0.881]",24,581,-0.005487515348188145,-0.002846441947565448,0.07224748521697137,0.46471600688468157,-0.1246958659561909
20,3,20,14,vol_ratio,"(0.593, 0.881]",72,581,0.009110966872647995,-0.004218040233614384,0.1389546140842713,0.46987951807228917,-0.2201641463663996
20,3,20,14,vol_ratio,"(0.593, 0.881]",168,581,0.003660416899806178,-0.009391458848911793,0.15185210810501454,0.4612736660929432,-0.2468955614734678
20,3,20,14,vol_ratio,"(0.593, 0.881]",336,580,-0.007915660071274325,-0.027657364803137185,0.22021277675106357,0.4189655172413793,-0.3712667417105292
20,3,20,14,vol_ratio,"(0.593, 0.881]",672,576,-0.008387509814784429,-0.07582985124040109,0.39526881653142976,0.3524305555555556,-0.6605810570916435
20,3,20,14,vol_ratio,"(0.881, 1.451]",1,582,0.00039020132712100966,0.0,0.01995296257698368,0.4845360824742268,-0.03253218692490206
20,3,20,14,vol_ratio,"(0.881, 1.451]",6,582,0.0030901154667468227,0.0013464457194745094,0.04122793561247132,0.5378006872852233,-0.06493597829383084
20,3,20,14,vol_ratio,"(0.881, 1.451]",24,581,0.0037539444043634394,0.0002996703626010344,0.08076507734455143,0.5146299483648882,-0.12950843321414643
