Symbol,entry_date,entry_close,bars_held,ret_pct,exit_reason,close_ma_atr,ma60_slope,ma20_slope_atr,dd_from_high,rsi14,vol_dist,Name
000720,2026-03-20,164000,2,-8.597560975609753,STOP,0.786235662148071,32.75410154353945,1.5936739659367396,0.8967674661105318,49.717514124293785,0.8583827680616305,현대건설
000720,2026-03-25,157900,1,-3.483217226092461,STOP,0.1491786791820315,31.968876230896665,1.3496480053637279,1.2738853503184713,57.62897914379802,0.9381042659674591,현대건설
000720,2026-04-10,179500,10,-3.6211699164345412,TIMEOUT,1.4921964217738866,27.256478999106342,0.37875904073087174,1.438903692424819,61.981132075471706,0.6746371623937684,현대건설
000725,2026-02-03,65000,5,0.3076923076922977,STOP,0.5331664580725908,5.493900761258369,1.0600750938673342,1.4768460575719649,57.03422053231939,1.16600546797743,현대건설우
000725,2026-03-10,68700,3,7.423580786026207,STOP,0.046052631578947366,8.822256211941935,0.5932017543859649,2.324561403508772,53.307392996108945,0.7430530255357202,현대건설우
000725,2026-03-19,73900,2,-5.277401894451961,STOP,0.5260707635009311,9.07454795984364,0.5772811918063314,1.005586592178771,47.2972972972973,0.360653049053228,현대건설우
000725,2026-04-10,78700,10,-2.287166454891998,TIMEOUT,1.4829600778967869,7.536543196940314,0.19863680623174293,1.2268743914313534,59.27505330490405,0.6716147005853219,현대건설우
000725,2026-04-27,76900,3,-3.3810143042912855,STOP,0.5313653136531366,6.992883460354328,0.8179581795817958,1.992619926199262,63.78600823045268,1.2369452564443264,현대건설우
000810,2025-09-23,458500,1,-1.199563794983638,STOP,0.01715686274509804,1.9546359232415786,1.0686274509803921,1.7647058823529411,51.28205128205128,1.169199031852858,삼성화재
000810,2025-11-05,469000,1,5.223880597014929,T_star,1.7422907488986785,-0.676184701321137,-0.1894273127753304,0.0,61.935483870967744,1.0933215368931126,삼성화재
000810,2025-11-26,486000,1,0.2057613168724215,STOP,0.4635352286773795,2.8936817878090344,0.6835599505562423,2.07663782447466,47.386759581881535,1.3035212576678972,삼성화재
000810,2025-12-05,522000,5,-6.22605363984674,STOP,1.620347394540943,3.288054997511833,0.8436724565756824,0.2977667493796526,72.1951219512195,0.5193688223588507,삼성화재
000810,2026-01-26,490500,5,-1.834862385321101,STOP,0.28628230616302186,2.5649555290986723,-0.7196819085487077,1.7892644135188867,47.567567567567565,1.306800444806431,삼성화재
000810,2026-02-03,491500,10,25.73753814852493,TIMEOUT,0.3005008347245409,2.4716214808900534,-0.0333889816360601,1.4357262103505843,55.04201680672269,0.8657035184905769,삼성화재
000810,2026-04-15,486000,5,-5.041152263374482,STOP,1.201765447667087,-1.6485153431096693,-0.5561160151324086,1.4627994955863808,67.1875,0.8434130158535127,삼성화재
000815,2025-09-10,354500,10,-3.9492242595204563,STOP,2.293729372937294,3.963736575063745,0.2607260726072607,0.264026402640264,63.793103448275865,0.2656954085982219,삼성화재우
000815,2025-11-07,359000,7,-2.924791086350975,STOP,1.904,-0.32208476685454945,0.0026666666666666666,2.506666666666667,67.36842105263158,0.9477549307595468,삼성화재우
000815,2025-11-26,371500,10,0.5383580080753791,TIMEOUT,1.1471135940409682,2.058260057965331,0.7392923649906891,1.3407821229050279,56.57142857142858,1.3152642990968992,삼성화재우
000815,2025-12-18,373500,1,0.1338688085676054,STOP,0.050314465408805034,3.2044145408780618,0.789308176100629,1.949685534591195,53.932584269662925,2.127965683483278,삼성화재우
