symbol,last_date,close,ma20,px_vs_ma20_pct,category,a_pct,b_pct,vertex_x,vertex_pos,r2,y_mean
BANKUSDT,2026-06-15,0.04088,0.0367295,11.300181053376711,case3_bounce_up,0.09287393852419162,-1.2742810902081811,6.860272701131647,0.49001947865226053,0.8456374067768629,0.0358532
BIOUSDT,2026-06-15,0.03135,0.030565500000000002,2.566619227560496,case3_bounce_up,0.089642638970673,-2.2966219374767283,12.80987465255278,0.9149910466109129,0.9959787678334208,0.0321366
ASRUSDT,2026-06-15,1.173,0.9928999999999999,18.13878537617084,case3_bounce_up,0.07687049960030458,-1.843110624509443,11.988413202027246,0.8563152287162319,0.9954573825939088,1.0204033333333333
PIPPINUSDT,2026-06-15,0.01824,0.0185955,-1.9117528434298703,case3_bounce_up,0.0759328822990398,-2.224591324674245,14.648405653253961,1.04631468951814,0.9678007748435854,0.0199412
BRUSDT,2026-06-15,0.1119,0.11670850000000002,-4.120094080551128,case3_bounce_up,0.07516608752965577,-1.4936764297705625,9.935839943653129,0.7097028531180806,0.9480706301984442,0.11874006666666669
CATIUSDT,2026-06-15,0.0602,0.0523375,15.02268927633148,case3_bounce_up,0.07313207348960175,-1.2586657402430832,8.605429055844054,0.614673503988861,0.9803664668349183,0.052133366666666674
PRLUSDT,2026-06-15,0.1847,0.187485,-1.4854521695068956,case3_bounce_up,0.07105290639079784,-1.3726291345767878,9.65920469901115,0.6899431927865107,0.9923652392214598,0.1880893333333333
RUNEUSDT,2026-06-15,0.3918,0.387105,1.212849226953927,case3_bounce_up,0.06960564610540568,-2.021111415747095,14.5183008048404,1.0370214860600286,0.9932060568243261,0.41135333333333335
PYTHUSDT,2026-06-15,0.0388,0.036776500000000004,5.50215490870527,case3_bounce_up,0.06901667597411575,-2.099627293593037,15.211014323411408,1.086501023100815,0.9972863300485619,0.03897633333333333
GPSUSDT,2026-06-15,0.009192,0.00738365,24.491274640591044,case3_bounce_up,0.06895387192516073,-0.9713421742164321,7.043420094455906,0.503101435318279,0.8887231013326022,0.007192996666666667
SQDUSDT,2026-06-15,0.04158,0.0356,16.797752808988765,case3_bounce_up,0.06880067503606302,-1.6399822104860302,11.91835842908813,0.8513113163634378,0.9494931770898066,0.036350299999999995
NOTUSDT,2026-06-15,0.0004513,0.00043054,4.821851628187868,case3_bounce_up,0.06548906115722361,-1.8061865010271145,13.789986213811279,0.9849990152722342,0.9827979389944096,0.00044793066666666667
TRUMPUSDT,2026-06-15,1.99,1.8776,5.986365573072017,case3_bounce_up,0.06302349053092433,-1.6909755071639923,13.415438377966904,0.9582455984262074,0.9873021566771751,1.94538
BASEDUSDT,2026-06-15,0.07869,0.068889,14.227235117362703,case3_bounce_up,0.057903275683361406,-1.2760799967301366,11.019065689031649,0.7870761206451178,0.9573628148147627,0.06946586666666668
QUSDT,2026-06-15,0.017393,0.0179625,-3.1704940848991003,case3_bounce_up,0.057768150304767264,-1.5284463630002914,13.22914404335842,0.9449388602398872,0.9718993937386855,0.018569866666666667
BABYUSDT,2026-06-15,0.0195,0.0152125,28.184059161873453,case3_bounce_up,0.05461992643093492,-1.1960181564444827,10.948551514041382,0.7820393938600987,0.9132665367489556,0.015345066666666664
NMRUSDT,2026-06-15,8.573,8.3533,2.630098284510307,case3_bounce_up,0.052039475514168265,-1.2183372954312397,11.705895220826497,0.8361353729161783,0.9748318065873196,8.5033
4USDT,2026-06-15,0.008897,0.00895665,-0.6659856084585192,case3_bounce_up,0.04877349751800369,-1.2544841889714202,12.86030583011147,0.9185932735793907,0.9614312465138284,0.009200163333333336
TUTUSDT,2026-06-15,0.01041,0.0101725,2.334725976898522,case3_bounce_up,0.04535622164173887,-1.1318564876207544,12.477411550736054,0.8912436821954325,0.9782121655237117,0.010382866666666666
ACUUSDT,2026-06-15,0.07828,0.0808065,-3.1266049142086305,case3_bounce_up,0.04410261720553451,-1.2120967188736955,13.741777650347558,0.981555546453397,0.9959454054768228,0.08306996666666669
ESPUSDT,2026-06-15,0.072417,0.06636165,9.124773118209095,case3_bounce_up,0.04136061415565831,-0.5880229920028733,7.108489610307556,0.5077492578791112,0.8756542984340027,0.06572867333333333
RDDTUSDT,2026-06-15,181.74,170.651,6.498057438866467,case1_uptrend,0.019976083138186673,0.2933442561211359,-7.342386745486989,-0.5244561961062135,0.9955969625190245,162.9866
IDOLUSDT,2026-06-15,0.03075,0.029308,4.92015831854784,case1_uptrend,0.01728113965161617,0.4233172977647103,-12.247956624930135,-0.8748540446378668,0.9954914634997946,0.027876333333333336
ASMLUSDT,2026-06-15,1891.39,1724.327,9.688591549050729,case1_uptrend,0.012483635001327008,0.4469358304932675,-17.900869035571706,-1.2786335025408362,0.9988085505720027,1647.1305666666665
UAIUSDT,2026-06-15,0.32713,0.284687,14.908654065693172,case1_uptrend,0.01108395419844217,0.617493048373734,-27.855268856150698,-1.9896620611536213,0.972762285517082,0.2696693666666667
IOUSDT,2026-06-15,0.1778,0.16699000000000003,6.473441523444512,case1_uptrend,0.007969251474006546,0.36081283939131076,-22.6378123822658,-1.6169865987332714,0.9375966436847012,0.16147633333333333
STXSTOCKUSDT,2026-06-15,1016.48,889.2695,14.305056003832362,case1_uptrend,0.006535802682737956,0.4419449675157056,-33.809540233133816,-2.4149671595095583,0.987023352305297,852.2231
DRAMUSDT,2026-06-15,70.94,63.387,11.915692492151386,case1_uptrend,0.0036364447661015238,0.6815576146285892,-93.71208123136952,-6.693720087954966,0.9894027231135676,60.123799999999996
CRDOUSDT,2026-06-15,257.69,229.36999999999998,12.346863146880604,case1_uptrend,0.003295411621660537,0.8731295121463916,-132.47654805963617,-9.462610575688299,0.9952585555852093,215.96206666666666
MUUSDT,2026-06-15,1084.87,968.8104999999999,11.97958733931972,case1_uptrend,-0.0010384910559617896,1.1553492067112114,556.2634362995041,39.733102592821716,0.9976546822100962,896.9632999999998
EWYUSDT,2026-06-15,210.07,197.1155,6.572035177345259,case1_uptrend,-0.0020093719256185825,0.20945120811673082,52.118576318879235,3.7227554513485166,0.9159760437615988,194.41260000000003
TSMUSDT,2026-06-15,440.4,425.578,3.4827928135382935,case1_uptrend,-0.0032669043348175766,0.2540509426893869,38.88251945148756,2.7773228179633973,0.985915810141732,419.4495
NBISUSDT,2026-06-15,259.45,235.4395,10.198161311079911,case1_uptrend,-0.004273766694375329,0.4331419861089721,50.674500631846236,3.619607187989017,0.9536662142166663,228.15773333333334
EWTUSDT,2026-06-15,106.15,102.417,3.644902701699926,case1_uptrend,-0.008733987626403346,0.48195769870343014,27.590930930932647,1.9707807807809032,0.9942224906872933,100.1232
LLYUSDT,2026-06-15,1131.49,1121.246,0.9136264477197509,case1_uptrend,-0.00901240519223173,0.6045113142335541,33.53773500744366,2.3955525005316898,0.993230193900964,1089.4042000000002
GEUSDT,2026-06-15,342.12,326.48100000000005,4.790171556690881,case1_uptrend,-0.009115921333565024,0.6565321693931577,36.01019279180217,2.572156627985869,0.99552075599927,315.4868666666667
FORMUSDT,2026-06-15,0.2295,0.24599500000000002,-6.705420841887033,case1_uptrend,-0.01085382797031007,0.4110758666409942,18.936907225978942,1.3526362304270674,0.9086045828232565,0.242777
XLMUSDT,2026-06-15,0.21371,0.20803699999999997,2.7269187692574137,case1_uptrend,-0.015586237016073886,1.5233825240248118,48.86947768257877,3.490676977327055,0.9984844141638515,0.1908686
AMDUSDT,2026-06-15,547.21,500.716,9.285503159475628,case1_uptrend,-0.018893205000376206,0.7086298409893393,18.75356354242779,1.3395402530305565,0.9865471549565275,486.8220333333333
ARKMUSDT,2026-06-15,0.133,0.130395,1.9977759883430979,case4_bounce_down,-0.04213249032802754,0.37937606198290813,4.50217942292552,0.32158424449468004,0.9738493005164549,0.13392933333333332
ZAMAUSDT,2026-06-15,0.03105,0.032575,-4.681504221028387,case4_bounce_down,-0.04319868916141339,0.8490130676029038,9.826838314821746,0.7019170224872676,0.9854086073968072,0.03242606666666667
MPUSDT,2026-06-15,58.21,61.592,-5.4909728536173485,case4_bounce_down,-0.04440449974235924,0.42629834660305704,4.800170580419736,0.3428693271728383,0.969958514582842,63.20506666666667
FETUSDT,2026-06-15,0.2132,0.22305999999999998,-4.420335335784086,case4_bounce_down,-0.04474584193895072,0.7134656886320654,7.972424450136472,0.5694588892954623,0.9490042786429492,0.22524599999999997
INJUSDT,2026-06-15,5.572,5.7188,-2.5669720920472816,case4_bounce_down,-0.047266717570669095,0.970960695857336,10.271082336166458,0.7336487382976041,0.9832210201939828,5.670886666666667
KOPNUSDT,2026-06-15,5.267,5.4421,-3.217507947299747,case4_bounce_down,-0.05366901949823388,1.024097928578735,9.54086676217772,0.6814904830126942,0.9796205975959086,5.422520000000001
ORCLUSDT,2026-06-15,191.83,210.175,-8.728440585226593,case4_bounce_down,-0.05544169864946139,1.0846685386976136,9.78206444895922,0.6987188892113728,0.980294752954603,208.57536666666664
SAGAUSDT,2026-05-26,0.02012,0.022816,-11.816269284712488,case4_bounce_down,-0.056311658031471035,1.703555759807975,15.126137458569456,1.0804383898978183,0.9866048276623917,0.021667766666666668
USARUSDT,2026-06-15,23.06,24.916,-7.44902873655483,case4_bounce_down,-0.05797038904323201,0.6122419506296334,5.2806437970689455,0.3771888426477818,0.9649562704929274,25.707599999999996
PHAUSDT,2026-06-15,0.03548,0.035806000000000004,-0.9104619337541364,case4_bounce_down,-0.06021281279309824,0.6305278514473422,5.235827909368279,0.3739877078120199,0.9017499858223297,0.0374514
IONQUSDT,2026-06-15,61.29,62.70649999999999,-2.2589364738902495,case4_bounce_down,-0.06102384517087675,1.048393073347991,8.590027967037466,0.6135734262169619,0.9449206493397987,62.89776666666667
FFUSDT,2026-06-15,0.07296,0.0902385,-19.147592213966323,case4_bounce_down,-0.06581481208767329,0.7870001295557603,5.978898249434952,0.4270641606739251,0.970186290216744,0.0930129
MYXUSDT,2026-06-15,0.1668,0.23841,-30.036491757896066,case4_bounce_down,-0.08079292601789789,2.0985989982812083,12.987516987664923,0.9276797848332088,0.9675137571746556,0.23107466666666668
DYDXUSDT,2026-06-15,0.1208,0.14832499999999998,-18.557222315860432,case4_bounce_down,-0.08193141066732308,0.7205922262125635,4.397533377879206,0.3141095269913719,0.9861423356328293,0.15645033333333333
HYPEUSDT,2026-06-15,66.873,63.342099999999995,5.574333658025243,case4_bounce_down,-0.0986339809929086,2.113982047216665,10.716296888435702,0.7654497777454072,0.9773537939358842,61.344006666666665
APRUSDT,2026-06-15,0.19746,0.2031605,-2.805909613335267,case4_bounce_down,-0.10540390882477772,2.8170585528078234,13.3631597927306,0.9545114137664715,0.9972359719620375,0.19068083333333335
USELESSUSDT,2026-06-15,0.07477,0.0721245,3.6679630361389215,case4_bounce_down,-0.10942312009582114,1.7231588471315131,7.873833453216074,0.5624166752297196,0.923592760701695,0.07273486666666666
VVVUSDT,2026-06-15,15.069,16.516399999999997,-8.763410912789693,case4_bounce_down,-0.11501996580500734,1.5702007854640876,6.825774875146632,0.4875553482247594,0.8890561987448746,16.93185
ATAUSDT,2026-05-17,0.00539,0.0093475,-42.33752340197914,case4_bounce_down,-0.11936595865120925,1.3001736199568312,5.446165869433411,0.38901184781667225,0.9144404630091809,0.010047566666666667
GRASSUSDT,2026-06-15,0.46202,0.417423,10.683886609027304,case4_bounce_down,-0.12673456124325655,1.6930207660469887,6.67939648600422,0.4770997490003014,0.9650066890118917,0.4350925333333334
INUSDT,2026-06-15,0.07465,0.0851615,-12.34301885241571,case4_bounce_down,-0.12798809728046914,2.509131025717333,9.802204576175946,0.7001574697268532,0.9915188174051411,0.08444143333333333
NEARUSDT,2026-06-15,2.392,2.2530849999999996,6.165546350892237,case4_bounce_down,-0.13285231209441217,2.4224186623501747,9.116960872418504,0.651211490887036,0.9867349676387348,2.2479436666666666
SIRENUSDT,2026-06-15,0.05293,0.5939490000000001,-91.08846045704261,case4_bounce_down,-0.19417457380247238,4.435222915942755,11.420709800178487,0.8157649857270348,0.7565772907752617,0.5892559333333334
HOMEUSDT,2026-06-15,0.02877,0.0352765,-18.444290108145655,case4_bounce_down,-0.22696208034994908,5.7298383050631925,12.62289783436169,0.9016355595972636,0.9906901303453235,0.03140296666666667
HUSDT,2026-06-15,0.23138,0.3844995,-39.82306869059647,case4_bounce_down,-0.27597473248376386,5.62315844449493,10.187813923917385,0.7277009945655275,0.9008505331035757,0.35791393333333327
ORCAUSDT,2026-06-15,1.137,1.13965,-0.2325275303821428,case2_downtrend,0.019974679793618968,-1.7462464151765456,43.711499588954474,3.122249970639605,0.996494226407441,1.25476
XRPUSDT,2026-06-15,1.2375,1.2046100000000002,2.730344260798079,case2_downtrend,0.019930133588975323,-1.2074191735680295,30.291296547955234,2.1636640391396598,0.9988233791913362,1.2768586666666666
HOLOUSDT,2026-06-15,0.06712,0.0658875,1.8706127869474454,case2_downtrend,0.019774653139073724,-1.3009632761477719,32.894717975536416,2.3496227125383156,0.9812191816689836,0.06993246666666667
AAVEUSDT,2026-06-15,73.71,71.0935,3.6803645902930393,case2_downtrend,0.01955559262910384,-1.7936195414032834,45.859503606500475,3.275678829035748,0.9983133562594553,78.59349999999999
ILVUSDT,2026-06-15,3.488,3.5948,-2.970958050517425,case2_downtrend,0.019369237440431633,-1.694741197932192,43.748268437108536,3.124876316936324,0.9991872668037659,3.9522566666666665
AXLUSDT,2026-06-15,0.04596,0.0475045,-3.251270932227468,case2_downtrend,0.01930360348337425,-1.7740289859257956,45.95072074117472,3.282194338655337,0.9985607710913024,0.0525449
LINKUSDT,2026-06-15,8.295,8.27375,0.25683638011784193,case2_downtrend,0.019133506307550785,-1.2897804058389357,33.70475816369164,2.4074827259779745,0.9993296389545752,8.842516666666667
LUNCUSDT,2026-06-15,7.153e-05,7.35055e-05,-2.687553992558378,case2_downtrend,0.01905707721363138,-0.9693310881852553,25.432312555565982,1.8165937539689987,0.9870959393630828,7.72583e-05
CROUSDT,2026-06-15,0.0625,0.0624995,0.0008000064000590612,case2_downtrend,0.018738982892322696,-1.0049035872619592,26.81318385945229,1.9152274185323066,0.9986769259387188,0.06553193333333333
AEROUSDT,2026-06-15,0.4274,0.37150000000000005,15.047106325706583,case2_downtrend,0.018684462665545517,-1.3324880520127287,35.65764977736985,2.5469749840978464,0.9968901575045604,0.396752
SIGNUSDT,2026-06-15,0.00886,0.009799,-9.582610470456176,case2_downtrend,0.018537584509928144,-2.243567614241846,60.51402255348485,4.322430182391775,0.9996298773203228,0.011286666666666665
THETAUSDT,2026-06-15,0.1643,0.1681,-2.260559190957767,case2_downtrend,0.018401607383209374,-1.4810925657101344,40.24356500132602,2.874540357237573,0.9984170378366102,0.18202033333333334
PEPEUSDT,2026-06-15,2.9442e-06,3.022155e-06,-2.579450756165713,case2_downtrend,0.01835254422789189,-1.619475224041858,44.12127288544023,3.151519491817159,0.9992630841327602,3.30993e-06
ENSUSDT,2026-06-15,5.408,5.2033000000000005,3.934041858051618,case2_downtrend,0.01821559421258467,-1.6063806739392752,44.093556740231655,3.149539767159404,0.9989701012484238,5.687263333333333
WLFIUSDT,2026-06-15,0.05989,0.058577500000000005,2.240621399001319,case2_downtrend,0.017715391166066005,-0.5830494146666688,16.456013000252156,1.175429500018011,0.9930123554047595,0.05950356666666665
XMRUSDT,2026-06-15,349.02,346.88800000000003,0.6146075966882547,case2_downtrend,0.017534609137957836,-1.0401059530266594,29.658658052864798,2.1184755752046285,0.9812191269127447,364.38533333333334
ACXUSDT,2026-06-15,0.04302,0.041846499999999995,2.8042966556343085,case2_downtrend,0.01753417118483675,-0.26153341887969245,7.457820963498463,0.5327014973927474,0.9203012369785785,0.041687
LTCUSDT,2026-06-15,45.74,46.311499999999995,-1.2340347429903864,case2_downtrend,0.01749168120692672,-1.3537861307583718,38.697999201536774,2.7641428001097696,0.9986095578762588,49.754466666666666
SFPUSDT,2026-06-15,0.2507,0.25387499999999996,-1.250615460364346,case2_downtrend,0.017312092301403736,-1.0583278153244102,30.566144082959767,2.1832960059256976,0.998203923983214,0.2673433333333333
UMAUSDT,2026-06-15,0.4263,0.407435,4.630186410102222,case2_downtrend,0.01727438650715948,-1.1048758336385678,31.980175770081466,2.2842982692915332,0.9977630343250294,0.4295123333333334
GRAMUSDT,2026-06-15,1.7184,1.7568249999999999,-2.187184267072695,case2_downtrend,0.01711946421315157,-0.9541950915731963,27.86871947897065,1.990622819926475,0.9894091519519351,1.8363859999999999
XPDUSDT,2026-06-15,1342.67,1306.9445,2.733513167544599,case2_downtrend,0.01688384827685782,-0.7373011610155334,21.83451156766582,1.5596079691189872,0.9930292536019342,1344.9913333333332
1000SATSUSDT,2026-06-15,1.002e-05,1.0305e-05,-2.7656477438136817,case2_downtrend,0.016581587227630777,-1.8237628673580686,54.993615578580915,3.9281153984700654,0.999301702704038,1.1498500000000002e-05
MOODENGUSDT,2026-06-15,0.04221,0.0429335,-1.685164265666672,case2_downtrend,0.016569256513635437,-1.5652475082848147,47.23348651753674,3.3738204655383384,0.9988459609512838,0.046903333333333325
ALICEUSDT,2026-06-15,0.1074,0.111545,-3.7159890627101233,case2_downtrend,0.016123923933764807,-1.301588257079101,40.36201927104944,2.8830013765035316,0.9980579620313654,0.11961933333333333
IDUSDT,2026-06-15,0.02722,0.0297215,-8.416466194505656,case2_downtrend,0.016078065044271055,-0.6526675057776276,20.29682999728212,1.4497735712344373,0.9754579091661928,0.030518066666666666
LAUSDT,2026-06-15,0.077,0.08498000000000001,-9.390444810543674,case2_downtrend,0.016036993563295767,-2.3813934423815186,74.24687903572737,5.303348502551955,0.999589301753337,0.09948666666666668
SOLUSDT,2026-06-15,73.938,72.10979999999999,2.535300333657853,case2_downtrend,0.01578774547850284,-1.469526486160107,46.54009934987445,3.3242928107053182,0.9985213432442285,78.25102333333334
ASTRUSDT,2026-06-15,0.0059,0.00636,-7.232704402515733,case2_downtrend,0.01566383108677864,-1.7847075721300902,56.96906338694201,4.069218813353001,0.9991662383746052,0.0070882666666666665
CELOUSDT,2026-06-15,0.0649,0.066247,-2.0332996211149146,case2_downtrend,0.015439285017708432,-1.6496716403400373,53.42448301355631,3.816034500968308,0.9990977037486868,0.0729116
1MBABYDOGEUSDT,2026-06-15,0.000346,0.000358135,-3.388387060745246,case2_downtrend,0.015369602104273026,-1.1315549298334413,36.81145816777029,2.6293898691264492,0.9994210648782414,0.0003803843333333333
STABLEUSDT,2026-06-15,0.03573,0.03576649999999999,-0.10205080172785985,case2_downtrend,0.015346177614322712,-0.3207773579794625,10.451376428749214,0.746526887767801,0.872244524139057,0.03597696666666667
ADAUSDT,2026-06-15,0.1784,0.19238,-7.266867657760678,case2_downtrend,0.014985542281305681,-2.0489688644007185,68.36485546995476,4.883203962139626,0.998233796176883,0.21871166666666664
CARVUSDT,2026-06-15,0.04531,0.0436635,3.7708841480870836,case2_downtrend,0.014620297316732757,-1.8105608490576346,61.91942646014008,4.422816175724291,0.9982579673221953,0.048613966666666654
SPACEUSDT,2026-06-15,0.006637,0.00673975,-1.5245372602841423,case2_downtrend,0.014592478253360925,-1.1760137193289004,40.29520205240129,2.878228718028663,0.9719951971166421,0.007165670000000001
METUSDT,2026-06-15,0.118,0.11477499999999999,2.809845349597051,case2_downtrend,0.014575939828158507,-1.7025846980383876,58.4039423224447,4.171710165888907,0.9937444070518072,0.12648299999999998
1000BONKUSDT,2026-06-15,0.004822,0.004832950000000001,-0.22656969345846711,case2_downtrend,0.014469615551074731,-1.7783210520018855,61.45018316916516,4.389298797797511,0.9995358105901085,0.005388523333333334
MOCAUSDT,2026-06-15,0.0099,0.0104105,-4.903702992171355,case2_downtrend,0.014455563852971013,-1.7148928088304538,59.3160123767153,4.236858026908235,0.9995017541674528,0.01156163333333333
ONEUSDT,2026-06-15,0.001524,0.00164675,-7.454076210718085,case2_downtrend,0.01437025423477348,-1.6211390502843075,56.40606713698347,4.029004795498819,0.9991381203429796,0.0018132233333333332
LUNAUSDT,2026-06-15,0.0534,0.054859000000000005,-2.6595453799741153,case2_downtrend,0.014351342506777193,-1.2077160238383877,42.076761225232524,3.005482944659466,0.9987878541312771,0.0587088
THEUSDT,2026-06-15,0.0699,0.07565000000000001,-7.600793126239269,case2_downtrend,0.014045891633459491,-1.665338764601605,59.28205941139791,4.234432815099851,0.9982948691185087,0.08346566666666666
BAUSDT,2026-06-15,228.55,220.22599999999997,3.7797535259233905,case2_downtrend,0.013925899040569206,-0.2978577035475296,10.694379683487744,0.7638842631062674,0.9413995397890583,220.7518333333333
XVSUSDT,2026-06-15,2.59,2.50445,3.4159196629998556,case2_downtrend,0.013860722918765776,-0.7664461843381254,27.64813166059499,1.9748665471853566,0.9953353146127263,2.5928599999999995
XAIUSDT,2026-06-15,0.0081,0.008652,-6.380027739251048,case2_downtrend,0.013851364760098782,-1.491254866500018,53.83061136314278,3.845043668795913,0.9993195195395378,0.009451099999999999
MUSDT,2026-06-15,2.92354,3.0503795,-4.158154747630583,case2_downtrend,0.01378880293642454,-0.3116638826858048,11.301339359289582,0.8072385256635416,0.7289093974707523,3.063151833333334
KWEBUSDT,2026-06-15,26.682,26.7065,-0.09173796641267495,case2_downtrend,0.013586582612649093,-0.44494863256449146,16.37456030150822,1.1696114501077302,0.9921231509626832,27.078123333333334
BTCUSDT,2026-06-15,66286.2,66500.80500000001,-0.3227103792202368,case2_downtrend,0.01358229379962536,-1.2031634074195667,44.291613227095475,3.163686659078248,0.9994664419534448,71144.932
EULUSDT,2026-06-15,1.039,1.04885,-0.9391238022596338,case2_downtrend,0.013520368335244096,-1.6899430029811893,62.49618949270584,4.464013535193274,0.9960275702043889,1.157456666666667
ETHUSDT,2026-06-15,1795.09,1792.5240000000001,0.14315010566106068,case2_downtrend,0.013434616085396934,-1.3807023450222615,51.38599928147734,3.6704285201055242,0.9991092538319989,1941.9811000000004
WETUSDT,2026-06-15,0.06045,0.0627895,-3.7259414392533774,case2_downtrend,0.013301064362484632,-1.8321615035839542,68.87274031811795,4.919481451294139,0.9991257761797464,0.07027350000000002
VETUSDT,2026-06-15,0.005264,0.00534255,-1.4702716867413534,case2_downtrend,0.013152347631175398,-1.6637558880571186,63.249388425282675,4.517813458948763,0.999418148765503,0.005911713333333333
1000RATSUSDT,2026-06-15,0.02783,0.030717500000000002,-9.400179051029545,case2_downtrend,0.012739190078825947,-0.8333012442637301,32.70620970044148,2.3361578357458197,0.96771088063948,0.0322158
PIXELUSDT,2026-06-15,0.005696,0.00598685,-4.858147439805583,case2_downtrend,0.012662765061080937,-1.3640754892694202,53.86167565652433,3.847262546894595,0.9992954329613553,0.006482876666666667
SHELLUSDT,2026-06-15,0.0263,0.027749000000000003,-5.221809794947574,case2_downtrend,0.012556250278988204,-1.4790041782163188,58.8951376945434,4.206795549610243,0.9988524815567134,0.030307700000000007
BBUSDT,2026-06-15,0.02292,0.0236105,-2.924546282374363,case2_downtrend,0.012492446827588669,-1.852712847431604,74.15332132293017,5.296665808780726,0.9986017237830827,0.026567766666666666
DOODUSDT,2026-06-15,0.001603,0.0018291499999999999,-12.363666183746535,case2_downtrend,0.012284326895903024,-2.6686013396935593,108.61813440439992,7.758438171742852,0.9994694864710884,0.002194423333333333
1INCHUSDT,2026-06-15,0.0764,0.07681500000000001,-0.5402590639849159,case2_downtrend,0.012264852837722173,-1.3930804053293806,56.79156626505856,4.056540447504183,0.9990600239366545,0.08338833333333333
API3USDT,2026-06-15,0.2743,0.27602,-0.6231432504890999,case2_downtrend,0.011926407640216416,-1.4761966248566274,61.88773138521703,4.420552241801216,0.998667200231663,0.30140333333333336
PENDLEUSDT,2026-06-15,1.3516,1.3229,2.1694761508806337,case2_downtrend,0.011642670122669143,-2.1092493757572703,90.5827165733402,6.4701940409528715,0.9993517260777919,1.5207819999999999
DOLOUSDT,2026-06-15,0.02454,0.026043500000000004,-5.7730335784360935,case2_downtrend,0.011546195649252728,-1.6358389131085955,70.83887034317088,5.059919310226491,0.9962075934174074,0.02882486666666667
ONTUSDT,2026-06-15,0.04991,0.0491925,1.4585556741373296,case2_downtrend,0.011492359763794077,-1.2455854789364502,54.1918937684402,3.870849554888586,0.9950074393840362,0.052656466666666665
CLANKERUSDT,2026-06-15,16.05,16.3365,-1.7537416215223645,case2_downtrend,0.011430995608225237,-2.390616715581615,104.56730093839916,7.469092924171369,0.9966176784085585,19.019933333333334
TUSDT,2026-06-15,0.003864,0.0041984,-7.9649390243902385,case2_downtrend,0.011253823314342807,-1.8336137058843485,81.46625616324717,5.8190182973747975,0.9996076289340141,0.004725356666666666
STEEMUSDT,2026-06-15,0.04585,0.047235,-2.932147771779392,case2_downtrend,0.011127272330324869,-1.1271374932281113,50.647519884830736,3.617679991773624,0.9994682806936596,0.05044073333333335
JDUSDT,2026-06-15,28.76,28.95,-0.6563039723661457,case2_downtrend,0.010856491856045465,-0.635297362969348,29.258869780092965,2.0899192700066402,0.9974899659405098,29.817666666666664
HYPERUSDT,2026-06-15,0.07333,0.07745949999999999,-5.331173064633754,case2_downtrend,0.010848152265630446,-2.3113094207150895,106.53009674457986,7.609292624612848,0.9925954234927117,0.08965546666666667
UNIUSDT,2026-06-15,2.84,2.7163,4.553988881934989,case2_downtrend,0.010839344433483817,-1.7501339667442999,80.73061878806809,5.766472770576292,0.9976767890353473,3.0225633333333333
VANRYUSDT,2026-06-15,0.003605,0.0038979,-7.514302573180432,case2_downtrend,0.010810316197366327,-1.8707063241325386,86.52412612076468,6.180294722911762,0.999457157263282,0.004397426666666667
ZRXUSDT,2026-06-15,0.0894,0.09276000000000001,-3.6222509702458106,case2_downtrend,0.010345421908980173,-1.1345197353092549,54.83197037737309,3.9165693126695063,0.9987250690483528,0.099137
LAYERUSDT,2026-06-15,0.06783,0.0735525,-7.7801570306923695,case2_downtrend,0.010286379215287963,-1.6714574356913487,81.24615089083886,5.803296492202776,0.9990097456707697,0.08178440000000001
SQQQUSDT,2026-06-15,36.38,39.977500000000006,-8.998811831655317,case2_downtrend,0.009888270883548224,-0.2311216428381529,11.686656118143235,0.8347611512959453,0.7190363440348491,40.282
RVNUSDT,2026-06-15,0.00448,0.0046178999999999994,-2.9862058511444523,case2_downtrend,0.009778446869808558,-1.3389868819984592,68.46623496685592,4.890445354775423,0.9985720546979954,0.005005409999999999
ENJUSDT,2026-06-15,0.03152,0.0333405,-5.460326029903584,case2_downtrend,0.009655274919576505,-1.8152284699693662,94.00190492188413,6.714421780134581,0.9962483233827144,0.0373639
MEUSDT,2026-06-15,0.06416,0.07045399999999999,-8.933488517330446,case2_downtrend,0.009512270232498687,-2.3197481969696074,121.93451932453434,8.709608523181023,0.9997482755930407,0.08274873333333334
ETCUSDT,2026-06-15,7.412,7.49375,-1.090909090909098,case2_downtrend,0.009206920802236687,-1.2820868176108275,69.62625426838488,4.973303876313206,0.9993587297855728,8.108703333333334
LITEUSDT,2026-06-15,952.74,895.2585000000001,6.420659507840454,case2_downtrend,0.009196512075096702,-0.4441242950045457,24.14634436283691,1.7247388830597792,0.9816412701152477,910.5676666666667
COSTUSDT,2026-06-15,979.59,974.7330000000002,0.4982903010362749,case2_downtrend,0.008952242421776566,-0.5114488236458103,28.565402920820016,2.0403859229157155,0.9913945748335012,997.1374333333335
OPUSDT,2026-06-15,0.1085,0.10824500000000001,0.23557670100233796,case2_downtrend,0.008481922607820096,-1.4066675174250214,82.92150155485463,5.92296439677533,0.9962410575204006,0.11794066666666668
SLPUSDT,2026-06-15,0.000518,0.000553835,-6.47033863876425,case2_downtrend,0.008361352824230447,-1.2496667870478595,74.72874385987144,5.337767418562246,0.9990272855523652,0.0005980666666666666
WIFUSDT,2026-06-15,0.1677,0.169705,-1.181461948675644,case2_downtrend,0.008356273948738384,-1.1319189761518562,67.72869002952874,4.837763573537766,0.9984163400192725,0.181696
