ma,K_days,X_dist_low,Y_dist_now,H_hold,count_dedup,count_raw,win_rate,mean_short,mean_capped,median_short,std,max_loss,sharpe_like
ma20,40,0.4,0.05,10,40,82,0.7,0.052328220283557346,0.052328220283557346,0.07269437986556293,0.16200053987878205,-0.4381651376146789,0.3230126289869915
ma20,40,0.4,0.05,20,38,69,0.7894736842105263,0.11286039929550504,0.11286039929550504,0.14127201433255587,0.16592268570926927,-0.3169642857142858,0.6801987251656456
ma20,40,0.4,0.05,40,35,63,0.4,-0.07060850917660168,-0.06967057744282219,-0.046936216893903815,0.3705131614270914,-1.0328276106822818,-0.19056950340074716
ma20,40,0.4,0.05,60,33,61,0.42424242424242425,-0.18428595017744423,-0.18025666532977153,-0.16070190040227494,0.486423191729877,-1.076295759333092,-0.3788593005240236
ma20,60,0.2,0.03,10,805,1602,0.6012422360248447,0.020743551819452317,0.02167641571738442,0.048938401996599934,0.18621896480472655,-1.4706840390879479,0.11139333655519178
ma20,60,0.2,0.03,20,801,1589,0.6204744069912609,0.03364917545020467,0.03690385192871734,0.07765500306936768,0.26512190475826086,-1.8235908141962422,0.12691963525566138
ma20,60,0.2,0.03,40,798,1585,0.5714285714285714,-0.004843536629423213,0.002636759607372243,0.05658119397524236,0.3453330057065011,-2.322751322751323,-0.014025698526887233
ma20,60,0.2,0.03,60,602,1054,0.7342192691029901,0.13519466809606973,0.14543380605774456,0.22576674610835196,0.3813555424301002,-2.411262069554815,0.3545108253431244
ma20,60,0.2,0.05,10,1067,2628,0.6035613870665417,0.021145733572971087,0.021932015836119395,0.04507929611123185,0.1833923379034055,-1.4706840390879479,0.11530325538523178
ma20,60,0.2,0.05,20,1063,2608,0.6180620884289746,0.038176160249893086,0.04001293658083742,0.07783278327832799,0.24973930808086015,-1.8235908141962422,0.15286404268218953
ma20,60,0.2,0.05,40,1058,2600,0.553875236294896,-0.015197103021549207,-0.005537520532201184,0.04585150836051244,0.35790028688780123,-2.816746312071473,-0.04246183526059417
ma20,60,0.2,0.05,60,823,1766,0.7023086269744836,0.11910652408943828,0.1307576055950735,0.21971514737931186,0.3948294168486336,-2.6362600771118117,0.3016657802250341
ma20,60,0.3,0.03,10,173,264,0.5433526011560693,-0.025475543543521346,-0.0162511100416312,0.06542384804783685,0.29833612433023304,-2.078078078078078,-0.08539208451780401
ma20,60,0.3,0.03,20,169,258,0.5325443786982249,-0.02117358655722113,-0.017331831217084977,0.028259112157744903,0.3051552430025918,-1.403862689331305,-0.06938627810842266
ma20,60,0.3,0.03,40,169,258,0.5207100591715976,-0.08171299239587207,-0.07593039371133703,0.006493506493506551,0.35804076679111557,-1.4450509461426493,-0.22822259355606903
ma20,60,0.3,0.03,60,115,175,0.782608695652174,0.14732876970386782,0.17343259384090137,0.32901907356948235,0.4856993685171732,-2.411262069554815,0.303333253559004
ma20,60,0.3,0.05,10,240,413,0.525,-0.03366003422520838,-0.027010755075929236,0.03716501582510823,0.283975083780688,-2.078078078078078,-0.11853164642854298
ma20,60,0.3,0.05,20,236,404,0.5127118644067796,-0.02870432001731271,-0.025953232506791483,0.020611804982485826,0.2997411725179991,-1.403862689331305,-0.09576368763817072
ma20,60,0.3,0.05,40,236,404,0.4872881355932203,-0.10377382191865206,-0.08960343745135559,-0.014436298607845677,0.3989560719603754,-2.816746312071473,-0.2601134039863891
ma20,60,0.3,0.05,60,162,278,0.7592592592592593,0.14022280164213602,0.16515080280981412,0.32994200123971745,0.4871481759547284,-2.6362600771118117,0.28784425060675417
ma20,60,0.4,0.05,10,31,59,0.5483870967741935,-0.061025879617605895,-0.061025879617605895,0.08813847297440802,0.3191513387192347,-0.8937282229965158,-0.19121298335299125
ma20,60,0.4,0.05,20,30,56,0.5333333333333333,-0.12853359985077092,-0.12035380107904742,0.011008275121592248,0.3675276078203961,-1.245393963151705,-0.34972501960609964
ma20,60,0.4,0.05,40,30,56,0.36666666666666664,-0.2067028013099909,-0.20032023894991993,-0.08476224240233476,0.4008403143050516,-1.0885135135135133,-0.5156736833428481
ma50,20,0.2,0.03,10,1228,3581,0.6343648208469055,0.026499967408121713,0.026893093568649322,0.05021677913999684,0.18547717827205842,-1.342368045649073,0.1428745447553202
ma50,20,0.2,0.03,20,1225,3572,0.7020408163265306,0.03800341468165163,0.04582156321861348,0.09336609336609325,0.31332413840865275,-5.958748443337484,0.12129105301196332
ma50,20,0.2,0.03,40,1199,3497,0.6930775646371977,0.06968307972059486,0.07506137481289203,0.09701994174322204,0.31416946224070574,-2.1352101506740686,0.22180093260371087
ma50,20,0.2,0.03,60,1181,3435,0.7053344623200677,0.0989635611636586,0.10292192994214891,0.13006274957216213,0.3191846870131409,-2.7961504811898514,0.3100510932706
ma50,20,0.2,0.05,10,1519,5944,0.6267281105990783,0.01960904600858241,0.020140153614608833,0.0401785714285714,0.18791160183035413,-1.459827833572453,0.10435250307900297
ma50,20,0.2,0.05,20,1512,5921,0.6957671957671958,0.03058067136260599,0.03607351683276407,0.08886281528205386,0.2867805324725334,-4.814339761926732,0.10663440470993224
ma50,20,0.2,0.05,40,1482,5813,0.6862348178137652,0.0610482818396102,0.07020588777604814,0.09586442941920525,0.353901730572683,-6.481314016794315,0.1725006592672548
ma50,20,0.2,0.05,60,1464,5725,0.7076502732240437,0.09377004863328352,0.10053039782969078,0.12633220883032126,0.3440824290815846,-4.015686998246746,0.2725220491019317
ma50,20,0.3,0.03,10,371,786,0.6738544474393531,0.0451286041208864,0.04642984111584031,0.07480653482373167,0.21231405622850777,-1.342368045649073,0.21255589442611245
ma50,20,0.3,0.03,20,369,780,0.7073170731707317,0.03354323510977392,0.04406237565163125,0.11301636788776304,0.33327135802760244,-2.5938110749185666,0.10064841847884143
