asset,symbol,entry_dt,ret_1w,ret_2w,ret_4w,ret_8w,ret_13w,ret_26w,ret_52w,peak_8w,trough_8w,peak_13w,trough_13w,peak_26w,trough_26w,peak_52w,trough_52w
crypto,CHZUSDT,2026-01-12,-16.677852348993284,-22.86912751677853,-32.93624161073826,-36.66107382550335,-32.197986577181204,,,-16.677852348993284,-44.41275167785235,-16.677852348993284,-44.41275167785235,-16.677852348993284,-44.41275167785235,-16.677852348993284,-44.41275167785235
crypto,CKBUSDT,2025-08-18,-4.686258935663224,-2.7998411437648807,-1.9459888800635428,-33.69737887212073,-50.33756949960285,-68.94360603653693,,7.883240667196212,-33.69737887212073,7.883240667196212,-50.33756949960285,7.883240667196212,-68.94360603653693,7.883240667196212,-73.53057982525814
crypto,COMPUSDT,2025-08-04,-11.164421479977849,-14.283078058682408,-21.22162760656948,-20.834102232884298,-36.11367410961432,-68.86879498062373,,-11.164421479977849,-22.956264993541243,-11.164421479977849,-36.11367410961432,-11.164421479977849,-68.86879498062373,-11.164421479977849,-69.25632035430891
crypto,CRVUSDT,2023-12-11,-6.108494149825261,-8.007901534721162,-19.13083118067164,-25.406473180367726,4.923263941650213,-50.00759762953959,71.64564655827381,-6.108494149825261,-31.241452666767966,24.525148153776023,-31.241452666767966,24.525148153776023,-50.00759762953959,83.11806716304513,-65.02051359975688
crypto,CRVUSDT,2024-11-25,79.41045109423852,68.1703141283311,41.134435015631986,14.202769093345257,-25.502456453774013,1.0719071013845394,-38.26112847997617,79.41045109423852,14.202769093345257,79.41045109423852,-25.502456453774013,79.41045109423852,-44.037516748548455,79.41045109423852,-44.037516748548455
crypto,DOGEUSDT,2023-11-13,-2.3114778545508807,6.504448973504995,15.609931898394391,-0.5542575930804872,5.978774171099066,85.29104737286875,356.47959437291837,26.63916090868419,-2.8756772878659853,26.63916090868419,-2.8756772878659853,173.93995128498284,-2.8756772878659853,356.47959437291837,-2.8756772878659853
crypto,DYDXUSDT,2024-11-25,55.210772833723645,27.92740046838409,-12.470725995316156,-34.07494145199064,-54.88290398126464,-67.2248243559719,-86.24121779859485,55.210772833723645,-34.07494145199064,55.210772833723645,-56.32318501170961,55.210772833723645,-68.34894613583138,55.210772833723645,-86.52224824355972
crypto,DYDXUSDT,2026-05-04,-2.5219941348973762,,,,,,,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762,-2.5219941348973762
crypto,EGLDUSDT,2023-11-13,-2.5458468176914772,6.839266450916948,31.844660194174757,12.923408845738948,28.457389428263212,-18.16612729234088,-37.195253505933124,56.85005393743259,-2.5458468176914772,56.85005393743259,-2.5458468176914772,56.85005393743259,-18.16612729234088,56.85005393743259,-51.49946062567422
crypto,EGLDUSDT,2024-11-25,26.640926640926633,7.06336588689529,-22.37111060640473,-33.181921417215534,-42.17578923461276,-64.54689984101749,-83.9200545082898,26.640926640926633,-33.181921417215534,26.640926640926633,-49.33000227117874,26.640926640926633,-71.31501249148307,26.640926640926633,-83.9200545082898
crypto,ENJUSDT,2024-11-25,11.831244267808017,-6.756343625802508,-33.047997554264754,-51.8495872821767,-63.0388260470804,-77.15683277285234,-90.39743197798839,11.831244267808017,-51.8495872821767,11.831244267808017,-64.13940690920208,11.831244267808017,-80.5533476001223,11.831244267808017,-90.39743197798839
crypto,ETCUSDT,2023-11-27,10.726521563885537,0.5995566303909738,10.53506650544136,18.334340991535658,69.33192261185009,45.76783555018138,68.08242644095121,33.529826682789206,-3.0582426440951216,69.33192261185009,-3.0582426440951216,82.1795646916566,-3.0582426440951216,82.1795646916566,-11.346231358323255
