asset,symbol,interval,entry_dt,entry_close,score,+1w,+2w,+4w,+8w
kr,018880,1w,2023-03-17,7956.0,60.0,-1.99,2.58,7.37,13.21
kr,018880,1w,2023-03-31,8161.0,75.0,-5.35,4.67,4.44,7.06
kr,018880,1w,2023-04-14,8542.0,90.0,-0.43,-0.22,5.44,1.85
kr,018880,1w,2023-06-02,8793.0,75.0,-1.06,-1.38,-3.28,-9.94
kr,018880,1w,2023-06-30,8505.0,75.0,-1.42,3.06,-6.89,-0.22
kr,018880,1w,2023-07-14,8765.0,90.0,-4.45,-9.65,1.91,-4.35
kr,018880,1w,2023-08-11,8932.0,100.0,-2.18,-4.99,-6.14,0.43
kr,018880,1w,2023-09-15,8458.0,70.0,1.66,3.52,-14.06,-22.96
kr,018880,1w,2024-05-03,6032.0,75.0,-12.02,-20.18,-22.8,-27.12
kr,018880,1w,2024-11-08,3755.0,60.0,-4.95,2.34,-0.75,-0.37
kr,018880,1w,2024-11-22,3843.0,65.0,-3.98,-3.02,-1.09,6.17
kr,018880,1w,2024-12-06,3727.0,60.0,5.12,1.99,0.38,6.6
kr,018880,1w,2024-12-27,3722.0,60.0,0.51,8.49,3.39,12.49
kr,018880,1w,2025-08-08,3183.0,65.0,-7.73,7.32,1.6,-8.17
kr,018880,1w,2025-08-22,3416.0,90.0,-2.72,-5.33,-9.95,2.02
kr,018880,1w,2025-10-17,3485.0,100.0,5.62,16.41,11.91,3.44
kr,018880,1w,2025-11-28,3765.0,95.0,0.53,-4.25,-21.38,-9.96
kr,018880,1w,2026-01-23,3390.0,75.0,-3.39,10.91,45.87,22.12
kr,018880,1w,2026-02-06,3760.0,95.0,18.62,31.52,10.11,0.53
kr,018880,1w,2026-03-06,4140.0,60.0,-2.05,0.0,-8.7,2.17
kr,018880,1w,2026-04-10,3915.0,65.0,6.26,8.05,21.84,
kr,020150,1w,2020-07-24,49700.0,70.0,2.01,12.68,0.0,-1.91
kr,020150,1w,2020-09-18,48750.0,60.0,-13.54,-7.38,-14.26,-4.62
kr,020150,1w,2020-11-06,45650.0,65.0,1.86,-1.42,3.29,11.5
kr,020150,1w,2020-11-27,46850.0,75.0,0.64,3.31,5.66,37.46
kr,020150,1w,2020-12-11,48400.0,85.0,2.69,2.27,16.53,57.44
kr,020150,1w,2021-01-01,50900.0,70.0,10.81,15.91,40.28,37.33
kr,020150,1w,2021-03-05,67300.0,70.0,0.0,-3.27,6.84,2.67
kr,020150,1w,2021-03-26,66900.0,65.0,7.47,15.99,11.21,0.0
kr,020150,1w,2021-05-28,67900.0,60.0,-2.65,0.29,6.19,23.56
kr,020150,1w,2021-07-16,76800.0,100.0,9.24,4.69,5.08,0.13
kr,020150,1w,2021-08-20,74600.0,70.0,0.94,-0.8,10.46,48.79
kr,020150,1w,2021-09-10,76900.0,95.0,7.15,12.74,35.89,33.29
kr,020150,1w,2021-11-05,102500.0,85.0,6.34,27.32,20.49,31.71
kr,020150,1w,2021-12-17,119500.0,70.0,5.86,12.97,-6.28,-20.42
kr,020150,1w,2022-04-01,95500.0,65.0,7.85,-1.26,-7.85,-17.38
kr,020150,1w,2022-05-20,94700.0,75.0,-16.68,-8.03,-16.9,-27.77
kr,020150,1w,2022-11-04,62400.0,60.0,4.17,4.33,-1.76,-16.83
kr,020150,1w,2023-01-20,59500.0,60.0,8.24,8.57,3.7,5.88
kr,020150,1w,2023-02-24,61700.0,60.0,15.56,1.46,3.73,3.89
kr,020150,1w,2023-06-09,61000.0,65.0,-2.95,-7.38,-10.33,-15.9
kr,020150,1w,2023-12-01,44900.0,60.0,-4.57,-6.24,-6.35,-27.73
kr,020150,1w,2024-02-23,36900.0,60.0,-5.69,2.98,29.54,14.36
kr,020150,1w,2024-03-08,38000.0,90.0,3.42,25.79,24.74,17.89
kr,020150,1w,2024-04-26,45500.0,85.0,-1.54,0.88,0.44,22.64
kr,020150,1w,2024-05-17,49200.0,100.0,-7.11,-3.25,13.62,-2.44
kr,020150,1w,2024-07-12,48000.0,70.0,-8.23,-23.33,-30.1,-17.19
kr,020150,1w,2024-09-27,43200.0,65.0,-9.72,-1.5,-14.0,-38.43
kr,020150,1w,2024-10-11,42550.0,65.0,-12.1,-12.69,-21.97,-46.65
kr,020150,1w,2025-02-07,24100.0,60.0,6.22,23.65,15.77,-7.05
kr,020150,1w,2025-06-20,23200.0,75.0,-4.53,0.0,1.72,17.03
kr,020150,1w,2025-07-11,23400.0,60.0,0.85,7.69,10.26,4.06
kr,020150,1w,2025-07-25,25200.0,70.0,-2.98,2.38,2.98,-4.17
kr,020150,1w,2025-09-05,24350.0,60.0,-1.03,-0.82,-8.21,6.78
kr,020150,1w,2025-10-17,27100.0,90.0,3.69,-4.06,36.35,32.84
kr,020150,1w,2026-01-16,33750.0,90.0,15.26,15.11,25.78,10.37
kr,020150,1w,2026-03-06,41000.0,70.0,-9.15,-1.1,-1.34,62.68
kr,020150,1w,2026-03-20,40550.0,90.0,3.82,-0.25,30.46,64.98
kr,020560,1w,2020-05-22,18256.0,60.0,5.75,12.68,4.31,0.13
kr,020560,1w,2020-07-31,19473.0,85.0,5.27,4.65,5.76,-8.21
kr,020560,1w,2020-10-09,20427.0,80.0,-2.69,-11.56,-24.3,24.3
kr,020560,1w,2020-11-13,20475.0,90.0,15.85,20.51,17.02,-1.87
kr,020560,1w,2020-12-18,21191.0,60.0,-5.18,-5.18,-5.18,-20.72
kr,020560,1w,2021-03-19,17972.0,70.0,-3.1,-6.52,-6.52,-6.21
kr,020560,1w,2021-05-28,19200.0,80.0,0.0,0.0,0.0,-9.11
kr,020560,1w,2021-06-11,19200.0,60.0,0.0,0.0,0.0,-3.65
kr,020560,1w,2021-07-30,18100.0,75.0,2.21,2.76,24.86,53.59
kr,020560,1w,2021-08-27,22600.0,90.0,5.97,5.53,23.01,1.99
kr,020560,1w,2021-10-15,23750.0,70.0,-2.95,-5.05,-9.05,-15.37
kr,020560,1w,2021-12-24,20150.0,60.0,-0.74,-4.71,-10.92,2.73
kr,020560,1w,2022-02-04,19750.0,65.0,10.38,4.81,-6.84,14.94
kr,020560,1w,2022-03-18,21250.0,85.0,-1.41,6.82,1.65,-12.71
kr,020560,1w,2022-04-01,22700.0,90.0,-0.66,-4.85,-10.79,-16.96
kr,020560,1w,2022-04-29,20250.0,70.0,-2.22,-8.4,-6.91,-21.98
kr,020560,1w,2022-11-11,12500.0,65.0,-4.4,-5.2,8.0,8.0
kr,020560,1w,2022-12-02,12400.0,60.0,8.87,7.26,12.9,23.71
kr,020560,1w,2022-12-23,13750.0,65.0,1.82,-1.82,13.09,6.55
kr,020560,1w,2023-02-10,14530.0,60.0,0.83,-2.62,-7.64,-7.36
kr,020560,1w,2023-03-03,14210.0,65.0,-5.56,-7.81,-2.81,-9.92
kr,020560,1w,2023-03-31,13810.0,75.0,-2.53,-3.62,-7.31,-12.89
kr,020560,1w,2023-04-14,13310.0,60.0,-0.98,-3.83,-2.33,-5.48
kr,020560,1w,2023-06-16,13140.0,75.0,-5.94,-6.7,-8.22,-9.51
kr,020560,1w,2023-08-11,11890.0,60.0,-7.65,-7.91,-9.0,-15.48
kr,020560,1w,2023-11-10,10490.0,60.0,3.81,3.24,4.0,6.86
kr,020560,1w,2023-12-08,10910.0,70.0,2.2,1.56,2.75,14.02
kr,020560,1w,2024-02-23,11990.0,60.0,-2.92,-6.76,-6.76,-12.18
kr,020560,1w,2024-05-10,11210.0,65.0,-2.68,-3.93,-1.07,-7.14
kr,020560,1w,2024-09-20,9770.0,65.0,-1.64,-5.53,0.82,1.33
kr,020560,1w,2024-10-18,9850.0,75.0,-2.34,0.2,0.51,4.37
kr,020560,1w,2024-11-01,9870.0,70.0,0.0,0.3,8.81,3.14
kr,020560,1w,2024-11-22,10410.0,65.0,3.17,-3.17,-2.88,3.27
kr,020560,1w,2024-12-13,10280.0,85.0,-1.65,-0.97,0.49,1.46
kr,020560,1w,2025-05-23,9870.0,65.0,2.23,1.01,-1.42,-1.11
kr,020560,1w,2025-06-20,9730.0,70.0,-0.62,0.51,0.31,-1.75
kr,020560,1w,2025-07-04,9780.0,60.0,2.56,-0.2,-5.01,-3.07
kr,020560,1w,2025-09-12,9560.0,60.0,0.21,-3.03,-4.29,-12.24
kr,020560,1w,2026-05-15,7870.0,80.0,,,,
kr,021240,1w,2020-07-17,76400.0,70.0,-2.49,0.39,7.85,3.01
kr,021240,1w,2020-07-31,76700.0,75.0,3.91,7.43,7.82,0.65
kr,021240,1w,2020-09-11,78700.0,60.0,0.89,-1.91,2.03,-4.83
kr,021240,1w,2020-10-02,79300.0,85.0,1.26,-0.76,-12.48,-10.21
kr,021240,1w,2020-11-06,74900.0,75.0,-2.27,-3.6,-5.07,-2.94
kr,021240,1w,2021-01-08,74100.0,70.0,-0.4,-0.81,-5.4,-12.82
kr,021240,1w,2021-03-12,66600.0,60.0,-1.05,-1.95,0.75,4.2
kr,021240,1w,2021-04-09,67100.0,70.0,-0.6,-0.15,3.43,20.27
kr,021240,1w,2021-05-07,69400.0,65.0,12.39,15.27,16.28,17.58
kr,021240,1w,2021-07-02,81600.0,75.0,-6.74,-5.88,5.15,-7.72
kr,021240,1w,2021-09-03,77600.0,65.0,0.0,3.22,-4.9,2.32
kr,021240,1w,2021-10-15,79900.0,75.0,3.63,-0.63,-1.38,-4.26
kr,021240,1w,2021-11-12,78800.0,70.0,-3.55,-7.74,-2.92,-6.85
kr,021240,1w,2021-12-10,76500.0,65.0,-0.52,1.18,-4.05,-4.97
kr,021240,1w,2021-12-24,77400.0,75.0,-3.88,-5.17,-6.98,-7.62
kr,021240,1w,2022-01-07,73400.0,60.0,-0.14,-1.91,-0.95,-4.77
kr,021240,1w,2022-03-18,70000.0,60.0,-3.57,-4.0,-5.71,0.57
kr,021240,1w,2022-04-22,69500.0,75.0,2.01,1.01,2.45,-7.63
kr,021240,1w,2022-05-13,70400.0,70.0,1.14,-0.43,-6.53,-7.81
kr,021240,1w,2022-08-12,65100.0,60.0,1.23,-2.61,-9.83,-14.75
kr,021240,1w,2022-11-11,56800.0,75.0,1.76,2.11,3.7,-2.99
kr,021240,1w,2022-12-02,58900.0,70.0,0.0,-4.58,-5.09,-3.74
kr,021240,1w,2022-12-23,58000.0,65.0,-3.62,-5.0,-5.0,-4.48
kr,021240,1w,2023-01-27,56700.0,65.0,-0.53,-1.06,-5.64,-11.64
kr,021240,1w,2023-02-10,56100.0,60.0,-1.25,-4.63,-10.16,-10.52
kr,021240,1w,2023-07-14,45650.0,60.0,-4.93,-7.89,-7.89,-8.0
kr,021240,1w,2023-09-15,42900.0,70.0,-3.73,-3.73,-1.86,20.75
kr,021240,1w,2023-10-13,42100.0,70.0,5.82,-0.12,23.04,26.13
kr,021240,1w,2023-11-03,44600.0,65.0,16.14,16.37,13.68,28.25
kr,021240,1w,2024-01-05,53200.0,70.0,3.2,3.38,9.4,1.88
kr,021240,1w,2024-06-21,58200.0,85.0,10.31,2.06,8.76,4.81
kr,021240,1w,2024-08-16,61000.0,80.0,6.72,10.16,8.36,6.72
kr,021240,1w,2025-02-07,77800.0,95.0,5.14,6.3,3.08,-0.9
kr,021240,1w,2025-03-14,83500.0,90.0,4.43,1.8,-15.21,6.95
kr,021240,1w,2025-04-18,76600.0,80.0,3.66,12.4,27.55,22.32
kr,021240,1w,2025-07-11,102500.0,90.0,3.9,4.68,2.93,0.0
kr,021240,1w,2025-08-22,105000.0,85.0,-0.76,-2.38,0.57,-10.0
kr,021240,1w,2025-10-17,94500.0,70.0,-1.9,-5.61,-3.92,-8.78
kr,021240,1w,2026-02-13,89600.0,85.0,-2.57,-8.59,-17.86,-15.74
kr,021240,1w,2026-04-17,83300.0,65.0,3.12,3.36,15.49,
kr,022100,1w,2020-07-17,4495.0,80.0,-1.0,-3.34,-0.67,42.6
kr,022100,1w,2020-07-31,4345.0,60.0,1.84,2.76,0.23,51.67
kr,022100,1w,2020-08-28,4355.0,65.0,-2.3,47.19,51.32,58.21
kr,022100,1w,2020-09-11,6410.0,90.0,7.02,2.81,13.57,6.08
kr,022100,1w,2020-11-06,6800.0,85.0,2.21,0.74,4.71,13.97
kr,022100,1w,2021-01-29,7740.0,70.0,2.58,0.78,-3.23,-5.94
kr,022100,1w,2021-03-05,8130.0,95.0,-9.35,-8.49,-8.36,-11.44
kr,022100,1w,2021-03-19,7440.0,60.0,-2.15,0.13,0.27,-2.02
kr,022100,1w,2021-04-02,7450.0,65.0,-1.21,0.13,-3.36,6.17
kr,022100,1w,2021-04-16,7460.0,60.0,1.74,-3.49,-2.28,14.61
kr,022100,1w,2021-05-14,7290.0,70.0,5.08,8.5,17.28,11.39
kr,022100,1w,2021-07-09,8120.0,70.0,-1.97,-0.86,0.37,-10.47
kr,022100,1w,2021-12-31,6560.0,70.0,-0.3,-4.12,-10.21,-12.65
kr,022100,1w,2022-03-18,6040.0,60.0,2.48,1.82,-0.66,-1.49
kr,022100,1w,2022-04-22,6120.0,65.0,1.14,-0.65,1.96,-7.52
kr,022100,1w,2022-05-20,6240.0,75.0,-2.72,0.0,-9.29,-16.51
kr,022100,1w,2022-06-03,6240.0,65.0,0.32,-9.29,-17.95,-6.73
kr,022100,1w,2022-07-22,5530.0,60.0,5.24,6.33,7.59,14.47
kr,022100,1w,2022-08-26,6180.0,85.0,3.56,4.05,5.5,-8.74
kr,022100,1w,2022-09-23,6520.0,75.0,-7.36,-14.57,-13.5,-0.92
kr,022100,1w,2022-11-04,6220.0,100.0,2.73,3.86,9.49,0.48
kr,022100,1w,2022-12-02,6810.0,85.0,-2.35,-7.49,-8.22,-3.23
kr,022100,1w,2023-01-13,6410.0,90.0,2.5,2.81,1.25,4.52
kr,022100,1w,2023-02-17,6750.0,85.0,1.93,1.63,-3.11,77.78
kr,022100,1w,2023-03-17,6540.0,70.0,1.99,45.26,83.49,79.2
kr,022100,1w,2023-06-09,12250.0,70.0,7.18,36.0,38.45,171.84
kr,022100,1w,2023-10-13,57100.0,90.0,-7.71,-19.53,1.4,-13.49
kr,022100,1w,2023-11-03,50000.0,70.0,15.8,13.0,5.4,48.4
kr,022100,1w,2024-01-19,56000.0,60.0,0.0,4.82,8.93,-3.04
kr,022100,1w,2024-02-09,60500.0,75.0,0.83,-5.79,-11.9,-27.02
kr,022100,1w,2024-06-14,41900.0,60.0,-6.32,-8.47,-11.46,-36.52
kr,022100,1w,2024-09-27,31650.0,65.0,-6.48,-8.06,-16.43,-31.91
kr,022100,1w,2025-02-21,26350.0,75.0,-12.33,-2.28,4.74,-7.78
kr,022100,1w,2025-03-07,25750.0,75.0,7.18,7.18,-6.02,-5.63
kr,022100,1w,2025-04-04,24200.0,60.0,4.55,0.41,0.41,-8.68
kr,022100,1w,2025-04-25,25450.0,65.0,-4.52,-6.29,-20.43,-5.3
kr,022100,1w,2025-06-20,24100.0,65.0,-2.28,1.24,5.19,6.22
kr,022100,1w,2025-07-04,24400.0,80.0,-1.02,3.89,-7.17,-7.99
kr,022100,1w,2025-07-18,25350.0,75.0,1.78,-10.65,0.99,-9.66
kr,022100,1w,2025-08-15,25600.0,90.0,-9.18,-12.3,-10.55,-18.16
kr,022100,1w,2025-10-17,25000.0,100.0,8.6,5.2,3.8,10.8
kr,022100,1w,2025-11-28,25400.0,65.0,3.94,9.06,10.63,55.91
kr,022100,1w,2026-03-20,32400.0,60.0,-5.71,-5.86,2.62,10.03
kr,022100,1w,2026-04-10,32150.0,60.0,3.42,8.24,9.64,
kr,023530,1w,2020-08-14,84200.0,90.0,-8.91,-8.79,-7.24,-2.02
kr,023530,1w,2020-09-18,80000.0,60.0,-4.63,-1.88,11.62,20.88
kr,023530,1w,2020-10-09,82500.0,65.0,8.24,10.3,4.0,24.85
kr,023530,1w,2021-01-01,102500.0,85.0,10.73,16.59,2.93,15.61
kr,023530,1w,2021-04-09,126500.0,85.0,-2.37,-3.56,-0.4,-4.74
kr,023530,1w,2021-08-27,107000.0,60.0,0.47,0.47,-0.93,-2.8
kr,023530,1w,2022-03-11,91500.0,75.0,1.86,3.83,3.28,2.3
kr,023530,1w,2022-04-29,94500.0,60.0,-0.95,7.41,3.81,6.88
kr,023530,1w,2022-07-22,93700.0,75.0,1.81,3.52,6.72,-0.32
kr,023530,1w,2022-12-09,90100.0,75.0,-1.78,-1.33,4.55,4.44
kr,023530,1w,2022-12-23,88900.0,60.0,2.36,5.96,12.49,0.0
kr,023530,1w,2023-02-10,92600.0,60.0,-4.0,-5.62,-9.72,-13.61
kr,023530,1w,2023-04-14,83500.0,60.0,-2.16,-4.43,-1.2,-2.75
kr,023530,1w,2023-05-12,82500.0,75.0,-0.24,-3.03,-1.58,-20.24
kr,023530,1w,2023-08-04,73600.0,65.0,0.82,-3.8,-2.99,-2.85
kr,023530,1w,2023-08-25,70900.0,60.0,0.71,2.96,5.22,-2.82
kr,023530,1w,2023-09-08,73000.0,65.0,0.41,2.19,-3.01,0.82
kr,023530,1w,2023-11-03,73600.0,65.0,5.57,7.61,4.48,1.9
kr,023530,1w,2024-01-26,73100.0,65.0,17.92,23.26,9.44,1.5
kr,023530,1w,2024-03-01,77600.0,60.0,-2.45,-5.15,-6.96,-11.6
kr,023530,1w,2024-08-30,62400.0,65.0,0.48,0.8,0.32,0.96
kr,023530,1w,2024-10-11,63100.0,75.0,1.74,-0.16,0.16,-12.36
kr,023530,1w,2024-11-01,65100.0,70.0,-2.92,-4.61,-12.14,-15.51
kr,023530,1w,2025-02-07,56000.0,75.0,2.86,17.86,20.71,17.5
kr,023530,1w,2025-03-07,67600.0,90.0,-1.33,-3.25,-2.66,-1.18
kr,023530,1w,2025-03-28,63500.0,60.0,3.62,-0.63,5.51,22.05
kr,023530,1w,2025-04-18,64800.0,90.0,3.4,3.09,15.12,14.35
kr,023530,1w,2025-06-20,75000.0,95.0,-0.67,1.33,-0.53,-10.8
kr,023530,1w,2025-09-12,68300.0,70.0,6.15,2.93,-2.05,-2.64
kr,023530,1w,2025-11-07,66500.0,65.0,9.47,11.73,11.58,3.16
kr,023530,1w,2026-01-02,68600.0,70.0,-0.15,9.18,22.45,57.0
kr,023530,1w,2026-03-06,96800.0,70.0,-0.83,17.25,2.79,39.77
kr,023590,1w,2020-06-19,20150.0,95.0,3.72,2.98,11.66,1.99
kr,023590,1w,2020-07-31,20750.0,70.0,1.2,-0.96,-6.02,0.24
kr,023590,1w,2020-08-28,19500.0,60.0,0.26,29.23,6.67,3.08
kr,023590,1w,2020-11-27,21750.0,75.0,7.36,4.14,1.38,9.89
kr,023590,1w,2021-03-12,26100.0,70.0,-0.19,3.07,9.58,2.11
kr,023590,1w,2021-08-27,26400.0,60.0,1.33,-0.38,-3.41,-11.55
kr,023590,1w,2021-11-19,24350.0,70.0,-5.95,-5.75,-4.93,-9.03
kr,023590,1w,2022-01-07,23300.0,75.0,-4.94,-9.44,-9.87,-4.72
kr,023590,1w,2022-03-04,22200.0,65.0,-2.48,3.15,-0.9,-6.53
kr,023590,1w,2022-03-18,22900.0,75.0,-3.71,-3.93,-6.33,-13.1
kr,023590,1w,2022-07-29,18800.0,65.0,1.86,1.33,-0.8,-2.66
kr,023590,1w,2022-11-04,18250.0,65.0,5.48,5.48,14.79,5.21
kr,023590,1w,2022-11-25,20350.0,80.0,2.95,-4.42,-6.88,8.11
kr,023590,1w,2022-12-16,19800.0,85.0,-4.29,-3.03,14.65,11.87
kr,023590,1w,2022-12-30,19200.0,75.0,-0.52,18.23,15.1,13.02
kr,023590,1w,2023-01-13,22700.0,90.0,-3.08,-2.64,-2.42,-9.47
kr,023590,1w,2023-03-03,21550.0,70.0,-4.64,-6.5,-3.02,-11.18
kr,023590,1w,2023-03-17,20150.0,60.0,0.25,3.72,3.47,-7.39
kr,023590,1w,2023-03-31,20900.0,85.0,-1.44,-0.24,-8.42,-9.43
kr,023590,1w,2023-08-04,18180.0,65.0,-1.05,-4.46,2.81,-4.02
kr,023590,1w,2023-09-01,18690.0,75.0,-3.91,-1.87,-6.63,-12.52
kr,023590,1w,2023-09-15,18340.0,65.0,-4.47,-4.85,0.33,-6.76
kr,023590,1w,2023-10-13,18400.0,75.0,-3.37,-11.14,-7.07,-3.21
kr,023590,1w,2023-11-17,17560.0,75.0,2.39,0.91,4.78,2.28
kr,023590,1w,2023-12-08,17810.0,60.0,3.31,2.25,0.17,22.4
kr,023590,1w,2024-01-05,17840.0,60.0,0.67,-1.91,22.2,21.64
kr,023590,1w,2024-02-02,21800.0,90.0,2.75,5.96,-0.46,-6.19
kr,023590,1w,2024-03-01,21700.0,70.0,4.84,3.69,-5.76,-10.51
kr,023590,1w,2024-03-29,20450.0,60.0,-2.2,-9.68,-5.04,-3.62
kr,023590,1w,2024-05-10,19520.0,60.0,-0.26,0.97,-3.28,-1.9
kr,023590,1w,2024-07-12,19390.0,70.0,-3.2,-6.03,-9.39,-10.26
kr,023590,1w,2024-09-27,18610.0,65.0,-0.59,-1.02,-2.31,-2.2
kr,023590,1w,2024-11-01,18490.0,65.0,-0.22,-4.43,-1.19,-3.84
kr,023590,1w,2024-12-27,17780.0,70.0,-0.06,2.31,0.62,7.59
kr,023590,1w,2025-01-10,18190.0,75.0,-1.43,-1.65,-1.48,18.75
kr,023590,1w,2025-01-31,17820.0,60.0,0.56,1.35,13.64,11.84
kr,023590,1w,2025-03-28,19930.0,70.0,-2.21,-1.96,5.87,19.92
kr,023590,1w,2025-08-01,32850.0,60.0,1.07,1.67,3.96,9.74
kr,023590,1w,2025-08-29,34150.0,90.0,-0.59,7.91,5.56,2.34
kr,023590,1w,2025-10-17,34500.0,60.0,1.3,13.04,12.61,19.71
kr,023590,1w,2025-12-05,37350.0,70.0,10.58,4.42,6.02,42.44
kr,023590,1w,2026-03-06,50200.0,70.0,-3.29,1.39,-11.45,-7.57
kr,023590,1w,2026-04-10,47200.0,70.0,5.08,2.01,2.33,
kr,024110,1w,2020-05-29,8280.0,65.0,17.51,3.74,-1.21,-0.36
kr,024110,1w,2020-06-19,8640.0,60.0,-5.32,-5.44,-5.09,0.69
kr,024110,1w,2020-07-17,8200.0,60.0,0.61,-1.1,6.1,-0.24
kr,024110,1w,2020-08-07,8230.0,75.0,5.71,-0.49,-0.36,-2.67
kr,024110,1w,2020-10-09,8150.0,65.0,-0.86,6.99,5.15,17.67
kr,024110,1w,2020-10-23,8720.0,75.0,-6.31,-1.72,7.0,7.34
kr,024110,1w,2020-11-06,8570.0,65.0,5.25,8.87,11.9,3.15
kr,024110,1w,2021-02-12,8470.0,65.0,-0.12,-1.65,5.79,8.15
kr,024110,1w,2021-06-25,10650.0,80.0,-1.88,-5.63,-3.76,-7.32
kr,024110,1w,2021-10-01,10400.0,85.0,1.92,3.85,6.25,5.77
kr,024110,1w,2021-12-03,10850.0,70.0,0.92,3.69,-5.07,-4.61
kr,024110,1w,2022-03-18,10600.0,65.0,2.83,3.3,3.77,5.66
kr,024110,1w,2022-04-22,11600.0,80.0,-3.02,-2.59,-5.17,-9.91
kr,024110,1w,2022-08-12,9730.0,65.0,0.41,-0.1,-2.88,2.47
kr,024110,1w,2022-09-16,9870.0,65.0,0.3,-3.55,2.84,7.9
kr,024110,1w,2022-10-07,9970.0,65.0,1.81,3.31,5.32,12.34
kr,024110,1w,2022-12-23,11100.0,90.0,-11.53,-8.11,-5.86,-8.74
kr,024110,1w,2023-01-06,10200.0,60.0,1.96,2.45,-0.88,-0.29
kr,024110,1w,2023-03-31,10100.0,65.0,-1.68,0.2,-0.4,1.29
kr,024110,1w,2023-04-14,10120.0,65.0,0.69,-0.59,-0.49,2.37
kr,024110,1w,2023-05-12,10070.0,65.0,1.39,1.59,2.88,0.3
kr,024110,1w,2023-06-09,10360.0,65.0,-0.68,-1.74,-2.51,1.16
kr,024110,1w,2023-06-30,10340.0,65.0,-2.32,0.19,0.39,3.0
kr,024110,1w,2023-07-14,10360.0,80.0,-1.16,0.19,0.48,5.41
kr,024110,1w,2023-10-06,11380.0,75.0,3.25,4.75,-0.62,4.31
kr,024110,1w,2023-11-03,11310.0,70.0,1.41,3.27,4.95,4.86
kr,024110,1w,2023-12-22,11910.0,85.0,-0.42,-3.61,-2.35,15.2
kr,024110,1w,2024-03-29,13500.0,70.0,-1.41,-5.63,2.59,1.56
kr,024110,1w,2024-04-19,13350.0,70.0,3.75,2.32,4.12,0.15
kr,024110,1w,2024-07-26,14230.0,85.0,-3.79,-5.62,-0.49,0.07
kr,024110,1w,2024-08-16,13690.0,70.0,3.43,0.88,1.46,2.85
kr,024110,1w,2025-04-25,14970.0,90.0,1.67,1.2,2.61,15.5
kr,024110,1w,2025-06-06,16050.0,85.0,5.67,7.73,18.07,16.2
kr,024110,1w,2025-08-08,19400.0,90.0,0.31,-1.24,-2.01,-0.26
kr,024110,1w,2026-01-02,20750.0,60.0,-1.69,-1.2,6.75,24.1
kr,024110,1w,2026-03-06,23650.0,70.0,-2.33,1.9,-9.73,-4.44
kr,024110,1w,2026-04-10,22350.0,65.0,0.89,0.0,-2.46,
kr,024110,1w,2026-05-01,22600.0,60.0,-3.54,-5.75,,
kr,025540,1w,2020-06-05,39400.0,75.0,-5.71,-11.68,-14.47,-1.27
kr,025540,1w,2020-07-03,33700.0,60.0,3.56,6.38,15.43,31.6
kr,025540,1w,2020-07-17,35850.0,75.0,4.04,8.51,46.16,16.46
kr,025540,1w,2020-09-11,41750.0,60.0,10.54,6.59,15.57,10.18
kr,025540,1w,2020-12-25,58200.0,90.0,6.87,20.27,35.74,41.07
kr,025540,1w,2021-01-22,79000.0,90.0,-4.43,7.22,3.92,-3.67
kr,025540,1w,2021-02-26,79500.0,70.0,-4.91,-6.42,-10.44,-1.64
kr,025540,1w,2021-04-02,80000.0,100.0,1.5,-0.88,-7.13,6.0
kr,025540,1w,2021-07-09,98600.0,70.0,-2.23,0.3,-7.91,-15.31
kr,025540,1w,2021-12-31,76300.0,60.0,-4.33,-1.57,-16.25,-23.72
kr,025540,1w,2022-01-14,75100.0,60.0,-1.86,-14.91,-18.38,-24.77
kr,025540,1w,2022-04-01,64300.0,75.0,-5.91,-6.22,8.86,-6.22
kr,025540,1w,2022-04-22,69000.0,75.0,1.45,-5.22,-11.88,-22.46
kr,025540,1w,2022-08-05,59700.0,80.0,-3.35,5.19,9.72,4.36
kr,025540,1w,2022-08-19,62800.0,75.0,-1.27,4.3,4.94,-13.38
kr,025540,1w,2022-09-16,65900.0,65.0,-6.22,-5.46,-17.45,-12.29
kr,025540,1w,2022-09-30,62300.0,60.0,-7.54,-12.68,-17.17,-7.22
kr,025540,1w,2022-11-11,57800.0,60.0,0.52,0.0,-6.06,-12.28
kr,025540,1w,2023-01-27,54000.0,65.0,4.81,6.11,5.56,3.7
kr,025540,1w,2023-03-10,56700.0,60.0,-2.65,-1.23,10.76,7.05
kr,025540,1w,2023-05-12,66200.0,90.0,-6.65,-8.31,-10.12,-7.25
kr,025540,1w,2023-06-23,58800.0,70.0,3.23,4.42,0.85,-5.78
kr,025540,1w,2023-10-13,57100.0,75.0,8.41,9.98,22.24,23.12
kr,025540,1w,2023-12-22,72000.0,70.0,4.17,7.92,2.36,-4.44
kr,025540,1w,2024-02-16,68800.0,60.0,-2.33,-7.7,-4.36,-10.03
kr,025540,1w,2024-03-08,68400.0,75.0,-3.8,-8.33,-10.82,-8.33
kr,025540,1w,2024-04-26,65100.0,75.0,-3.69,-0.46,6.3,7.99
kr,025540,1w,2024-05-10,64800.0,75.0,3.4,6.79,5.86,-0.77
kr,025540,1w,2024-06-28,68700.0,70.0,-6.4,-5.82,-14.56,11.94
kr,025540,1w,2024-08-16,73400.0,90.0,4.77,1.23,-3.27,-3.0
kr,025540,1w,2025-01-10,69200.0,70.0,8.09,16.18,20.09,-0.87
kr,025540,1w,2025-02-21,75200.0,70.0,-3.99,-8.78,-7.85,-16.62
