symbol,ts_kst,close,body_pct,wick,entry_close_to_ma10_pct,t+1_close,t+1_pct,t+2_close,t+2_pct,t+3_close,t+3_pct,t+4_close,t+4_pct,t+5_close,t+5_pct,t+6_close,t+6_pct,t+7_close,t+7_pct,t+8_close,t+8_pct,t+9_close,t+9_pct,t+10_close,t+10_pct,t+11_close,t+11_pct,t+12_close,t+12_pct,t+13_close,t+13_pct,t+14_close,t+14_pct,t+15_close,t+15_pct,t+16_close,t+16_pct,t+17_close,t+17_pct,t+18_close,t+18_pct,t+19_close,t+19_pct,t+20_close,t+20_pct,close_now,change_now_pct
HUSDT,2026-06-01 13:00,0.66264,10.160925655007306,0.9433554560889033,27.858110376604884,0.61797,-6.741216950380295,0.66995,1.1031631051551427,0.65,-1.9075214294337777,0.70204,5.945913316431243,0.71341,7.661777133888685,0.7385,11.448146806712549,0.7313,10.361583967161646,0.82186,24.02812990462393,0.80932,22.135699625739473,0.77992,17.69890136424,0.65786,-0.7213569962573957,0.56895,-14.138898949655928,0.59553,-10.12767113364723,0.62958,-4.9891343716044885,0.68653,3.605275866232036,0.68042,2.683206567668722,0.71811,8.37106120970663,0.69093,4.269286490402034,0.67909,2.482494265362786,0.70536,6.446939514668595,0.55648,-16.020765423155865
FFUSDT,2026-06-01 10:00,0.11084,8.91225311977989,0.9255102040816319,8.291891786269083,0.11584,4.511006856730426,0.11215,1.1818837964633757,0.11755,6.053771201732234,0.1164,5.016239624684238,0.1158,4.474918801876584,0.11273,1.7051605918441022,0.11529,4.0147961024900845,0.11621,4.844821364128474,0.11614,4.781667268134247,0.11239,1.3984121255864397,0.11248,1.4796102490075809,0.11466,3.446409238542046,0.1129,1.8585348249729399,0.11252,1.515698303861423,0.11313,2.066041140382534,0.11234,1.3533020570191279,0.11127,0.3879465896788162,0.11192,0.9743774810537816,0.11153,0.6225189462288074,0.11063,-0.1894622879826669,0.09441,-14.823168531216169
HUSDT,2026-06-01 09:00,0.52735,14.061080590041964,0.9539251650770355,25.51290473062387,0.62995,19.45576941310326,0.65516,24.236275718213708,0.60152,14.064662937328166,0.66264,25.65468853702475,0.61797,17.184033374419272,0.66995,27.040864700862816,0.65,23.257798426092734,0.70204,33.12600739546791,0.71341,35.28207073101356,0.7385,40.03982175026075,0.7313,38.67450459846401,0.82186,55.84716032995165,0.80932,53.46923295723903,0.77992,47.894187920735746,0.65786,24.748269650137484,0.56895,7.888499099269929,0.59553,12.928794917986162,0.62958,19.385607281691485,0.68653,30.184886697639136,0.68042,29.026263392433876,0.55648,5.523845643310892
PIXELUSDT,2026-06-01 07:00,0.00744,6.437768240343359,0.9656652360515032,9.031756964696589,0.00725,-2.553763440860216,0.007313,-1.7069892473118329,0.007159,-3.776881720430107,0.007331,-1.465053763440868,0.007325,-1.5456989247311896,0.007401,-0.524193548387108,0.007381,-0.7930107526881722,0.007298,-1.9086021505376427,0.007229,-2.8360215053763476,0.00735,-1.2096774193548476,0.007294,-1.9623655913978533,0.007253,-2.5134408602150606,0.007258,-2.4462365591397948,0.007133,-4.126344086021517,0.007141,-4.018817204301084,0.007045,-5.309139784946241,0.007059,-5.1209677419354875,0.007203,-3.1854838709677447,0.007333,-1.438172043010757,0.007353,-1.1693548387096808,0.006286,-15.51075268817205
HUSDT,2026-06-01 07:00,0.46111,14.334242499380121,0.9361943319838057,15.585535451979526,0.46234,0.26674763071717233,0.52735,14.365335820086306,0.62995,36.61599184576348,0.65516,42.08323393550344,0.60152,30.450434820324872,0.66264,43.70540651905185,0.61797,34.017913296176616,0.66995,45.29071154388325,0.65,40.96419509444601,0.70204,52.25000542169981,0.71341,54.71579449589035,0.7385,60.15701242653597,0.7313,58.5955628808744,0.82186,78.23512827741753,0.80932,75.515603652057,0.77992,69.13968467393894,0.65786,42.668777515126536,0.56895,23.387044306130843,0.59553,29.15139554553143,0.62958,36.53575068855587,0.55648,20.682700440242012
VELVETUSDT,2026-05-31 19:00,0.1006,7.59358288770053,0.9673024523160757,5.291802729632411,0.09858,-2.0079522862823005,0.09858,-2.0079522862823005,0.09964,-0.9542743538767283,0.09677,-3.807157057654076,0.09724,-3.3399602385685907,0.09688,-3.697813121272367,0.09827,-2.316103379721669,0.0987,-1.8886679920477127,0.09938,-1.2127236580516887,0.09933,-1.2624254473160967,0.09891,-1.6799204771371743,0.09862,-1.9681908548707712,0.09771,-2.8727634194830913,0.09822,-2.365805168986077,0.09754,-3.041749502982101,0.09718,-3.3996023856858772,0.09487,-5.695825049701789,0.0954,-5.168986083499003,0.09321,-7.345924453280313,0.09195,-8.59840954274353,0.10465,4.025844930417507
HOMEUSDT,2026-05-31 15:00,0.03117,8.304378040305767,1.0,8.470211581291755,0.0324,3.9461020211742013,0.03182,2.0853384664741776,0.03195,2.5024061597690066,0.03221,3.336541546358687,0.03168,1.6361886429258905,0.03203,2.7590632017966095,0.03374,8.245107475136347,0.03365,7.956368302855308,0.03317,6.416426050689761,0.03456,10.875842155919155,0.03539,13.5386589669554,0.03635,16.618543471286497,0.03601,15.527751042669236,0.03649,17.067693294834783,0.0386,23.837022778312488,0.03765,20.78922040423485,0.03887,24.703240295155602,0.03856,23.708694257298678,0.03796,21.78376644209176,0.03963,27.141482194417705,0.03812,22.29708052614694
KITEUSDT,2026-05-31 11:00,0.20876,5.588993981083408,1.0,5.566568226870029,0.20476,-1.9160758766047152,0.20387,-2.342402759149265,0.20574,-1.4466372868365562,0.20578,-1.4274765280705166,0.20951,0.3592642268633841,0.21187,1.4897489940601656,0.21145,1.2885610270166687,0.20939,0.3017819505652384,0.20776,-0.4790189691511788,0.20608,-1.2837708373251524,0.21088,1.0155202146005033,0.20571,-1.4610078559110926,0.20746,-0.6227246598965298,0.20579,-1.422686338379,0.20524,-1.6861467714121459,0.20388,-2.3376125694577485,0.20449,-2.0454109982755297,0.2049,-1.8490132209235497,0.2051,-1.7532094270933112,0.20578,-1.4274765280705166,0.19233,-7.870281663153861
PRLUSDT,2026-05-31 01:00,0.1955,8.07075732448867,0.9931972789115654,6.92993491221354,0.2015,3.0690537084399003,0.207,5.882352941176461,0.2052,4.961636828644494,0.2055,5.1150895140664865,0.2041,4.398976982097185,0.2013,2.9667519181585673,0.2029,3.7851662404092017,0.2006,2.6086956521739095,0.228,16.624040920716112,0.2115,8.184143222506385,0.2063,5.524296675191818,0.2005,2.55754475703325,0.1993,1.9437340153452676,0.1964,0.46035805626597653,0.1952,-0.1534526854219922,0.1973,0.9207161125319673,0.195,-0.25575447570332505,0.1981,1.3299232736572844,0.1992,1.892583120204594,0.1956,0.05115089514065933,0.2082,6.496163682864445
WLDUSDT,2026-05-30 22:00,0.3232,5.483028720626626,0.9767441860465109,7.690257230441154,0.3304,2.22772277227724,0.3495,8.13737623762376,0.3397,5.105198019801985,0.342,5.816831683168329,0.3681,13.892326732673265,0.3598,11.324257425742582,0.3746,15.903465346534654,0.3662,13.304455445544566,0.3515,8.75618811881188,0.3441,6.466584158415851,0.3419,5.785891089108909,0.3401,5.2289603960396125,0.3435,6.280940594059419,0.3482,7.735148514851492,0.3483,7.766089108910895,0.3435,6.280940594059419,0.3395,5.04331683168318,0.3398,5.136138613861387,0.338,4.57920792079209,0.3376,4.455445544554463,0.509,57.48762376237625
HUSDT,2026-05-30 22:00,0.34699,8.282103292245283,0.9622915155910085,13.887822185461998,0.3445,-0.7175999308337553,0.36588,5.443960921063996,0.38488,10.919623043891749,0.38669,11.441251909276911,0.39261,13.147352949652724,0.39393,13.527767370817598,0.38737,11.637222974725487,0.38328,10.458514654600993,0.37538,8.181791982477872,0.37096,6.907980057062161,0.35636,2.700366004783996,0.35942,3.5822357993025724,0.35217,1.492838410328817,0.35381,1.9654745093518524,0.38489,10.922504971324818,0.38825,11.890832588835403,0.39368,13.455719184990908,0.39284,13.213637280613275,0.39381,13.493184241620787,0.39106,12.700654197527307,0.55648,60.37349779532549
HUSDT,2026-05-30 19:00,0.33539,13.089658428027118,0.9048951048951055,16.49935739344888,0.33972,1.2910343182563584,0.32045,-4.454515638510393,0.34699,3.4586600673842387,0.3445,2.7162407942991593,0.36588,9.09090909090908,0.38488,14.755955753003958,0.38669,15.295625987656148,0.39261,17.060735263424668,0.39393,17.45430692626494,0.38737,15.49837502608902,0.38328,14.278899191985445,0.37538,11.92343242195652,0.37096,10.605563672142875,0.35636,6.252422552848919,0.35942,7.164793225796832,0.35217,5.003130683681673,0.35381,5.49211365872566,0.38489,14.758937356510327,0.38825,15.7607561346492,0.39368,17.379766838605786,0.55648,65.92027192223976
MYXUSDT,2026-05-30 13:00,0.2181,7.174447174447176,0.9542483660130715,5.6174334140435835,0.2195,0.6419073819348979,0.2191,0.45850527281063774,0.2197,0.733608436497028,0.2211,1.3755158184319134,0.219,0.4126547455295791,0.22,0.8711600183402168,0.2189,0.3668042182485204,0.219,0.4126547455295791,0.221,1.3296652911508546,0.2194,0.5960568546538393,0.2192,0.5043558000917092,0.2194,0.5960568546538393,0.2206,1.1462631820265945,0.2213,1.4672168729940434,0.2218,1.6964695093993625,0.2295,5.226960110041276,0.2325,6.602475928473189,0.2302,5.547913801008711,0.2358,8.115543328748291,0.2246,2.9802842732691457,0.291,33.42503438789546
EDGEUSDT,2026-05-30 10:00,1.3457,6.522599540884968,1.0,3.84689585986032,1.3339,-0.8768670580366955,1.3267,-1.411904584974356,1.3162,-2.1921676450917635,1.3309,-1.0997993609273928,1.352,0.4681578360704611,1.3463,0.04458646057814937,1.3623,1.2335587426618244,1.3337,-0.8917292115627399,1.3633,1.307869510292046,1.3332,-0.928884595377867,1.3672,1.5976815040499426,1.3758,2.2367541056699127,1.3819,2.690049788214313,1.3853,2.942706398157099,1.3809,2.615739020584092,1.3758,2.2367541056699127,1.3761,2.259047335958996,1.3779,2.3928067176933943,1.3829,2.764360555844551,1.392,3.440588541279632,0.6212,-53.83815114810135
HUSDT,2026-05-30 08:00,0.28439,5.419431367461158,0.9599474720945502,6.925191092261946,0.27834,-2.1273603150603044,0.28052,-1.360807342030305,0.28083,-1.251802102746212,0.27794,-2.268012236717169,0.27964,-1.6702415696754374,0.28045,-1.3854214283202642,0.2829,-0.5239284081718736,0.28188,-0.8825908083969045,0.28278,-0.5661239846689408,0.29657,4.282851014451994,0.33539,17.93312001125217,0.33972,19.455677063187892,0.32045,12.679770737367713,0.34699,22.01202573930168,0.3445,21.136467526987587,0.36588,28.65431273954781,0.38488,35.3352790182496,0.38669,35.97172896374697,0.39261,38.0533774042688,0.39393,38.5175287457365,0.55648,95.67495340905096
CLANKERUSDT,2026-05-30 07:00,19.45,5.420054200542006,0.909090909090908,5.1010483086566465,19.83,1.9537275064267303,19.85,2.05655526992289,19.56,0.5655526992287889,19.45,0.0,19.51,0.3084832904884436,19.84,2.00514138817481,20.05,3.084832904884326,20.02,2.9305912596401043,19.98,2.724935732647821,19.88,2.210796915167094,20.27,4.215938303341904,20.22,3.9588688946015402,20.39,4.832904884318773,20.14,3.547557840616973,20.19,3.804627249357337,20.26,4.164524421593843,19.92,2.4164524421593954,19.83,1.9537275064267303,19.81,1.8508997429305885,19.81,1.8508997429305885,16.42,-15.578406169665799
XANUSDT,2026-05-30 05:00,0.011064,9.198578760363194,0.9800210304942149,11.192627357969112,0.010811,-2.286695589298624,0.010975,-0.8044107013738142,0.01096,-0.9399855386840196,0.010899,-1.491323210412134,0.010645,-3.7870571221981133,0.010826,-2.151120751988419,0.011046,-0.16268980477222453,0.011123,0.5332610267534349,0.010865,-1.7986261749819192,0.010971,-0.8405639913232045,0.010589,-4.293203181489513,0.010498,-5.115690527838022,0.010557,-4.582429501084588,0.010517,-4.943962400578443,0.010351,-6.444323933477931,0.010372,-6.254519161243673,0.010296,-6.941431670281993,0.01027,-7.176428054952997,0.010368,-6.290672451193046,0.010634,-3.8864786695589286,0.009385,-15.17534345625452
BASEDUSDT,2026-05-30 04:00,0.07349,5.090805090805081,0.9971988795518218,10.250986393026976,0.07693,4.68090896720642,0.07693,4.68090896720642,0.07967,8.409307388760382,0.07648,4.068580759286987,0.07669,4.354333922982711,0.07548,2.707851408354886,0.0784,6.681181113076606,0.07691,4.6536943801877895,0.07968,8.422914682269699,0.07877,7.184650972921496,0.07813,6.313784188324949,0.07215,-1.8233773302490053,0.07305,-0.5987209144101183,0.07194,-2.1091304939447486,0.07197,-2.0683086134167827,0.0738,0.42182609878895727,0.07377,0.38100421826099123,0.07593,3.32017961627432,0.07417,0.9252959586338279,0.07445,1.306300176894819,0.06156,-16.233501156619955
HOODUSDT,2026-05-30 00:00,93.04,5.427762039660064,0.9580000000000013,7.058200814673343,93.42,0.40842648323301317,93.04,0.0,91.92,-1.2037833190025844,94.42,1.4832330180567448,94.33,1.3865004299226051,93.87,0.8920894239036954,94.32,1.3757523645743623,94.15,1.1930352536543416,94.26,1.3112639724849515,94.41,1.472484952708502,94.36,1.4187446259673184,94.47,1.5369733447979284,94.32,1.3757523645743623,94.47,1.5369733447979284,94.56,1.633705932932068,94.67,1.7519346517626777,94.57,1.6444539982802955,94.61,1.6874462596732513,94.64,1.7196904557179644,94.66,1.741186586414435,80.47,-13.510318142734315
APRUSDT,2026-05-29 23:00,0.18919,6.874929386509991,0.9143501126972199,7.412538181157519,0.19036,0.6184259210317693,0.19165,1.3002801416565304,0.19157,1.257994608594531,0.19218,1.5804217981922897,0.19172,1.3372799830857893,0.19218,1.5804217981922897,0.19009,0.4757122469475194,0.18977,0.30657011469950696,0.18913,-0.03171414979650325,0.19032,0.5972831545007623,0.19087,0.8879961943020322,0.19095,0.9302817273640317,0.19252,1.7601353137057982,0.19531,3.2348432792430963,0.20424,7.954965907288973,0.20688,9.350388498335013,0.21386,13.039801257994608,0.21249,12.315661504307847,0.2175,14.963793012315662,0.21953,16.036788413763944,0.2299,21.51805063692584
PANWUSDT,2026-05-29 22:00,273.32,5.0261297264063876,1.0,4.473333154955539,272.11,-0.4427045221718058,273.91,0.21586418849701153,275.25,0.706132006439341,276.65,1.2183521147372984,278.43,1.86960339528758,281.93,3.1501536660324945,280.25,2.535489536074933,280.99,2.806234450461004,281.45,2.974535343187471,281.78,3.0952729401434143,281.88,3.1318600907361343,281.79,3.0989316552027026,281.4,2.956241767891111,281.51,2.996487633543099,281.39,2.952583052831843,281.44,2.970876628128203,281.46,2.9781940582467388,281.56,3.0147812088394588,281.31,2.9233133323576794,282.8,3.4684618761890893,272.5,-0.30001463486023455
INUSDT,2026-05-29 21:00,0.10747,8.2603001913972,0.9070796460176984,11.607281941574161,0.10309,-4.075555969107653,0.10353,-3.6661393877361115,0.10334,-3.8429329115101845,0.10585,-1.5073974132315962,0.10587,-1.488787568623793,0.10635,-1.0421512980366576,0.10735,-0.1116590676467806,0.10678,-0.6420396389690111,0.1071,-0.3442821252442499,0.1076,0.12096398995068867,0.1052,-2.112217362985014,0.10495,-2.344840420582483,0.10393,-3.2939424955801635,0.10196,-5.1270121894482195,0.10498,-2.316925653670785,0.10609,-1.2840792779380221,0.10451,-2.754257001954025,0.1059,-1.4608728017121075,0.10408,-3.154368661021671,0.10323,-3.9452870568530694,0.10787,0.37219689215594826
10000NEXUSDT,2026-05-29 20:00,0.03505,7.680491551459278,0.9433962264150927,1.1368882733148618,0.03475,-0.8559201141226668,0.03479,-0.7417974322396472,0.03482,-0.6562054208273924,0.03518,0.37089871611984343,0.0357,1.8544935805991578,0.03576,2.025677603423687,0.03564,1.6833095577746087,0.03534,0.8273894436519417,0.0352,0.4279600570613532,0.03523,0.513552068473608,0.03501,-0.1141226818830196,0.03515,0.28530670470756886,0.03521,0.45649072753209824,0.03554,1.3980028530670594,0.03551,1.3124108416547848,0.03538,0.9415121255349613,0.03559,1.5406562054208242,0.03539,0.9700427960057063,0.03482,-0.6562054208273924,0.03435,-1.9971469329529221,0.02934,-16.291012838801702
MEMEUSDT,2026-05-29 18:00,0.0005129,7.2115384615384786,0.9718309859154953,6.221264962929225,0.0004897,-4.523298888672259,0.0004882,-4.81575355819849,0.0004866,-5.127705205693125,0.0004872,-5.0107233378826335,0.0004919,-4.094365373367142,0.0005069,-1.169818678104901,0.0005024,-2.047182686683582,0.0005012,-2.2811464223045452,0.0004959,-3.314486254630549,0.0004975,-3.002534607135903,0.0005089,-0.7798791187366148,0.0005046,-1.6182491713784437,0.000505,-1.5402612595047822,0.0005023,-2.0666796646519865,0.0005078,-0.9943458763891732,0.0005071,-1.1308247221680703,0.000514,0.2144667576525585,0.000522,1.7742249951257456,0.0005214,1.6572431273152535,0.0005144,0.29245466952621996,0.000543,5.8685903684928675
USTCUSDT,2026-05-29 18:00,0.00646,7.308970099667763,0.9361702127659564,6.249999999999988,0.0064,-0.9287925696594318,0.00669,3.5603715170278667,0.00669,3.5603715170278667,0.00655,1.3931888544891746,0.00661,2.32198142414862,0.00665,2.941176470588237,0.00661,2.32198142414862,0.00656,1.5479876160990753,0.00657,1.7027863777089896,0.0066,2.1671826625387056,0.00652,0.9287925696594453,0.00648,0.3095975232198151,0.00644,-0.30959752321980166,0.00648,0.3095975232198151,0.00649,0.46439628482972933,0.00658,1.8575851393188907,0.0066,2.1671826625387056,0.00653,1.0835913312693595,0.00654,1.2383900928792604,0.00674,4.334365325077411,0.00603,-6.656346749226004
AZTECUSDT,2026-05-29 03:00,0.02443,6.495204882301664,0.9030303030303028,5.803378085751412,0.02359,-3.4383954154727814,0.02466,0.9414654113794557,0.02468,1.023331968890709,0.02421,-0.900532132623829,0.02447,0.16373311502250662,0.02453,0.4093327875562808,0.02498,2.251330331559551,0.02434,-0.3683995088006541,0.02437,-0.24559967253377415,0.02442,-0.040933278755626655,0.02418,-1.023331968890709,0.02376,-2.7425296766270995,0.02376,-2.7425296766270995,0.02379,-2.6197298403602196,0.02376,-2.7425296766270995,0.02369,-3.0290626279165003,0.02359,-3.4383954154727814,0.02311,-5.403192795742946,0.02312,-5.362259516987304,0.02265,-7.2861236185018425,0.02079,-14.899713467048715
XPLUSDT,2026-05-29 02:00,0.09336,7.768671360960407,0.9926253687315622,8.145676953016416,0.09464,1.3710368466152563,0.09399,0.6748071979434507,0.09452,1.2425021422450817,0.09593,2.75278491859469,0.09439,1.1032562125107146,0.09544,2.227934875749784,0.09594,2.763496143958868,0.09726,4.177377892030849,0.09558,2.377892030848329,0.09629,3.138389031705229,0.09803,5.002142245072845,0.09608,2.9134532990574122,0.09749,4.423736075407021,0.09809,5.066409597257924,0.0996,6.683804627249352,0.09786,4.820051413881752,0.09371,0.37489288774636154,0.09254,-0.8783204798628976,0.09179,-1.681662382176523,0.0927,-0.7069408740359833,0.0855,-8.419023136246778
ALLOUSDT,2026-05-29 01:00,0.1195,9.935602575896954,0.9729729729729722,18.716471289489366,0.1267,6.025104602510471,0.1461,22.259414225941434,0.1468,22.845188284518844,0.1459,22.092050209205027,0.1548,29.539748953974893,0.1608,34.56066945606695,0.1618,35.39748953974896,0.1715,43.514644351464455,0.1701,42.34309623430963,0.1875,56.903765690376574,0.1927,61.25523012552303,0.194,62.343096234309634,0.2304,92.80334728033473,0.2423,102.76150627615061,0.2901,142.76150627615064,0.2757,130.7112970711297,0.28,134.30962343096238,0.304,154.39330543933053,0.2693,125.35564853556484,0.2621,119.3305439330544,0.1764,47.61506276150628
ONDSUSDT,2026-05-29 00:00,13.416,5.604534005037781,0.9902642559109879,10.820165040764564,13.459,0.320512820512815,13.155,-1.9454382826475924,13.202,-1.5951103160405515,13.258,-1.1776982707215358,13.117,-2.2286821705426316,13.211,-1.5280262373285634,13.271,-1.0807990459153216,13.672,1.9081693500298167,13.554,1.0286225402504465,13.646,1.714370900417415,13.58,1.222420989862848,13.553,1.0211687537268965,13.582,1.237328562909961,13.589,1.2895050685748362,13.593,1.3193202146690488,13.49,0.5515802027429922,12.978,-3.2647584973166417,13.071,-2.571556350626123,13.068,-2.5939177101967856,13.03,-2.8771615980918384,11.35,-15.399522957662498
INFQUSDT,2026-05-29 00:00,17.6,7.049449546864562,1.0,10.53610008541427,17.796,1.113636363636352,17.768,0.9545454545454503,17.891,1.6534090909090728,17.792,1.090909090909092,18.322,4.102272727272714,18.158,3.1704545454545445,18.177,3.2784090909090806,18.126,2.9886363636363624,18.287,3.9034090909090766,18.248,3.68181818181818,18.252,3.7045454545454395,18.156,3.159090909090894,18.227,3.5624999999999933,18.98,7.840909090909085,19.02,8.068181818181808,18.667,6.062500000000001,18.487,5.03977272727271,18.118,2.943181818181802,18.187,3.335227272727271,18.207,3.4488636363636327,17.095,-2.8693181818181963
SMCIUSDT,2026-05-28 23:00,41.021,7.208007735932894,0.9974683544303805,7.308689385279031,42.799,4.334365325077396,42.413,3.3933838765510247,42.018,2.430462446064211,41.575,1.3505277784549428,41.44,1.021428049048041,43.579,6.235830428317203,45.206,10.202091611613568,46.728,13.912386338704568,45.177,10.131396114185415,45.247,10.302040418322319,45.165,10.102142804904801,45.244,10.294727091002166,45.327,10.497062480193065,45.54,11.016308719923936,45.519,10.965115428682862,45.657,11.3015284854099,45.665,11.321030691596983,45.767,11.569683820482197,45.606,11.177201920967311,45.471,10.848102191560411,45.15,10.065576168304034
ARMUSDT,2026-05-28 23:00,340.38,5.567099835623232,0.9841008771929813,10.614982646336228,341.73,0.396615547329462,348.9,2.503084787590335,343.79,1.0018214936247798,342.57,0.6433985545566713,335.66,-1.3866854691814943,342.26,0.552323873318055,342.44,0.6052059462953177,343.42,0.8931194547270758,342.56,0.6404606616134928,339.01,-0.402491333215819,342.57,0.6433985545566713,344.41,1.1839708561020124,347.94,2.2210470650449508,350.27,2.905576120806154,348.95,2.517774252306244,349.65,2.7234267583289213,344.58,1.23391503613608,347.08,1.9683882719313675,347.01,1.9478230213291017,346.44,1.780363123567778,391.97,15.156589693871563
SOXLUSDT,2026-05-28 23:00,220.8,5.358591401441055,0.9876868953386115,4.2197677711696535,227.26,2.92572463768115,232.03,5.086050724637676,227.76,3.152173913043469,226.32,2.4999999999999916,224.87,1.8432971014492723,225.5,2.128623188405792,227.51,3.0389492753623095,226.43,2.5498188405797078,227.63,3.0932971014492683,223.83,1.3722826086956526,225.38,2.0742753623188332,224.47,1.6621376811594146,225.52,2.137681159420289,227.95,3.238224637681149,227.76,3.152173913043469,229.48,3.931159420289845,227.43,3.002717391304346,229.92,4.130434782608685,230.72,4.4927536231884,230.56,4.420289855072459,263.35,19.270833333333336
ALLOUSDT,2026-05-28 23:00,0.1055,5.289421157684631,0.94642857142857,9.701570136217105,0.1087,3.033175355450245,0.1195,13.270142180094785,0.1267,20.09478672985783,0.1461,38.483412322274894,0.1468,39.146919431279635,0.1459,38.29383886255925,0.1548,46.72985781990521,0.1608,52.417061611374415,0.1618,53.36492890995261,0.1715,62.55924170616115,0.1701,61.23222748815167,0.1875,77.72511848341233,0.1927,82.65402843601898,0.194,83.88625592417063,0.2304,118.38862559241707,0.2423,129.6682464454976,0.2901,174.9763033175356,0.2757,161.3270142180095,0.28,165.4028436018958,0.304,188.15165876777255,0.1764,67.20379146919431
ARMUSDT,2026-05-28 22:00,322.43,5.077399380804948,0.9860759493670904,6.436427977235831,340.38,5.567099835623232,341.73,5.985795366436129,348.9,8.209533852309018,343.79,6.624693731972836,342.57,6.246317030053031,335.66,4.103216201966324,342.26,6.150172130384885,342.44,6.205998201159939,343.42,6.5099401420463385,342.56,6.243215581676641,339.01,5.1422014080575575,342.57,6.246317030053031,344.41,6.816983531309127,347.94,7.911794808175415,350.27,8.634432279874693,348.95,8.225041094190981,349.65,8.442142480538402,344.58,6.869708153707774,347.08,7.645070247805719,347.01,7.623360109170978,391.97,21.56747200942841
ONDSUSDT,2026-05-28 22:00,13.137,11.78522804628999,0.957152729785764,11.966249041165941,12.704,-3.2960341021542194,13.416,2.1237725508106866,13.459,2.451092334627382,13.155,0.13701758392326183,13.202,0.4947857197229162,13.258,0.9210626474841946,13.117,-0.15224175991474137,13.211,0.5632945116845539,13.271,1.0200197914287916,13.672,4.07246707771942,13.554,3.1742406942224237,13.646,3.874552789830253,13.58,3.37215498211159,13.553,3.166628606226691,13.582,3.3873791581030694,13.589,3.440663774073228,13.593,3.4711121260561737,13.49,2.6870670624952404,12.978,-1.210321991322225,13.071,-0.5023978077186627,11.35,-13.602801248382438
HUSDT,2026-05-28 16:00,0.26167,7.62555011722124,0.9522342064714953,15.489862031830667,0.2615,-0.06496732525700442,0.24721,-5.526044254213322,0.25772,-1.5095349103833107,0.25885,-1.0776932777926356,0.26429,1.0012611304314638,0.26193,0.09936179156952744,0.26624,1.7464745672029511,0.25931,-0.9018993388619362,0.2663,1.7694042114113069,0.26719,2.109527267168559,0.25835,-1.2687736461955859,0.2596,-0.7910727251882204,0.26148,-0.07261053999313008,0.25849,-1.2152711430427698,0.25368,-3.0534642870791444,0.24838,-5.0789161921504276,0.24753,-5.403752818435438,0.24623,-5.900561776283108,0.24666,-5.736232659456577,0.24967,-4.58592884167081,0.55648,112.66480681774753
HUSDT,2026-05-28 15:00,0.24313,5.287545470292754,0.9509345794392531,6.4431534107077875,0.26167,7.62555011722124,0.2615,7.555628676016944,0.24721,1.6781145889030562,0.25772,6.000904865709699,0.25885,6.465676798420603,0.26429,8.70316291695801,0.26193,7.73248879200427,0.26624,9.505202977830775,0.25931,6.654875992267499,0.2663,9.529881133549939,0.26719,9.895940443384186,0.25835,6.260025500760914,0.2596,6.774153744910123,0.26148,7.547402624110548,0.25849,6.317607864105616,0.25368,4.339242380619423,0.24838,2.159338625426717,0.24753,1.809731419405251,0.24623,1.2750380454900634,0.24666,1.4518981614773896,0.55648,128.88166824332657
ONDSUSDT,2026-05-28 10:00,11.321,5.843305908750935,0.9556574923547402,4.355440844356364,11.547,1.9962900803815995,11.38,0.521155374966885,11.199,-1.0776433177281148,11.19,-1.1571415952654378,11.38,0.521155374966885,11.486,1.457468421517542,11.815,4.363572122604008,11.909,5.193887465771583,11.759,3.8689161734829134,11.703,3.3742602243618025,11.752,3.807084179842778,13.137,16.04098577864147,12.704,12.21623531490152,13.416,18.50543238229839,13.459,18.8852574860878,13.155,16.1999823337161,13.202,16.61514000529989,13.258,17.109795954420985,13.117,15.86432293966965,13.211,16.69463828283721,11.35,0.25616111650914153
GENIUSUSDT,2026-05-28 02:00,0.71837,5.403938140094479,0.956374967540898,6.437800035559768,0.70454,-1.9251917535531688,0.6987,-2.7381432966298656,0.70987,-1.1832342664643503,0.7133,-0.7057644389381389,0.727,1.201330790539698,0.71405,-0.6013614154265895,0.70792,-1.4546821275944095,0.70943,-1.2444840402577988,0.78995,9.964224563943384,0.75338,4.873533137519677,0.71778,-0.08213037849575837,0.74624,3.8796163536896118,0.72372,0.7447415677158118,0.66985,-6.754179601041248,0.67709,-5.7463424140763095,0.63204,-12.01748402633739,0.6793,-5.438701504795571,0.64284,-10.514080487770924,0.64625,-10.03939474087169,0.63079,-12.191489065523337,0.45274,-36.976766847167895
BEATUSDT,2026-05-27 13:00,1.10875,7.051133510987519,0.9113939847747398,8.141296174017008,1.1072,-0.13979706877113332,1.10961,0.07756482525367153,1.14981,3.7032694475761083,1.15111,3.8205186020293285,1.18292,6.689515219842171,1.22356,10.354904171364158,1.23077,11.005186020293126,1.2338,11.278466741826392,1.21094,9.216685456595267,1.21565,9.641488162344984,1.21637,9.706426155580614,1.18473,6.852762119503961,1.12302,1.2870349492671935,1.19376,7.667192784667422,1.16983,5.508906426155583,1.17521,5.994137542277357,1.1754,6.011273957158972,1.18198,6.604735062006776,1.1877,7.12063134160091,1.23591,11.468771138669688,1.30761,17.935512965050737
