622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 153/622] COTIUSDT             rows=  1185  ( 0.1s)
[ 154/622] COWUSDT              rows=   586  ( 0.1s)
[ 155/622] CRCLUSDT             rows=   300  ( 0.1s)
[ 156/622] CRDOUSDT             rows=    48  ( 0.1s)
[ 157/622] CROSSUSDT            rows=   346  ( 0.1s)
[ 158/622] CROUSDT              rows=   580  ( 0.1s)
[ 159/622] CRVUSDT              rows=  1642  ( 0.1s)
[ 160/622] CRWDUSDT             rows=     7  ( 0.1s)
[ 161/622] CRWVUSDT             rows=    48  ( 0.1s)
[ 162/622] CSCOUSDT             rows=    27  ( 0.1s)
[ 163/622] CTKUSDT              rows=   411  ( 0.1s)
[ 164/622] CTRUSDT              rows=    18  ( 0.1s)
[ 165/622] CTSIUSDT             rows=   598  ( 0.1s)
[ 166/622] CUSDT                rows=   336  ( 0.1s)
[ 167/622] CVCUSDT              rows=   614  ( 0.1s)
[ 168/622] CVXUSDT              rows=   560  ( 0.1s)
[ 169/622] CYBERUSDT            rows=  1029  ( 0.1s)
[ 170/622] CYSUSDT              rows=   185  ( 0.1s)
[ 171/622] DASHUSDT             rows=   223  ( 0.1s)
[ 172/622] DEEPUSDT             rows=   607  ( 0.1s)
[ 173/622] DELLUSDT             rows=    17  ( 0.1s)
[ 174/622] DEXEUSDT             rows=   538  ( 0.1s)
[ 175/622] DFENUSDT             rows=    14  ( 0.1s)
[ 176/622] DIAUSDT              rows=   621  ( 0.1s)
[ 177/622] DOGEUSDT             rows=  1851  ( 0.1s)
[ 179/622] DOLOUSDT             rows=   417  ( 0.1s)
[ 180/622] DOODUSDT             rows=   402  ( 0.1s)
[ 178/622] DOGSUSDT             rows=   658  ( 0.3s)
[ 181/622] DOOSBOTUSDT          rows=    10  ( 0.1s)
[ 182/622] DOOSENERUSDT         rows=    10  ( 0.1s)
[ 183/622] DOTUSDT              rows=  2114  ( 0.1s)
[ 184/622] DRAMUSDT             rows=    35  ( 0.1s)
[ 185/622] DRIFTUSDT            rows=   584  ( 0.1s)
[ 186/622] DXYZUSDT             rows=     7  ( 0.1s)
[ 187/622] DYDXUSDT             rows=  1642  ( 0.1s)
[ 188/622] DYMUSDT              rows=   838  ( 0.1s)
[ 189/622] EDGEUSDT             rows=    76  ( 0.1s)
[ 190/622] EGLDUSDT             rows=  1635  ( 0.1s)
[ 191/622] EHUSDT               rows=    14  ( 0.1s)
[ 192/622] EIGENUSDT            rows=   622  ( 0.1s)
[ 193/622] ELSAUSDT             rows=   144  ( 0.1s)
[ 194/622] ENAUSDT              rows=   802  ( 0.1s)
[ 195/622] ENJUSDT              rows=  1557  ( 0.1s)
[ 196/622] ENSOUSDT             rows=   244  ( 0.1s)
[ 197/622] ENSUSDT              rows=  1487  ( 0.1s)
[ 198/622] EPICUSDT             rows=   459  ( 0.1s)
[ 199/622] ERAUSDT              rows=   333  ( 0.1s)
[ 200/622] ESPORTSUSDT          rows=   322  ( 0.1s)
[ 201/622] ESPUSDT              rows=   123  ( 0.1s)
[ 202/622] ETCUSDT              rows=  2424  ( 0.1s)
[ 203/622] ETHFIUSDT            rows=   815  ( 0.1s)
[ 205/622] ETHWUSDT             rows=   613  ( 0.1s)
[ 204/622] ETHUSDT              rows=  2501  ( 0.1s)
[ 206/622] ETNUSDT              rows=    33  ( 0.1s)
[ 207/622] EULUSDT              rows=   244  ( 0.1s)
[ 208/622] EVEXUSDT             rows=    14  ( 0.1s)
[ 209/622] EWHUSDT              rows=    67  ( 0.1s)
[ 210/622] EWJUSDT              rows=    90  ( 0.1s)
[ 211/622] EWTUSDT              rows=    82  ( 0.1s)
[ 213/622] FARTCOINUSDT         rows=   541  ( 0.1s)
[ 214/622] FETUSDT              rows=  1201  ( 0.1s)
[ 215/622] FFUSDT               rows=   259  ( 0.1s)
[ 212/622] EWYUSDT              rows=    90  ( 1.1s)
[ 216/622] FIDAUSDT             rows=   634  ( 0.1s)
[ 217/622] FIGHTUSDT            rows=   143  ( 0.1s)
[ 218/622] FILUSDT              rows=  2065  ( 0.1s)
[ 219/622] FLOCKUSDT            rows=   293  ( 0.1s)
[ 220/622] FLOKIUSDT            rows=  1138  ( 0.1s)
[ 221/622] FLUIDUSDT            rows=   264  ( 0.1s)
[ 222/622] FLUXUSDT             rows=   649  ( 0.1s)
[ 223/622] FLYUSDT              rows=    61  ( 0.1s)
[ 224/622] FOGOUSDT             rows=   151  ( 0.1s)
[ 225/622] FOLKSUSDT            rows=   221  ( 0.1s)
[ 226/622] FORMUSDT             rows=   453  ( 0.1s)
[ 227/622] FRAXUSDT             rows=   151  ( 0.1s)
[ 228/622] FUSDT                rows=   362  ( 0.1s)
[ 229/622] FUTUUSDT             rows=   230  ( 0.1s)
[ 230/622] GALAUSDT             rows=  1650  ( 0.1s)
[ 231/622] GASUSDT              rows=   696  ( 0.1s)
[ 233/622] GEUSDT               rows=   279  ( 0.1s)
[ 232/622] GENIUSUSDT           rows=    60  ( 0.1s)
[ 234/622] GIGGLEUSDT           rows=   242  ( 0.1s)
[ 235/622] GLMUSDT              rows=   776  ( 0.1s)
[ 236/622] GLWUSDT              rows=     5  ( 0.1s)
[ 237/622] GMEUSDT              rows=   278  ( 0.1s)
[ 238/622] GMTUSDT              rows=  1536  ( 0.1s)
[ 239/622] GMXUSDT              rows=  1208  ( 0.1s)
[ 240/622] GOATUSDT             rows=   600  ( 0.1s)
[ 241/622] GOOGLUSDT            rows=   293  ( 0.1s)
[ 242/622] GPSUSDT              rows=   482  ( 0.1s)
[ 243/622] GRASSUSDT            rows=   595  ( 0.1s)
[ 244/622] GRIFFAINUSDT         rows=   529  ( 0.1s)
[ 245/622] GRTUSDT              rows=  1400  ( 0.1s)
[ 246/622] GUNUSDT              rows=   441  ( 0.1s)
[ 247/622] GUSDT                rows=   669  ( 0.1s)
[ 248/622] GWEIUSDT             rows=   137  ( 0.1s)
[ 249/622] HAEDALUSDT           rows=   412  ( 0.1s)
[ 250/622] HBARUSDT             rows=  1186  ( 0.1s)
[ 252/622] HIVEUSDT             rows=   539  ( 0.1s)
[ 253/622] HOLOUSDT             rows=   277  ( 0.1s)
[ 251/622] HFTUSDT              rows=   349  ( 0.1s)
[ 254/622] HOMEUSDT             rows=   370  ( 0.1s)
[ 255/622] HOODUSDT             rows=   292  ( 0.1s)
[ 256/622] HOTUSDT              rows=  1165  ( 0.1s)
