symbol,combo,tf,ma_len,window,last_date,close,ma,px_vs_ma_pct,ma_slope_last3_pct,verdict,a_pct,b_pct,vertex_pos,r2
HUSDT,1d_MA20,1d,20,10,2026-06-26,0.05562,0.20552550000000003,-72.9376646693476,-21.166551915261678,low_a,-0.45275008685263485,-2.6987294100550665,-0.33115269554553683,0.9947356278737325
HUSDT,1w_MA10,1w,10,10,2026-06-22,0.05562,0.282428,-80.30648519268628,1.2050955870496205,vertex_out,0.5738646316281755,6.793557698711493,-0.6576810128197279,0.9250840678775042
HUSDT,1w_MA20,1w,20,10,2026-06-22,0.05562,0.2026065,-72.54777117219832,-0.40603148464477545,vertex_out,0.18549404105421147,3.848615631592519,-1.15266225436552,0.9196150830809927
HYPERUSDT,1d_MA20,1d,20,10,2026-06-26,0.07576,0.074427,1.7910167009284272,1.3336056366792581,low_a,0.09197321968975813,-1.1791047001478974,0.7122270688777216,0.9470382683942364
HYPERUSDT,1w_MA10,1w,10,10,2026-06-22,0.07576,0.09491,-20.177009798756718,-2.9401237408600567,low_a,-0.31857961519873396,3.0787620954459154,0.5368904050222606,0.9764871606630731
HYPERUSDT,1w_MA20,1w,20,10,2026-06-22,0.07576,0.092585,-18.172490144191833,-2.5241491853762454,low_a,-0.0873384596556411,-1.0484753994585563,-0.6669299359402076,0.9754988713580569
HYPEUSDT,1d_MA20,1d,20,10,2026-06-26,63.477,64.25615,-1.2125687580099465,0.8866182195569339,low_r2,0.005931391883184282,-0.23455941689362625,2.1969680933165394,0.5903889265813719
HYPEUSDT,1w_MA10,1w,10,10,2026-06-22,63.477,56.1462,13.056627162657474,9.532829883904913,vertex_out,0.20737054747965616,3.196154640091549,-0.8562650233113379,0.9944324891306895
HYPEUSDT,1w_MA20,1w,20,10,2026-06-22,63.477,45.7568,38.726921463039375,7.949697019025792,vertex_out,0.20079989556905528,2.5616803262906145,-0.7087432654259994,0.993195837459015
ICNTUSDT,1d_MA20,1d,20,10,2026-06-26,0.213,0.19542500000000002,8.993219905334527,-1.9098529337950976,low_a,0.007455113589424476,-1.2597963874102545,9.388010973936295,0.9956949481110148
ICNTUSDT,1w_MA10,1w,10,10,2026-06-22,0.213,0.27511,-22.576423975864213,-8.418774966711041,low_a,-0.28197335505308735,-0.07888504018265187,-0.015542256577911239,0.9842558244802793
ICNTUSDT,1w_MA20,1w,20,10,2026-06-22,0.213,0.31915499999999997,-33.26126803590731,-5.627097594511898,low_a,-0.13582423735691598,-0.8997235595978981,-0.3680097394438864,0.9943446570732111
ICPUSDT,1d_MA20,1d,20,10,2026-06-26,2.163,2.2956,-5.77626764244642,-0.6276784554781201,low_a,0.014743065928843606,-1.2898572631287968,4.860504401617999,0.9743887013157307
ICPUSDT,1w_MA10,1w,10,10,2026-06-22,2.163,2.5238,-14.295903003407574,-1.725010708305763,low_a,-0.15700524899474697,2.161668187982397,0.7648959374227748,0.9220789974510495
ICPUSDT,1w_MA20,1w,20,10,2026-06-22,2.163,2.4448,-11.526505235602102,-1.3596933629211216,low_a,-0.05731625322219144,-0.6602888239289963,-0.6400054151881852,0.9604992893797327
ICPUSDT,1M_MA10,1M,10,10,2026-06-01,2.163,2.8546,-24.227562530652293,-15.165383815269395,vertex_out,0.5286063708272545,-12.5209697737194,1.315930851882641,0.9902803212679199
ICPUSDT,1M_MA20,1M,20,10,2026-06-01,2.163,4.8349,-55.26277689300709,-11.003736631877326,vertex_out,0.4065456764467672,-9.908209059836295,1.3539833056172483,0.9964344968861176
ICXUSDT,1d_MA20,1d,20,10,2026-06-26,0.02512,0.028050499999999996,-10.447229104650525,-1.6030869069543319,low_a,0.06269707664218352,-2.022288310317167,1.7919392193412993,0.9984934427613635
ICXUSDT,1w_MA10,1w,10,10,2026-06-22,0.02512,0.033763,-25.599028522346956,-5.491952414275714,low_a,-0.2579839419260385,1.9161778193301675,0.4126393391052216,0.9125091825517573
ICXUSDT,1w_MA20,1w,20,10,2026-06-22,0.02512,0.0348125,-27.84201077199282,-4.32446545374594,low_a,-0.011079478620578644,-2.51758954091043,-12.623886953159737,0.9962283965311185
ICXUSDT,1M_MA10,1M,10,10,2026-06-01,0.02512,0.053079999999999995,-52.67520723436322,-26.799332533476772,low_a,-0.1513896660996195,-7.1832827996574835,-2.636053549289392,0.9950128663533258
ICXUSDT,1M_MA20,1M,20,10,2026-06-01,0.02512,0.0958905,-73.80345289679374,-9.910371198526846,vertex_out,0.4344258318740704,-9.909859571465434,1.2672997634493623,0.9967083979445259
IDOLUSDT,1d_MA20,1d,20,10,2026-06-26,0.02621,0.026868999999999997,-2.4526405895269554,-0.9054196094340883,low_a,-0.040561908269797366,-0.9141916878046027,-1.252121245441331,0.9395401815255946
IDOLUSDT,1w_MA10,1w,10,10,2026-06-22,0.02621,0.026102999999999998,0.4099145692066264,-0.01915121801747688,low_a,-0.05640654578201764,1.9853939830240113,1.955440883577729,0.957481303468167
IDOLUSDT,1w_MA20,1w,20,10,2026-06-22,0.02621,0.0244895,7.025459890973673,-0.5886054111104322,low_r2,-0.01067291170551492,-0.4191911680787582,-2.182009827230565,0.8260368451961482
IDUSDT,1d_MA20,1d,20,10,2026-06-26,0.0372,0.0306,21.568627450980383,4.527831389092896,pass,0.30066262442974145,-2.5012419783033444,0.46217213711573485,0.9658373753212259
IDUSDT,1w_MA10,1w,10,10,2026-06-22,0.0372,0.031996,16.264533066633334,1.933798464430203,pass,0.29043667073966173,-4.3014246160568055,0.8227887808271342,0.9854780278539435
IDUSDT,1w_MA20,1w,20,10,2026-06-22,0.0372,0.0353795,5.145635184216846,-5.0533378061053185,low_a,0.04596530878870645,-4.5938794288674885,5.5523509044429025,0.9923459336803853
IDUSDT,1M_MA10,1M,10,10,2026-06-01,0.0372,0.063661,-41.56547965002121,-28.218340906784533,vertex_out,0.8961938496112712,-21.3217968124393,1.3217500520356629,0.996219708304124
IDUSDT,1M_MA20,1M,20,10,2026-06-01,0.0372,0.1684555,-77.91701666018622,-17.72765789107391,vertex_out,0.6218504780329926,-15.134089819919028,1.3520658059680244,0.9961769501332659
ILVUSDT,1d_MA20,1d,20,10,2026-06-26,2.892,3.2646,-11.413343135453047,-1.1386348494942689,low_a,0.03988060374573655,-1.2341209662953532,1.7191885143571097,0.9992238294416091
ILVUSDT,1w_MA10,1w,10,10,2026-06-22,2.892,4.0546,-28.673605287821236,-5.814304629608125,low_a,-0.3902777095906614,4.022476259659826,0.5725945854013027,0.9712189903911413
ILVUSDT,1w_MA20,1w,20,10,2026-06-22,2.892,3.9311,-26.432805067283958,-2.5339052388862693,low_a,-0.029877403379199596,-1.6500165391820925,-3.0681242391343306,0.9860887200826175
IMXUSDT,1d_MA20,1d,20,10,2026-06-26,0.1257,0.13913,-9.65284266513332,-0.1363766867642835,low_a,0.05157677571470654,-0.9752324304048399,1.050464646464646,0.9952149810671599
IMXUSDT,1w_MA10,1w,10,10,2026-06-22,0.1257,0.15768,-20.281582952815825,-1.7570093457944247,low_a,-0.1309632575039314,1.5465731201146256,0.6560674385537312,0.8846622831574888
IMXUSDT,1w_MA20,1w,20,10,2026-06-22,0.1257,0.15523,-19.023384655028018,-2.2511885645917884,low_a,0.009540007707798503,-2.5529016561365263,14.866641005900346,0.980427524075965
IMXUSDT,1M_MA10,1M,10,10,2026-06-01,0.1257,0.26395,-52.37734419397613,-21.80417715893942,vertex_out,0.6631079647997931,-16.088656462985316,1.3479166220141705,0.9927921376435045
IMXUSDT,1M_MA20,1M,20,10,2026-06-01,0.1257,0.54469,-76.92265325230865,-19.281866613317924,vertex_out,0.5614314421790825,-14.620966928376482,1.4467945316932653,0.9974199198830108
INDAUSDT,1d_MA20,1d,20,10,2026-06-26,49.05,48.717,0.6835396268243032,0.33157591234862505,low_a,0.01198762676602307,0.013665268527540748,-0.06333043225996564,0.9854776539110041
INFQUSDT,1d_MA20,1d,20,10,2026-06-26,12.8,13.989349999999998,-8.501824602286723,-0.9803331717140429,low_a,0.04567133428566108,-1.3255531874839608,1.6124303110677771,0.9915106525879761
INITUSDT,1d_MA20,1d,20,10,2026-06-26,0.05355,0.0573025,-6.548579904890706,-0.08805119174237763,low_a,0.06925894902812939,-1.3427650665334558,1.077089102544146,0.9749447401555766
INITUSDT,1w_MA10,1w,10,10,2026-06-22,0.05355,0.074705,-28.318051000602363,-6.940966902101486,low_a,-0.3774050761058828,2.3702934772990125,0.34891679868161596,0.9707912525107398
INITUSDT,1w_MA20,1w,20,10,2026-06-22,0.05355,0.0795975,-32.72401771412419,-2.446273293828549,low_a,-0.17049930685133216,0.6196028401673606,0.20189161261114452,0.957112416796645
INJUSDT,1d_MA20,1d,20,10,2026-06-26,4.461,5.0901000000000005,-12.359285672187193,-1.534979543278292,low_a,0.03416897343280563,-1.7246515939191247,2.8041222142178954,0.9897961064162191
INJUSDT,1w_MA10,1w,10,10,2026-06-22,4.461,4.7893,-6.854863967594415,7.191136974037593,vertex_out,0.18139184950807621,3.9371875379108614,-1.2058570524984313,0.9828530395940076
INJUSDT,1w_MA20,1w,20,10,2026-06-22,4.461,3.9027000000000003,14.305480820970097,3.410174880763117,pass,0.1987684623160733,-1.1728788434044124,0.3278182815595513,0.9708332639765632
INJUSDT,1M_MA10,1M,10,10,2026-06-01,4.461,5.3521,-16.64953943311971,-21.80665332300905,vertex_out,0.34744500878132756,-12.477594381611047,1.9951349720023215,0.993226094373929
INJUSDT,1M_MA20,1M,20,10,2026-06-01,4.461,10.2523,-56.4878124908557,-13.108738028646494,vertex_out,0.36714982810256813,-10.410142393129991,1.5752186159303063,0.9982938469439532
INTCUSDT,1d_MA20,1d,20,10,2026-06-26,128.49,125.3895,2.47269508212411,2.686534162101073,low_a,0.038255806468310075,0.7630655684752797,-1.1081332612103378,0.9991037331643658
INTCUSDT,1w_MA10,1w,10,10,2026-06-22,128.49,115.12899999999999,11.605242814581928,13.221222402517574,low_a,0.002594353940963294,8.382813177119607,-179.5097560976552,0.9993967385720742
INTCUSDT,1w_MA20,1w,20,10,2026-06-22,128.49,82.0755,56.5509804996619,11.275988530135518,low_a,0.022412565755628475,5.638410707307432,-13.976313230277619,0.9986393326394057
INUSDT,1d_MA20,1d,20,10,2026-06-26,0.09079,0.0774995,17.149142897696112,1.5594388640994827,pass,0.15393463659413148,-2.229671103460965,0.804696198332175,0.9741622751030607
INUSDT,1w_MA10,1w,10,10,2026-06-22,0.09079,0.075641,20.027498314406202,6.771215628705329,vertex_out,0.3076553800165262,-0.4366552689365776,0.07884999784736087,0.9688892633870323
INUSDT,1w_MA20,1w,20,10,2026-06-22,0.09079,0.068738,32.08123599755594,3.9964294629821318,pass,0.18752273889566914,-1.068200834376405,0.31646557184569646,0.9651963063331747
INXUSDT,1d_MA20,1d,20,10,2026-06-26,0.00849,0.00798915,6.2691275041775185,1.972659740127125,pass,0.13391619762910767,-1.437728712487042,0.596446275913602,0.9502105512235853
INXUSDT,1w_MA10,1w,10,10,2026-06-22,0.00849,0.0094305,-9.972960076348025,-11.404950913617363,low_a,-0.45290683205349047,1.314753456392274,0.16127347507054843,0.9626576392012473
IONQUSDT,1d_MA20,1d,20,10,2026-06-26,49.86,56.845000000000006,-12.287800158325279,-0.833871220975857,low_a,0.06651640511214102,-1.5143545681504702,1.264812931484427,0.9993022363092131
IOSTUSDT,1d_MA20,1d,20,10,2026-06-26,0.000718,0.0007842499999999997,-8.447561364360823,-1.3273779567186783,low_a,0.06438770535744416,-1.8470552988022075,1.5936921916557414,0.9982371912464748
IOSTUSDT,1w_MA10,1w,10,10,2026-06-22,0.000718,0.0009611999999999999,-25.301706200582597,-6.443449484134711,low_a,-0.211936688162846,0.5961604070794063,0.15627319131303075,0.9845718894666954
IOSTUSDT,1w_MA20,1w,20,10,2026-06-22,0.000718,0.001039,-30.89509143407122,-5.135813741154993,low_a,-0.04220048351348423,-2.3014229591955364,-3.029748012853096,0.9959139878293863
IOSTUSDT,1M_MA10,1M,10,10,2026-06-01,0.000718,0.0015675,-54.19457735247208,-24.68649401816172,vertex_out,0.33392981654099574,-13.00883251424873,2.1642659075624566,0.9976267238124473
IOSTUSDT,1M_MA20,1M,20,10,2026-06-01,0.000718,0.0031387,-77.12428712524293,-11.481189012352655,vertex_out,0.4870693643504546,-11.472567069475701,1.3085709836073773,0.998633598767853
IOTAUSDT,1d_MA20,1d,20,10,2026-06-26,0.03827,0.044796,-14.56826502366283,-1.4541214774402178,low_a,0.09695321464053443,-2.089396089333189,1.1972533448105034,0.9990293470490296
IOTAUSDT,1w_MA10,1w,10,10,2026-06-22,0.03827,0.052344999999999996,-26.88891011557932,-5.177254859337365,low_a,-0.06906022624609134,-0.6415794736972366,-0.5161191329909414,0.9530130900234328
IOTAUSDT,1w_MA20,1w,20,10,2026-06-22,0.03827,0.056685,-32.48654846961278,-4.888545852664072,low_a,0.0033609968960274157,-2.795494906822338,46.208097598901844,0.9969093343417285
IOTAUSDT,1M_MA10,1M,10,10,2026-06-01,0.03827,0.084092,-54.49032012557675,-24.899752618934933,vertex_out,0.12536057201417097,-10.20993607335978,4.524697531518048,0.99726339755275
IOTAUSDT,1M_MA20,1M,20,10,2026-06-01,0.03827,0.149781,-74.44936273626162,-4.638481152887475,vertex_out,0.27240889300904436,-5.916337359086973,1.2065883944077127,0.9971963761897585
IOTXUSDT,1d_MA20,1d,20,10,2026-06-26,0.002815,0.0031839,-11.586419171456397,-1.8647515719393493,low_a,0.06814225062928056,-2.1121004904224865,1.7219700707120809,0.9991995872665842
IOTXUSDT,1w_MA10,1w,10,10,2026-06-22,0.002815,0.0040291,-30.133280385197693,-6.914795305424648,low_a,-0.2537747680664066,0.3874322646148379,0.08481542457834904,0.9851226129282437
IOTXUSDT,1w_MA20,1w,20,10,2026-06-22,0.002815,0.00443305,-36.499701108717474,-6.666736846537691,low_a,-0.06741303487164674,-2.8248946093891227,-2.3280154900208125,0.9955388161353521
IOTXUSDT,1M_MA10,1M,10,10,2026-06-01,0.002815,0.007787100000000001,-63.85047065017786,-38.708382526564336,low_a,-0.1372734170245821,-9.239712992749496,-3.7393794050756477,0.9867873627905832
IOTXUSDT,1M_MA20,1M,20,10,2026-06-01,0.002815,0.01774355,-84.13508007134986,-17.331516295105644,vertex_out,0.3371485885197952,-11.015154801147256,1.815084106372437,0.9982174617383317
IOUSDT,1d_MA20,1d,20,10,2026-06-26,0.1743,0.17465,-0.2004008016031955,2.089726728043262,low_a,0.04629893282519686,0.023947109239895143,-0.02873489466366109,0.9657232682110194
IOUSDT,1w_MA10,1w,10,10,2026-06-22,0.1743,0.15345000000000003,13.587487781036156,11.316648531011996,vertex_out,0.321444288125785,1.2440212927200087,-0.21500551290852618,0.9944833596418796
IOUSDT,1w_MA20,1w,20,10,2026-06-22,0.1743,0.12965500000000002,34.43368940650187,5.776055476239073,low_r2,0.24612376791750065,-2.0917028831319047,0.4721434126934941,0.8289643993908677
IOUSDT,1M_MA10,1M,10,10,2026-06-01,0.1743,0.19953,-12.644715080439028,-29.136626771317964,vertex_out,2.332257205763875,-39.25613886643182,0.9351012393919719,0.9794393818984839
IPUSDT,1d_MA20,1d,20,10,2026-06-26,0.344,0.3141,9.519261381725563,1.5190691661279843,pass,0.19491033064342586,-2.8508469609141134,0.8125807708324914,0.9906090959120499
IPUSDT,1w_MA10,1w,10,10,2026-06-22,0.344,0.43172,-20.318725099601597,-6.832405369243366,vertex_out,0.3321206057861474,-7.772713119167279,1.3001824878861648,0.9963005203996363
IPUSDT,1w_MA20,1w,20,10,2026-06-22,0.344,0.58057,-40.74788569853766,-15.12568801304026,low_a,-0.1592051233501601,-7.115590124377093,-2.4830266397642062,0.989036760037863
IRYSUSDT,1d_MA20,1d,20,10,2026-06-26,0.01528,0.0173135,-11.745169954082069,-1.5887000511567217,low_a,0.07111262334127207,-2.1485539299081218,1.678522062732592,0.9983549197202246
IRYSUSDT,1w_MA10,1w,10,10,2026-06-22,0.01528,0.027826,-45.08732839790124,-7.931045892201305,low_a,-0.925893216061809,10.66552713902616,0.6399542357829506,0.9837186949872396
IRYSUSDT,1w_MA20,1w,20,10,2026-06-22,0.01528,0.0255195,-40.12421873469307,-11.019874476987457,low_a,-0.5602725911647773,2.678424020839322,0.2655873887775293,0.9872309621600119
JASMYUSDT,1d_MA20,1d,20,10,2026-06-26,0.004492,0.004740650000000001,-5.245061331252055,-0.1936903270629453,low_a,0.057179620184017475,-1.0466840251360092,1.0169552074745958,0.9948171121023026
JASMYUSDT,1w_MA10,1w,10,10,2026-06-22,0.004492,0.0054619000000000004,-17.757556894121095,-3.089070262597582,low_r2,-0.1861549316006062,1.6892387053415119,0.5041316603018724,0.8327192865022284
JASMYUSDT,1w_MA20,1w,20,10,2026-06-22,0.004492,0.0054715,-17.901855067166217,-1.8292081206434108,low_a,-0.11304530860143122,-0.23891094137703223,-0.11741159576376926,0.9274109835848781
JASMYUSDT,1M_MA10,1M,10,10,2026-06-01,0.004492,0.0067626000000000006,-33.57584361044569,-22.365339578454336,vertex_out,0.6947749469703393,-16.300763055702685,1.3034407062143234,0.9848971753001986
JASMYUSDT,1M_MA20,1M,20,10,2026-06-01,0.004492,0.01318605,-65.93369507926938,-10.043184019866015,low_a,-0.032811803317849685,-5.083616602037924,-8.607364301858523,0.9890742483615295
JCTUSDT,1d_MA20,1d,20,10,2026-06-26,0.004277,0.0055685,-23.19296040226272,-0.38105120040072826,low_a,-0.09125434961082783,1.87422869264888,1.1410285285285322,0.9767178817597894
JCTUSDT,1w_MA10,1w,10,10,2026-06-22,0.004277,0.0040195000000000005,6.40626943649707,7.2839374366092,vertex_out,0.1068914487655145,3.486488549984309,-1.812060839004658,0.9869077640192716
JCTUSDT,1w_MA20,1w,20,10,2026-06-22,0.004277,0.0033105,29.194985651714255,12.286949885525322,vertex_out,0.4954556840241593,-0.12408843270198341,0.013914063435067387,0.9953255070000855
JDUSDT,1d_MA20,1d,20,10,2026-06-26,24.6,27.6575,-11.054867576606696,-1.4010445446605235,low_a,-0.03907514709001711,-0.10217229506367498,-0.1452646768436291,0.9985047906091006
JDUSDT,1w_MA10,1w,10,10,2026-06-22,24.6,29.15,-15.608919382504283,-2.690612898918421,low_a,-0.17761479907379144,2.0497224544894044,0.6411260226494201,0.9425922737722764
JDUSDT,1w_MA20,1w,20,10,2026-06-22,24.6,28.609500000000004,-14.014575578042265,-0.7699911555069772,low_a,-0.04810896569552264,0.44946391626267646,0.519034595925071,0.907485912308481
JOBYUSDT,1d_MA20,1d,20,10,2026-06-26,8.801,9.458749999999998,-6.953878683758408,-0.7632586686250997,low_a,0.043734671369498976,-1.2754814880570775,1.620226709174639,0.997735168613217
JOEUSDT,1d_MA20,1d,20,10,2026-06-26,0.02872,0.030444499999999996,-5.664405721887356,-0.6234597117723006,low_a,0.0709180192735759,-1.6690213632450175,1.3074731925531433,0.9969118556581298
JOEUSDT,1w_MA10,1w,10,10,2026-06-22,0.02872,0.039019,-26.394833286347673,-7.2367639017663965,low_a,-0.43730318852437605,3.8102297385618025,0.48405645207935816,0.988544385056744
JOEUSDT,1w_MA20,1w,20,10,2026-06-22,0.02872,0.038949500000000005,-26.263495038447225,-2.6785602738527925,low_a,0.00940450119683188,-2.5433603186836002,15.024485884484935,0.9839109812212716
JOEUSDT,1M_MA10,1M,10,10,2026-06-01,0.02872,0.063515,-54.78233488152405,-29.693380562320126,vertex_out,0.6187748664160604,-17.35741415793287,1.5584032883188184,0.9951109360015854
JOEUSDT,1M_MA20,1M,20,10,2026-06-01,0.02872,0.15513749999999998,-81.48739021835468,-16.30475830815712,vertex_out,0.5248710990871251,-13.188990558699876,1.3960031310162149,0.9955576558280137
JSTUSDT,1d_MA20,1d,20,10,2026-06-26,0.08232,0.080404,2.38296602159096,-0.014300725606375408,low_a,0.09181354819432655,-1.122670679012665,0.6793179710958547,0.9515791083516666
JSTUSDT,1w_MA10,1w,10,10,2026-06-22,0.08232,0.084804,-2.9291071175887917,1.7139430284857538,low_a,-0.34547342442797924,6.687737463336586,1.075454561521044,0.9970025715185948
JSTUSDT,1w_MA20,1w,20,10,2026-06-22,0.08232,0.07093200000000001,16.054813060395865,6.137167909861541,low_a,-0.06690741218400463,4.287829789620537,3.560334472881896,0.998794445822969
JTOUSDT,1d_MA20,1d,20,10,2026-06-26,0.7493,0.652405,14.851970785018498,3.428295126668579,low_a,-0.013829321838693688,1.1718159595807824,4.707453294002319,0.9616712365803041
JTOUSDT,1w_MA10,1w,10,10,2026-06-22,0.7493,0.52745,42.06085884918003,17.398949430199416,vertex_out,0.39960905960514703,3.1458202054949376,-0.4373469144239396,0.9989464537749437
JTOUSDT,1w_MA20,1w,20,10,2026-06-22,0.7493,0.404415,85.27997230567608,11.831153388822834,vertex_out,0.37666300682559506,-1.0345443096452365,0.15258913890578082,0.9779859538810776
JTOUSDT,1M_MA10,1M,10,10,2026-06-01,0.7493,0.58125,28.911827956989235,-28.339826412861225,vertex_out,0.7715098615962047,-21.078516024295627,1.5178401810621578,0.998769543155259
JTOUSDT,1M_MA20,1M,20,10,2026-06-01,0.7493,1.518155,-50.64403832283264,-9.804894278126664,vertex_out,0.22458661710014274,-8.166223461979117,2.0200628473724564,0.9966908132783244
JUPUSDT,1d_MA20,1d,20,10,2026-06-26,0.2263,0.188255,20.20929058989136,3.7989689300581775,vertex_out,0.10031348252787298,-0.2552398609165951,0.1413567938806644,0.9650014041128779
JUPUSDT,1w_MA10,1w,10,10,2026-06-22,0.2263,0.19862,13.936159500553824,5.94196714316193,low_a,-0.0773010786974083,2.8530373636012625,2.050451021208581,0.9742736558375011
JUPUSDT,1w_MA20,1w,20,10,2026-06-22,0.2263,0.17885500000000001,26.527075004892218,3.1042831613535604,low_r2,0.011471715390091794,-0.1378925969024754,0.6677902621722906,0.015234106648256085
JUPUSDT,1M_MA10,1M,10,10,2026-06-01,0.2263,0.23643,-4.2845662563972375,-18.99198245734256,vertex_out,0.6275500429099741,-15.590082796948874,1.3801540143721314,0.9929946180322665
KAIAUSDT,1d_MA20,1d,20,10,2026-06-26,0.0351,0.036712499999999995,-4.392236976506625,-0.7126244050194908,low_a,0.08379719539764266,-1.8187063335489042,1.205759217516238,0.9987517585939703
KAIAUSDT,1w_MA10,1w,10,10,2026-06-22,0.0351,0.044027,-20.276194153587568,-4.699337633663814,low_a,-0.1074707631564041,-0.2186712294060501,-0.11303913061443202,0.9660891235064442
KAIAUSDT,1w_MA20,1w,20,10,2026-06-22,0.0351,0.0473715,-25.904816186947844,-3.832763223337632,low_a,-0.09760476146965921,-0.8275454447827794,-0.47102975551728643,0.9827850590189096
KAIAUSDT,1M_MA10,1M,10,10,2026-06-01,0.0351,0.067327,-47.86638347171268,-24.171059152137687,low_a,-0.14311145731631955,-6.134270558410546,-2.381310449849804,0.9885149348573731
KAIAUSDT,1M_MA20,1M,20,10,2026-06-01,0.0351,0.1085785,-67.67315812983233,-8.232405615328053,vertex_out,0.2008488481793496,-6.281392798059633,1.7374571461184396,0.9983824749038167
KAITOUSDT,1d_MA20,1d,20,10,2026-06-26,0.4864,0.45681000000000005,6.477528950767275,0.385667666545797,low_r2,-0.022144879824791998,0.21612306674450799,0.542194725659313,0.43357734247771695
KAITOUSDT,1w_MA10,1w,10,10,2026-06-22,0.4864,0.47090000000000004,3.2915693353153364,3.1612154139373905,low_a,-0.18836893658867093,4.0930112019254175,1.207149731458189,0.9976832043797254
KAITOUSDT,1w_MA20,1w,20,10,2026-06-22,0.4864,0.41786,16.402622888048633,3.6834857263377208,low_r2,0.15891492112484745,-1.5906329787212448,0.5560742703853623,0.7146482714128828
KASUSDT,1d_MA20,1d,20,10,2026-06-26,0.02773,0.030377499999999995,-8.715332071434434,-0.9020030012396485,low_a,-0.025176129569833554,-0.001573431210344744,-0.003472052555842099,0.9796972578058647
KASUSDT,1w_MA10,1w,10,10,2026-06-22,0.02773,0.03245,-14.54545454545454,-2.593504232454813,low_a,-0.2200789100667274,2.114330919347449,0.5337305097386279,0.8503202515795707
KASUSDT,1w_MA20,1w,20,10,2026-06-22,0.02773,0.032142000000000004,-13.726588264575955,-1.1714786458813742,low_a,0.06849311720547313,-2.17105351445956,1.760966489155559,0.9833223966756388
KASUSDT,1M_MA10,1M,10,10,2026-06-01,0.02773,0.041499,-33.17911274970481,-21.53270179817346,low_a,0.016164348120090027,-7.906776230704687,27.174949641446716,0.9955803457802259
KATUSDT,1d_MA20,1d,20,10,2026-06-26,0.004862,0.00565675,-14.049586776859513,-0.4907953875788351,low_a,0.08478664678862957,-1.7807395639409827,1.166810807144294,0.9959598631908922
KAVAUSDT,1d_MA20,1d,20,10,2026-06-26,0.04212,0.045422,-7.269605037206639,0.03193305070747776,low_a,0.07895805256169763,-1.2953688746348078,0.9114325283476098,0.9973028320130318
KAVAUSDT,1w_MA10,1w,10,10,2026-06-22,0.04212,0.054692,-22.986908505814373,-2.952658102065453,low_r2,-0.23215747993152835,1.963590660167365,0.4698895337831552,0.8455060505778896
KAVAUSDT,1w_MA20,1w,20,10,2026-06-22,0.04212,0.054381,-22.546477630054618,-2.565710497554341,low_a,-0.03723172679888284,-1.840720875098734,-2.74664324303881,0.981967616474482
KAVAUSDT,1M_MA10,1M,10,10,2026-06-01,0.04212,0.09639600000000001,-56.30524088136437,-40.547308173850816,low_a,0.019133581603719512,-14.17389167834083,41.15478444565835,0.9994818085049896
KAVAUSDT,1M_MA20,1M,20,10,2026-06-01,0.04212,0.26785800000000004,-84.27525031919897,-9.93175731225694,vertex_out,0.582203000090972,-11.936368583055833,1.1390040721946275,0.9969345648167542
KERNELUSDT,1d_MA20,1d,20,10,2026-06-26,0.03982,0.0475225,-16.208111946972494,-1.949760148553148,low_a,-0.006193934736642442,-1.2653685924440778,-11.349531134047565,0.9948188512680478
KERNELUSDT,1w_MA10,1w,10,10,2026-06-22,0.03982,0.056621,-29.672736263930343,-9.600217134463707,low_a,-0.23947414959065075,-1.7037184587878629,-0.3952452724020858,0.9940191633857832
KERNELUSDT,1w_MA20,1w,20,10,2026-06-22,0.03982,0.068155,-41.57435257868094,-1.6430112492513693,low_a,-0.05677227245617725,-0.3736585848315245,-0.36565050807930644,0.9865950929796506
KGENUSDT,1d_MA20,1d,20,10,2026-06-26,0.18419,0.17554,4.927651817249634,-1.186894344731304,low_a,-0.061607849310927734,0.051558105009945246,0.04649308812523531,0.9761584089687261
KGENUSDT,1w_MA10,1w,10,10,2026-06-22,0.18419,0.187548,-1.7904749717405632,1.9221676964964018,low_r2,0.038073757757288926,0.02889982880542316,-0.0421693612430037,0.6903714574580311
KGENUSDT,1w_MA20,1w,20,10,2026-06-22,0.18419,0.183303,0.48389824498236145,-1.171313731463186,low_a,-0.14703564971976874,0.3260868523194477,0.1232077817488207,0.9299292169292017
KITEUSDT,1d_MA20,1d,20,10,2026-06-26,0.1468,0.17758249999999998,-17.334196781777468,-2.019393905954747,low_a,-0.011077980314808548,-0.7545700913019705,-3.7841338796973414,0.991817373833934
KITEUSDT,1w_MA10,1w,10,10,2026-06-22,0.1468,0.180047,-18.46573394724711,2.830528125374787,pass,0.5870531062376987,-5.829662791468842,0.5516880017162653,0.9313053390807554
KITEUSDT,1w_MA20,1w,20,10,2026-06-22,0.1468,0.1898165,-22.6621500238388,0.22731352898313073,low_a,-0.14447942014845494,3.7751828495729742,1.451641903852663,0.9812391742950747
KMNOUSDT,1d_MA20,1d,20,10,2026-06-26,0.01929,0.0176795,9.109420515286072,2.608821822402807,vertex_out,0.1234993927236771,-0.3641864850692214,0.16382738455333856,0.9940605184305371
KMNOUSDT,1w_MA10,1w,10,10,2026-06-22,0.01929,0.019587,-1.5163118394853625,-0.09181331293037776,low_r2,0.022182762402576717,-0.5155579951494869,1.2911877394634643,0.6216365929931787
