asset,symbol,interval,entry_dt,entry_close,score,+1w,+2w,+4w,+8w
kr,047810,1w,2024-11-08,63000.0,70.0,4.6,1.9,-12.38,-11.11
kr,047810,1w,2025-02-14,54800.0,60.0,12.59,15.15,56.39,39.78
kr,047810,1w,2025-03-07,79700.0,85.0,7.53,6.27,-2.89,7.03
kr,047810,1w,2025-09-19,109900.0,75.0,-2.55,-3.55,-13.01,-6.19
kr,047810,1w,2026-01-09,149800.0,85.0,4.07,8.74,5.67,22.36
kr,051600,1w,2020-11-13,29200.0,60.0,-0.51,0.17,3.94,-0.86
kr,051600,1w,2020-12-18,31650.0,60.0,-3.16,-6.16,-10.74,-11.22
kr,051600,1w,2021-04-02,33100.0,95.0,0.0,8.76,2.57,38.22
kr,051600,1w,2021-04-16,36000.0,70.0,-4.31,-5.69,7.5,20.83
kr,051600,1w,2021-05-14,38700.0,75.0,4.65,18.22,12.4,8.01
kr,051600,1w,2021-05-28,45750.0,75.0,1.53,-4.92,-6.56,-6.12
kr,051600,1w,2022-03-04,40050.0,75.0,10.74,5.37,3.5,-4.87
kr,051600,1w,2022-08-12,41800.0,70.0,0.24,0.0,-8.73,-20.69
kr,051600,1w,2023-03-10,36600.0,85.0,0.68,0.0,-4.51,-2.19
kr,051600,1w,2024-02-16,36000.0,60.0,4.31,3.33,3.61,-5.97
kr,051600,1w,2024-07-12,37650.0,70.0,0.0,3.19,8.9,9.03
kr,051600,1w,2024-12-20,47200.0,60.0,-5.83,-6.89,-6.78,-6.67
kr,051600,1w,2025-06-13,50500.0,90.0,14.26,19.21,7.92,3.76
kr,051600,1w,2026-01-16,55500.0,85.0,4.14,0.9,5.05,8.47
kr,051600,1w,2026-03-20,67500.0,75.0,-12.59,-15.26,-11.56,-15.7
kr,051900,1w,2021-06-18,1701000.0,75.0,3.64,1.65,0.71,-15.11
kr,051900,1w,2022-07-01,685000.0,75.0,4.23,3.8,13.72,2.48
kr,051900,1w,2022-11-11,613000.0,75.0,8.16,0.0,17.78,18.43
kr,051900,1w,2022-12-02,670000.0,70.0,7.76,3.43,7.76,13.28
kr,051900,1w,2023-08-11,495000.0,60.0,-9.6,-9.29,-6.57,-14.14
kr,051900,1w,2024-02-16,336500.0,80.0,-4.46,-5.2,2.67,9.36
kr,051900,1w,2024-03-22,381500.0,65.0,-0.39,-2.88,-2.75,17.43
kr,051900,1w,2024-05-03,432000.0,60.0,7.87,3.7,-3.36,-20.02
kr,051900,1w,2024-09-27,383500.0,60.0,-0.13,-7.69,-9.78,-15.12
kr,051910,1w,2020-06-05,434000.0,60.0,6.45,17.97,16.82,30.88
kr,051910,1w,2020-06-19,512000.0,75.0,-2.15,-0.98,0.78,36.72
kr,051910,1w,2020-07-31,568000.0,60.0,31.34,23.24,33.63,10.39
kr,051910,1w,2020-11-06,720000.0,60.0,-2.08,0.56,17.5,14.44
kr,051910,1w,2020-11-27,810000.0,60.0,4.44,-0.25,0.99,20.37
kr,051910,1w,2021-01-08,999000.0,60.0,-2.0,-2.4,2.9,-9.51
kr,051910,1w,2021-02-05,1028000.0,60.0,-6.61,-8.46,-12.06,-19.46
kr,051910,1w,2022-01-07,719000.0,75.0,-0.42,-3.48,-5.7,-25.59
kr,051910,1w,2022-10-28,615000.0,60.0,12.2,19.84,17.24,-0.81
kr,051910,1w,2023-04-14,802000.0,75.0,-3.87,-7.73,-14.21,-6.23
kr,051910,1w,2024-09-27,357500.0,65.0,-2.52,-0.84,-9.79,-16.64
kr,051910,1w,2025-03-21,261500.0,65.0,-0.96,-12.24,-15.68,-25.97
kr,051910,1w,2025-07-04,264500.0,75.0,2.84,3.02,9.64,4.91
kr,051910,1w,2025-10-17,339000.0,75.0,18.29,17.26,20.21,9.59
kr,051910,1w,2026-02-27,417500.0,75.0,-21.8,-28.74,-25.03,-6.23
kr,051915,1w,2020-06-05,197000.0,60.0,19.8,40.36,28.17,35.03
kr,051915,1w,2020-08-07,428500.0,95.0,-13.42,-14.35,-12.72,-25.2
kr,051915,1w,2020-11-06,348000.0,60.0,-0.57,1.58,11.21,9.63
kr,051915,1w,2021-01-08,460000.0,75.0,6.52,7.39,6.96,-10.65
kr,051915,1w,2021-04-30,445500.0,60.0,-2.36,-8.64,-14.03,-14.59
kr,051915,1w,2022-11-04,319000.0,65.0,4.23,0.78,-0.47,-13.01
kr,051915,1w,2023-04-14,382500.0,90.0,2.88,1.96,-4.97,1.31
kr,051915,1w,2023-07-21,410000.0,60.0,-5.37,-8.29,-18.41,-21.95
kr,051915,1w,2024-09-27,239500.0,65.0,3.97,2.3,-8.56,-11.48
kr,051915,1w,2025-02-21,129000.0,80.0,-12.02,-9.53,-3.18,-17.21
kr,051915,1w,2025-07-04,130900.0,75.0,10.85,7.72,12.38,4.28
kr,051915,1w,2025-07-25,157100.0,60.0,-6.37,-10.63,-9.1,-9.55
kr,051915,1w,2025-10-17,167400.0,60.0,16.61,17.8,20.67,15.23
kr,051915,1w,2026-02-27,201000.0,85.0,-20.4,-26.97,-22.14,-7.71
kr,052690,1w,2020-09-04,17700.0,75.0,0.0,-3.39,-7.91,-12.15
kr,052690,1w,2020-12-18,18350.0,70.0,-5.18,-2.72,-7.08,-2.45
kr,052690,1w,2021-03-05,19750.0,85.0,3.04,7.59,31.14,94.43
kr,052690,1w,2021-04-02,25900.0,85.0,9.85,43.05,48.26,125.1
kr,052690,1w,2021-05-14,40100.0,75.0,23.44,45.39,30.67,39.65
kr,052690,1w,2021-07-09,56000.0,60.0,-4.46,-0.18,-9.46,-13.21
kr,052690,1w,2021-10-15,59100.0,75.0,10.15,19.97,70.05,50.25
kr,052690,1w,2022-02-04,77800.0,60.0,-0.64,12.08,18.64,6.43
kr,052690,1w,2022-02-18,87200.0,60.0,-2.06,5.85,-0.23,-11.93
kr,052690,1w,2022-05-06,85000.0,60.0,-13.76,-7.29,-14.0,-18.59
kr,052690,1w,2022-07-01,69200.0,60.0,-1.73,-6.94,-5.2,9.54
kr,052690,1w,2022-11-04,64900.0,100.0,-0.46,-2.62,-8.32,-15.87
kr,052690,1w,2023-03-10,71300.0,70.0,1.68,2.95,-2.95,-6.45
kr,052690,1w,2023-04-21,80000.0,80.0,-12.12,-16.62,-14.38,-9.25
kr,052690,1w,2024-02-23,72200.0,90.0,-1.8,-2.63,-6.79,-24.1
kr,052690,1w,2024-07-12,74500.0,80.0,-1.48,0.4,-8.59,-14.63
kr,052690,1w,2025-02-14,72000.0,60.0,-4.58,-11.67,-11.11,-22.78
kr,052690,1w,2025-06-06,73200.0,95.0,42.21,52.05,22.27,15.57
kr,052690,1w,2025-08-08,95700.0,60.0,2.51,4.39,-5.02,-10.24
kr,052690,1w,2025-10-24,109400.0,60.0,-6.58,-16.45,-18.74,-17.92
kr,052690,1w,2026-01-16,126700.0,95.0,10.81,3.71,16.65,40.25
kr,052690,1w,2026-02-06,146200.0,75.0,1.09,11.7,6.29,11.42
kr,055550,1w,2020-06-05,35000.0,75.0,-11.0,-12.0,-14.14,-14.0
kr,055550,1w,2020-08-14,32700.0,60.0,-5.96,-7.34,-13.0,-13.3
kr,055550,1w,2020-10-23,31350.0,85.0,-3.19,0.8,6.86,6.38
kr,055550,1w,2023-01-06,40600.0,75.0,1.11,6.65,2.59,-8.74
kr,055550,1w,2023-01-20,43300.0,60.0,3.35,-3.81,-11.43,-20.21
kr,055550,1w,2024-01-26,39800.0,90.0,13.82,10.93,8.79,27.14
kr,055550,1w,2024-03-08,46000.0,70.0,7.83,10.0,-4.13,0.98
kr,055550,1w,2024-04-26,46750.0,60.0,-0.64,2.14,1.39,1.82
kr,055550,1w,2024-07-05,53500.0,60.0,-2.06,-0.19,6.73,4.86
kr,055550,1w,2025-07-11,69300.0,75.0,-0.58,2.74,-0.14,-6.78
kr,055550,1w,2026-02-06,93600.0,75.0,9.51,8.97,-1.92,-1.92
kr,057050,1w,2020-09-11,72500.0,85.0,4.69,-6.34,-2.21,-1.24
kr,057050,1w,2021-05-14,93600.0,85.0,-4.91,0.96,-4.49,-7.91
kr,057050,1w,2022-12-23,57100.0,70.0,-5.6,-8.06,-3.68,-7.53
kr,057050,1w,2024-02-02,48250.0,95.0,-3.73,-6.74,-2.9,5.7
kr,057050,1w,2024-04-05,59900.0,100.0,0.0,-6.84,-11.02,-12.69
kr,057050,1w,2025-02-07,51000.0,60.0,-3.53,2.75,0.98,-7.65
kr,057050,1w,2025-02-21,52400.0,70.0,-0.57,-1.72,-2.48,-7.25
kr,057050,1w,2025-11-14,56700.0,60.0,-1.59,-3.35,-1.59,-7.41
kr,057050,1w,2026-02-13,79300.0,100.0,2.65,7.19,-0.76,-2.65
kr,057050,1w,2026-02-27,85000.0,65.0,-8.82,-7.41,-4.47,0.47
kr,062040,1w,2025-06-20,82000.0,75.0,2.68,0.37,16.71,39.02
kr,062040,1w,2025-08-01,118400.0,65.0,0.68,-3.72,-5.57,-4.39
kr,062040,1w,2025-09-12,118000.0,65.0,0.76,-4.07,-5.51,21.61
kr,062040,1w,2025-10-17,132000.0,85.0,9.62,18.71,9.02,15.91
kr,062040,1w,2026-04-10,153500.0,60.0,29.06,44.63,115.64,
kr,064350,1w,2020-06-26,15300.0,60.0,9.48,3.92,2.61,-0.33
kr,064350,1w,2020-07-31,18050.0,85.0,-2.22,-10.53,-16.62,-13.3
kr,064350,1w,2020-09-11,16750.0,60.0,1.49,-6.57,-5.67,-8.06
kr,064350,1w,2021-01-08,22350.0,100.0,-8.95,-4.47,-6.49,-10.74
kr,064350,1w,2021-06-04,22550.0,60.0,10.86,10.64,8.43,10.2
kr,064350,1w,2021-08-27,25800.0,60.0,1.74,-4.26,-4.26,-8.14
kr,064350,1w,2022-06-10,22800.0,100.0,-12.72,-17.11,-15.35,8.11
kr,064350,1w,2022-07-01,20900.0,65.0,-7.66,-8.13,27.03,46.17
kr,064350,1w,2022-07-22,24400.0,100.0,8.81,1.02,6.76,14.14
kr,064350,1w,2022-08-26,30550.0,95.0,-1.15,-4.09,-11.13,-22.91
kr,064350,1w,2022-11-18,27350.0,60.0,10.42,10.24,0.37,3.84
kr,064350,1w,2023-04-21,33200.0,95.0,-0.9,1.05,-5.42,1.81
kr,064350,1w,2023-06-23,36900.0,70.0,-0.95,2.03,-13.55,-22.22
kr,064350,1w,2024-02-23,32800.0,95.0,1.98,-3.35,-1.22,25.46
kr,064350,1w,2024-03-29,36800.0,75.0,1.36,13.04,4.48,5.03
kr,064350,1w,2024-04-12,41600.0,85.0,-1.08,-7.57,-9.62,-8.89
kr,064350,1w,2024-07-26,47750.0,75.0,1.68,-3.14,12.88,17.49
kr,064350,1w,2024-08-16,54400.0,60.0,-0.92,-0.74,-4.78,13.05
kr,064350,1w,2025-02-07,79600.0,85.0,4.15,14.32,12.69,24.12
kr,064350,1w,2025-02-21,91000.0,70.0,-14.07,-1.43,22.53,26.04
kr,064350,1w,2025-03-07,89700.0,60.0,13.27,24.3,10.14,24.3
kr,064350,1w,2025-04-18,114700.0,60.0,-0.87,-2.79,-0.7,62.86
kr,064350,1w,2025-05-09,125400.0,60.0,-9.17,0.0,24.0,44.02
kr,064350,1w,2025-05-23,125400.0,60.0,16.75,24.0,69.06,54.94
kr,064350,1w,2025-06-13,186800.0,60.0,13.49,7.6,-1.07,-1.77
kr,064350,1w,2025-10-24,234500.0,60.0,-1.71,-15.27,-22.05,-23.54
kr,064350,1w,2026-01-09,219000.0,60.0,-1.83,-5.25,-7.53,6.39
kr,064350,1w,2026-01-30,230500.0,75.0,-12.15,-12.58,0.0,-20.09
kr,064350,1w,2026-04-03,210000.0,60.0,0.0,2.86,27.86,
kr,064400,1w,2025-06-20,89400.0,90.0,-5.48,-10.63,-16.22,-19.24
kr,064400,1w,2025-12-05,67200.0,75.0,1.93,-4.02,-6.85,3.72
kr,064400,1w,2026-01-23,73700.0,60.0,-5.43,-8.41,-2.85,-8.28
kr,064400,1w,2026-05-15,86100.0,85.0,,,,
kr,064960,1w,2020-08-07,27714.0,60.0,3.38,3.38,9.94,0.99
kr,064960,1w,2021-01-08,32618.0,95.0,-4.9,33.78,20.78,6.59
kr,064960,1w,2021-01-22,43637.0,95.0,-8.59,-9.72,-16.54,-20.71
kr,064960,1w,2022-04-22,27659.0,80.0,-4.48,-7.27,-10.26,-14.44
kr,064960,1w,2023-09-01,27163.0,70.0,-3.55,-7.2,-11.56,-15.92
kr,064960,1w,2023-11-10,24959.0,65.0,-3.75,-2.87,-5.96,-7.4
kr,064960,1w,2024-02-02,25179.0,60.0,-4.81,-2.3,-2.73,-0.66
kr,064960,1w,2024-09-13,25813.0,60.0,0.1,5.23,-4.27,-7.36
kr,064960,1w,2025-01-17,27190.0,95.0,-6.22,-8.42,-4.01,-8.61
kr,064960,1w,2025-03-28,26700.0,80.0,0.0,-4.49,2.62,13.11
kr,064960,1w,2025-06-20,31900.0,70.0,-2.04,-0.16,8.62,5.96
kr,064960,1w,2025-12-05,36900.0,85.0,-4.34,-5.15,-7.32,-5.01
kr,064960,1w,2026-01-23,38000.0,60.0,-7.76,-12.63,-4.87,-14.21
kr,066570,1w,2020-06-12,67800.0,70.0,1.47,-4.57,0.59,13.86
kr,066570,1w,2020-07-17,75700.0,60.0,-2.11,-6.61,17.17,22.06
kr,066570,1w,2020-08-14,88700.0,85.0,1.8,-3.16,4.17,5.19
kr,066570,1w,2020-09-11,92400.0,75.0,-2.71,0.54,0.97,-5.74
kr,066570,1w,2020-12-25,112000.0,85.0,20.54,31.7,58.48,50.0
kr,066570,1w,2021-01-22,177500.0,95.0,-13.8,-10.99,-5.35,-13.8
kr,066570,1w,2021-04-02,158500.0,60.0,0.0,6.31,-0.63,-4.42
kr,066570,1w,2022-01-14,146000.0,60.0,-8.56,-12.67,-13.36,-16.44
kr,066570,1w,2022-12-02,96600.0,70.0,-5.8,-9.73,-10.46,1.55
kr,066570,1w,2023-02-10,110600.0,70.0,2.98,2.53,4.61,3.35
kr,066570,1w,2023-06-02,123100.0,70.0,2.52,1.14,2.92,-10.15
kr,066570,1w,2024-05-31,104800.0,90.0,-3.91,-5.63,5.82,2.19
kr,066570,1w,2024-06-21,108300.0,80.0,2.4,2.31,3.23,-10.8
kr,066570,1w,2025-12-05,99700.0,75.0,-3.31,-5.42,-8.32,-0.6
kr,066570,1w,2026-01-16,98400.0,75.0,7.32,0.71,19.11,14.94
kr,066570,1w,2026-02-13,117200.0,85.0,5.46,24.32,-3.5,1.02
kr,066570,1w,2026-02-27,145700.0,85.0,-19.01,-22.37,-23.13,-12.49
kr,066570,1w,2026-05-01,140900.0,65.0,9.37,54.01,,
kr,066570,1w,2026-05-15,217000.0,85.0,,,,
kr,066575,1w,2020-06-05,23850.0,60.0,13.84,19.29,5.45,12.79
kr,066575,1w,2020-08-14,34250.0,85.0,2.19,-4.53,3.65,2.92
kr,066575,1w,2020-09-11,35500.0,70.0,-4.79,-6.2,-0.7,-6.2
kr,066575,1w,2020-12-11,36650.0,60.0,4.91,38.61,77.35,118.01
kr,066575,1w,2020-12-25,50800.0,90.0,25.59,27.95,71.26,56.5
kr,066575,1w,2021-01-22,87000.0,100.0,-9.31,-8.16,-8.62,-17.13
kr,066575,1w,2022-01-14,68200.0,60.0,-7.77,-11.0,-11.14,-13.78
kr,066575,1w,2023-02-10,48150.0,60.0,3.22,2.8,2.18,1.97
kr,066575,1w,2023-06-02,53300.0,70.0,3.75,0.75,2.25,-7.13
kr,066575,1w,2024-03-22,46200.0,60.0,-2.49,-3.35,-8.33,-3.46
kr,066575,1w,2024-05-31,46950.0,80.0,-2.02,-3.83,3.73,3.41
kr,066575,1w,2025-10-17,40950.0,60.0,9.65,9.28,25.03,25.52
kr,066575,1w,2025-11-07,53100.0,95.0,-3.58,-10.45,2.64,-9.04
kr,066575,1w,2025-12-05,54500.0,75.0,-5.69,-8.81,-11.38,-8.35
kr,066575,1w,2026-01-16,52500.0,75.0,-0.19,-4.86,1.71,0.0
kr,066575,1w,2026-02-13,53400.0,70.0,4.68,24.91,-1.69,-1.87
kr,066575,1w,2026-02-27,66700.0,85.0,-17.99,-21.29,-23.24,-16.04
kr,066575,1w,2026-05-01,60300.0,60.0,8.79,38.14,,
kr,066575,1w,2026-05-15,83300.0,95.0,,,,
kr,066970,1w,2020-05-22,22808.0,85.0,-4.07,-2.85,3.86,54.76
kr,066970,1w,2020-06-19,23689.0,60.0,29.16,41.29,49.0,76.61
kr,066970,1w,2020-07-31,38952.0,60.0,12.72,7.41,6.05,-3.46
kr,066970,1w,2020-09-18,43953.0,60.0,-14.44,-9.52,-14.33,-6.89
kr,066970,1w,2020-11-27,48954.0,85.0,2.16,4.72,36.74,57.17
kr,066970,1w,2020-12-18,65882.0,95.0,1.61,4.38,20.88,20.0
kr,066970,1w,2021-01-15,79635.0,70.0,-3.38,-10.99,-0.72,-13.41
kr,066970,1w,2021-03-26,73384.0,60.0,9.57,16.51,27.78,14.81
kr,066970,1w,2021-07-16,117000.0,95.0,-4.53,-8.29,10.94,10.17
kr,066970,1w,2021-08-13,129800.0,75.0,-8.09,-14.48,-0.69,40.76
kr,066970,1w,2021-09-10,128900.0,75.0,16.99,47.71,41.74,62.3
kr,066970,1w,2021-10-15,206400.0,60.0,-5.57,-10.8,11.29,-0.24
kr,066970,1w,2021-11-05,209200.0,60.0,9.8,18.55,0.86,6.31
kr,066970,1w,2022-04-01,227300.0,60.0,7.35,3.43,-3.52,7.26
kr,066970,1w,2022-05-20,273400.0,85.0,-10.83,-8.56,-7.68,-24.1
kr,066970,1w,2022-10-07,196000.0,60.0,0.15,3.83,12.76,12.76
kr,066970,1w,2022-10-28,224300.0,60.0,-1.47,3.25,-4.81,-18.46
kr,066970,1w,2023-01-27,208500.0,60.0,2.64,10.55,12.23,28.54
kr,066970,1w,2023-03-03,258500.0,75.0,-9.28,-11.22,21.28,2.51
kr,066970,1w,2023-03-24,268000.0,85.0,16.98,18.1,12.87,-11.57
kr,066970,1w,2023-07-21,268000.0,75.0,-11.01,-12.69,-21.27,-27.65
kr,066970,1w,2023-12-01,176500.0,60.0,6.52,5.5,15.58,-9.69
kr,066970,1w,2024-09-27,112800.0,65.0,-4.7,-1.33,-10.37,-7.18
kr,066970,1w,2024-11-01,115900.0,65.0,-1.38,-15.88,-15.19,-28.9
kr,066970,1w,2025-05-30,57200.0,65.0,-0.7,-13.29,-13.46,14.51
kr,066970,1w,2025-10-17,111000.0,85.0,20.36,10.0,20.27,15.68
kr,066970,1w,2026-03-27,155300.0,85.0,7.15,20.28,27.82,
kr,068270,1w,2020-06-05,219079.0,75.0,15.98,13.65,20.66,15.59
kr,068270,1w,2020-11-06,237015.0,60.0,4.5,6.85,36.94,31.74
kr,068270,1w,2020-11-27,285273.0,85.0,13.77,8.08,4.04,-5.49
kr,068270,1w,2021-01-01,312243.0,60.0,2.23,-8.36,-9.75,-17.13
kr,068270,1w,2023-04-14,161728.0,75.0,-4.32,-8.65,-5.23,-3.87
kr,068270,1w,2024-01-05,197330.0,70.0,-8.21,-17.95,-14.22,-16.22
kr,068270,1w,2024-07-26,183990.0,70.0,-3.2,-2.0,1.25,0.75
kr,068270,1w,2025-07-04,178000.0,75.0,0.34,1.29,-3.76,-5.84
kr,068270,1w,2025-11-14,196100.0,95.0,-4.44,-5.35,-4.74,10.66
kr,068270,1w,2026-01-02,202500.0,60.0,7.16,3.21,3.7,17.78
kr,068270,1w,2026-02-13,238000.0,70.0,1.68,0.21,-13.66,-16.09
kr,069260,1w,2020-08-28,17950.0,90.0,14.21,32.87,16.16,29.81
kr,069260,1w,2020-10-09,23500.0,60.0,-2.77,-0.85,1.7,0.0
kr,069260,1w,2021-02-19,24800.0,60.0,-7.66,-7.46,-6.85,-8.87
kr,069260,1w,2021-07-16,23950.0,60.0,2.3,2.3,3.13,13.36
kr,069260,1w,2021-08-27,26400.0,90.0,1.7,2.84,5.11,-2.08
kr,069260,1w,2022-05-20,25250.0,90.0,-0.79,-1.19,-14.46,-27.52
kr,069260,1w,2022-08-26,21750.0,70.0,-7.82,7.59,-7.59,-4.14
kr,069260,1w,2022-09-09,23400.0,85.0,-8.97,-14.1,-14.96,-8.12
kr,069260,1w,2023-03-31,21800.0,95.0,-1.83,2.29,4.36,6.19
kr,069260,1w,2026-01-30,20000.0,80.0,1.0,-0.6,-5.15,-9.0
kr,069620,1w,2020-06-05,143000.0,95.0,3.15,-1.4,-12.24,-23.08
kr,069620,1w,2020-08-07,117000.0,60.0,0.0,0.0,-0.85,-10.26
kr,069620,1w,2020-12-04,118500.0,95.0,20.25,78.9,39.24,27.85
kr,069620,1w,2021-06-25,169500.0,75.0,1.77,-7.08,-9.14,-5.9
kr,069620,1w,2021-07-30,171000.0,75.0,8.19,1.75,-5.56,-11.4
kr,069620,1w,2022-01-14,160000.0,90.0,-15.94,-18.44,-12.5,4.37
kr,069620,1w,2022-02-18,162000.0,75.0,3.4,3.09,8.02,3.7
kr,069620,1w,2022-07-22,189500.0,70.0,-3.17,-4.49,-10.55,-10.55
kr,069620,1w,2022-12-09,159500.0,70.0,-2.19,-2.19,-4.7,-5.02
kr,069620,1w,2023-09-29,112800.0,60.0,1.15,0.98,-10.46,-3.37
kr,069620,1w,2024-02-09,118800.0,60.0,-1.26,-2.27,-0.67,-2.95
kr,069620,1w,2024-07-05,110400.0,80.0,11.87,7.07,12.14,35.87
kr,069620,1w,2024-07-26,130000.0,80.0,-4.77,-3.85,12.46,10.46
kr,069620,1w,2024-08-23,146200.0,95.0,2.6,-11.01,-1.78,8.62
kr,069620,1w,2025-05-30,158700.0,75.0,1.2,-0.25,-9.7,1.2
kr,069620,1w,2025-11-14,173800.0,85.0,-1.04,1.44,6.27,-0.69
kr,069960,1w,2020-10-16,61900.0,70.0,7.11,-4.36,12.92,18.42
kr,069960,1w,2020-11-13,69900.0,75.0,2.86,1.43,4.86,13.02
kr,069960,1w,2021-01-08,79000.0,75.0,0.0,5.19,3.54,13.29
kr,069960,1w,2021-03-05,89500.0,70.0,-2.46,-3.02,-1.9,3.69
kr,069960,1w,2022-05-13,78500.0,60.0,-2.8,-0.89,1.02,-14.52
kr,069960,1w,2023-07-14,53900.0,60.0,1.67,2.97,23.56,25.97
kr,069960,1w,2023-08-11,66600.0,95.0,-2.25,0.75,1.95,-14.71
kr,069960,1w,2024-02-02,58500.0,95.0,-3.08,-5.98,-10.43,-11.79
kr,069960,1w,2025-02-21,57600.0,65.0,-0.87,5.9,0.87,0.17
kr,069960,1w,2025-06-20,76100.0,60.0,-0.92,0.66,4.73,-4.47
kr,069960,1w,2025-09-19,89400.0,75.0,-1.9,-2.01,-10.18,1.68
kr,069960,1w,2025-11-07,91400.0,75.0,-0.55,4.6,3.06,-7.11
kr,069960,1w,2026-02-13,109800.0,80.0,-3.01,0.18,-23.04,-26.32
kr,069960,1w,2026-04-17,90200.0,60.0,9.2,20.73,38.58,
kr,071050,1w,2020-05-22,48800.0,60.0,7.99,13.93,0.51,-0.31
kr,071050,1w,2020-07-17,48650.0,75.0,3.19,0.1,31.14,61.15
kr,071050,1w,2020-08-07,60400.0,85.0,5.63,-4.14,14.24,20.03
kr,071050,1w,2020-09-04,69000.0,75.0,13.62,13.19,5.07,-0.58
kr,071050,1w,2021-01-08,89800.0,75.0,-3.79,-3.34,-5.12,-3.9
kr,071050,1w,2021-04-09,99900.0,75.0,6.11,8.11,12.11,10.11
kr,071050,1w,2021-07-23,112000.0,70.0,-14.38,-13.57,-19.73,-19.2
kr,071050,1w,2024-02-02,66300.0,75.0,-1.81,4.98,7.09,0.45
kr,071050,1w,2025-05-16,94500.0,85.0,3.92,14.29,27.62,67.2
kr,071050,1w,2025-05-30,108000.0,80.0,5.65,11.67,30.0,36.2
kr,071050,1w,2025-06-13,120600.0,60.0,9.37,16.42,31.01,13.02
kr,071050,1w,2025-07-11,158000.0,75.0,-5.76,-6.9,-13.73,-16.96
kr,071050,1w,2025-09-12,150000.0,60.0,4.87,-5.33,-3.0,8.67
kr,071050,1w,2025-10-24,172000.0,65.0,5.99,-5.23,-10.99,-5.41
kr,071050,1w,2026-01-30,215500.0,60.0,-4.64,19.49,19.95,2.09
kr,071050,1w,2026-02-13,257500.0,75.0,13.59,0.39,-14.76,-6.21
kr,071050,1w,2026-04-10,241500.0,60.0,6.42,7.25,11.18,
kr,071055,1w,2020-07-17,36150.0,60.0,-1.24,0.0,38.59,81.19
kr,071055,1w,2020-08-07,44500.0,75.0,12.58,2.13,17.75,39.33
kr,071055,1w,2020-08-28,48700.0,80.0,7.6,34.5,25.05,23.61
kr,071055,1w,2021-04-09,74200.0,75.0,21.97,26.95,19.95,32.75
kr,071055,1w,2022-11-11,47850.0,60.0,-2.72,-0.42,0.21,-7.63
kr,071055,1w,2024-02-02,44650.0,80.0,2.13,7.05,8.17,5.15
kr,071055,1w,2024-02-23,50100.0,60.0,-3.59,-1.7,-1.2,-11.88
kr,071055,1w,2025-05-16,70700.0,80.0,2.97,9.62,16.83,48.51
kr,071055,1w,2025-05-30,77500.0,70.0,1.68,6.58,17.42,19.74
kr,071055,1w,2025-06-20,88400.0,70.0,2.94,-1.02,12.56,7.92
kr,071055,1w,2025-07-11,105000.0,85.0,-5.24,-11.62,-11.43,-10.29
kr,071055,1w,2025-09-12,104800.0,60.0,8.87,-0.76,0.67,12.98
kr,071055,1w,2026-02-13,171000.0,60.0,7.13,4.97,-5.32,-1.4
kr,071055,1w,2026-03-20,172000.0,70.0,-5.0,-12.67,2.27,2.03
kr,071055,1w,2026-04-10,168600.0,60.0,4.33,4.15,8.84,
kr,071320,1w,2020-05-15,43050.0,65.0,-4.99,-9.06,-17.31,-26.13
kr,071320,1w,2020-10-23,38950.0,95.0,-6.8,-1.8,1.8,6.29
kr,071320,1w,2020-11-13,40350.0,60.0,-1.73,-0.74,-0.99,-0.62
kr,071320,1w,2024-01-12,26850.0,70.0,0.93,8.01,35.38,58.66
kr,071320,1w,2024-01-26,29000.0,70.0,18.62,25.34,36.21,31.55
kr,071320,1w,2024-02-23,39500.0,90.0,16.84,7.85,-3.42,-1.01
kr,071320,1w,2024-11-15,49850.0,75.0,1.5,18.56,-5.02,-17.75
kr,071320,1w,2024-11-29,59100.0,85.0,-15.74,-19.88,-26.9,-28.93
kr,071320,1w,2025-02-28,49550.0,75.0,1.31,-0.71,1.51,4.94
kr,071320,1w,2025-05-16,68500.0,85.0,12.12,15.18,15.18,31.82
kr,071320,1w,2025-06-27,82300.0,70.0,0.73,9.72,8.87,-4.5
kr,071320,1w,2025-11-07,108600.0,75.0,-3.13,-4.24,1.47,-12.89
kr,071970,1w,2020-06-05,2580.0,80.0,-7.56,-10.47,-15.12,-9.3
kr,071970,1w,2020-09-04,4740.0,100.0,-1.69,-6.96,-14.77,-23.0
kr,071970,1w,2020-11-27,4400.0,65.0,-2.5,-3.86,-12.5,-9.32
kr,071970,1w,2021-03-26,4595.0,90.0,-10.88,-8.27,-2.5,59.3
kr,071970,1w,2021-04-30,8420.0,100.0,10.69,5.11,-16.39,-10.33
kr,071970,1w,2021-07-02,8350.0,85.0,-6.11,-7.19,-19.04,-30.54
kr,071970,1w,2021-12-24,4765.0,70.0,-0.52,13.12,-1.78,-9.97
kr,071970,1w,2022-01-07,5390.0,75.0,-6.12,-13.17,-15.49,-7.24
kr,071970,1w,2022-02-25,4860.0,100.0,2.88,2.47,2.67,9.05
kr,071970,1w,2022-04-15,5520.0,65.0,-3.99,-5.98,-12.5,-13.13
kr,071970,1w,2022-11-11,4550.0,85.0,1.76,4.62,8.46,54.73
kr,071970,1w,2022-12-16,6980.0,100.0,-6.45,1.43,5.16,0.72
kr,071970,1w,2022-12-30,7080.0,85.0,-0.56,3.67,2.4,-8.76
kr,071970,1w,2023-06-23,7350.0,60.0,-0.54,7.62,22.45,58.37
