asset,symbol,entry_dt,entry_close,ret_1w,ret_4w,ret_8w,ret_13w,ret_26w,ret_52w
crypto,SNXUSDT,2025-09-22,1.0933,0.03054971188145994,0.09823470227750852,-0.46336778560321956,-0.6037684075734016,-0.7501143327540474,
crypto,SOLUSDT,2023-07-10,27.405,-0.09713920817369104,-0.1165042875387704,-0.33541689472723957,-0.20069330414158004,2.424539317642766,4.3791497901842735
crypto,SOLUSDT,2023-10-16,29.0142,0.1309358865658885,1.1028634254951024,1.4433932350366376,2.1412342921741767,4.126820660228439,4.7697954794548885
crypto,SPELLUSDT,2025-08-18,0.0005377,-0.10898270411009858,-0.10005579319323044,-0.32248465687186156,-0.5069741491538032,-0.6589176120513297,
crypto,STGUSDT,2024-11-18,0.3492,0.19873997709049251,-0.1491981672394045,-0.02491408934707895,-0.2213631156930127,-0.44759450171821313,-0.6769759450171822
crypto,STGUSDT,2024-12-23,0.4339,0.2028117077667666,-0.16409310901129293,-0.37335791657063844,-0.5411385111776907,-0.6367826688177,-0.7536298686333257
crypto,STGUSDT,2025-01-20,0.3627,-0.2508960573476703,-0.2503446374414118,-0.3846153846153846,-0.4460987041632204,-0.5056520540391509,-0.5497656465398402
crypto,STGUSDT,2025-08-18,0.1812,-0.10044150110375272,-0.05353200883002196,-0.11754966887417229,-0.3774834437086093,-0.22516556291390732,
crypto,STGUSDT,2026-01-19,0.1633,-0.09920391916717697,-0.1402327005511329,0.06307409675443965,0.26883037354562145,,
crypto,STGUSDT,2026-03-02,0.1761,0.09767177739920485,0.2981260647359454,0.2578080636002271,,,
crypto,STORJUSDT,2025-07-21,0.3042,-0.14825772518080216,-0.11867192636423407,-0.1719263642340566,-0.3875739644970415,-0.5996055226824457,
crypto,STORJUSDT,2025-08-18,0.2681,-0.048489369638194724,-0.06042521447221183,-0.33942558746736295,-0.44498321521820217,-0.6531145095113764,
crypto,STORJUSDT,2026-05-04,0.115,-0.008695652173913104,,,,,
crypto,STXUSDT,2025-08-04,0.7534,-0.047916113618263756,-0.16551632598885047,-0.20573400584019108,-0.43973984603132465,-0.642819219538094,
