code,name,close,monthly_ma10,dist_pct,ma10_slope_3m_pct,last_date,n_months
180640,한진칼,118300.0,114970.0,2.8964077585457075,0.16553406516814775,2026-06-04,149
000400,롯데손해보험,1885.0,1941.3,-2.9001184773090176,4.691797443779324,2026-06-04,149
155660,DSR,4125.0,4008.0,2.9191616766467066,2.716555612506407,2026-06-04,149
460850,동국씨엠,5420.0,5585.0,-2.954341987466428,0.2873047225713773,2026-06-04,37
012630,HDC,20800.0,21436.0,-2.9669714498973687,1.371417762224534,2026-06-04,149
001750,한양증권,22700.0,22026.0,3.0600199763915374,11.034934717951304,2026-06-04,149
022100,포스코DX,31750.0,30795.0,3.101152784542945,10.495156081808396,2026-06-04,149
005010,휴스틸,4780.0,4636.0,3.106125970664366,7.352089846011347,2026-06-04,149
003465,유화증권우,3090.0,2991.5,3.2926625438743105,6.043956043956044,2026-06-04,149
001560,제일연마,9750.0,10082.0,-3.2929974211465978,2.324165228864305,2026-06-04,149
005725,넥센우,4345.0,4495.5,-3.3477922366811255,0.31239540332477966,2026-06-04,149
499790,GS피앤엘,44800.0,46385.0,-3.417052926592649,4.5531387354896875,2026-06-04,19
030610,교보증권,11560.0,11178.0,3.417427088924673,10.596616206589493,2026-06-04,149
005070,코스모신소재,49100.0,50840.0,-3.4225019669551533,9.628032345013478,2026-06-04,149
024110,기업은행,20550.0,21289.0,-3.4712762459486117,3.2243987587276957,2026-06-04,149
003530,한화투자증권,6000.0,6216.5,-3.4826670956325905,2.675695763481708,2026-06-04,149
200880,서연이화,12960.0,13429.0,-3.4924417305830664,3.4990366088631983,2026-06-04,143
003000,부광약품,4595.0,4772.0,-3.7091366303436715,13.107371415027258,2026-06-04,149
003490,대한항공,24950.0,24055.0,3.7206401995427143,2.536231884057971,2026-06-04,149
072710,농심홀딩스,89900.0,93510.0,-3.8605496738316756,3.9693128752501665,2026-06-04,149
006660,삼성공조,14370.0,13828.0,3.9195834538617293,2.036599763872491,2026-06-04,149
111770,영원무역,83600.0,80430.0,3.941315429566082,8.586472255974078,2026-06-04,149
120115,코오롱인더우,24950.0,25975.0,-3.946102021174206,4.6535052377115225,2026-06-04,149
009680,모토닉,10100.0,10517.0,-3.9650090329941996,0.09517464547444561,2026-06-04,149
003540,대신증권,30750.0,32030.0,-3.996253512332189,7.177513802911159,2026-06-04,149
018500,동원금속,1438.0,1499.3,-4.08857466817848,4.575573690451273,2026-06-04,149
039490,키움증권,371000.0,356400.0,4.09652076318743,15.92128801431127,2026-06-04,149
244920,에이플러스에셋,9430.0,9834.0,-4.108196054504779,12.969557725445146,2026-06-04,68
002960,한국쉘석유,486000.0,466700.0,4.135418898650096,3.8726908524371244,2026-06-04,149
210980,SK디앤디,11940.0,12457.0,-4.1502769527173475,6.47918625523549,2026-06-04,133
014440,영보화학,4440.0,4634.0,-4.186447993094519,0.9916094584286803,2026-06-04,149
037710,광주신세계,35100.0,33685.0,4.200682796496958,4.970395761919601,2026-06-04,149
378850,화승알앤에이,3230.0,3373.5,-4.253742404031422,1.8568840579710144,2026-06-04,64
078520,에이블씨엔씨,11910.0,11423.0,4.2633283725816336,7.64229174519412,2026-06-04,149
044450,KSS해운,9640.0,10082.0,-4.384050783574687,2.867054382205897,2026-06-04,149
001040,CJ,181100.0,189460.0,-4.41254090573208,5.086249930667258,2026-06-04,149
019180,티에이치엔,7580.0,7257.0,4.450875017224749,21.232876712328768,2026-06-04,149
016380,KG스틸,5420.0,5673.0,-4.459721487748986,1.776103336921421,2026-06-04,149
011690,와이투솔루션,4935.0,5165.5,-4.46229793824412,19.516427579824157,2026-06-04,149
306200,세아제강,138400.0,132450.0,4.492261230653076,1.3699678555028318,2026-06-04,93
001290,상상인증권,983.0,940.7,4.496651429786324,15.028124235754476,2026-06-04,149
001340,PKC,6040.0,6326.0,-4.521024343977237,4.56198347107438,2026-06-04,149
009160,SIMPAC,4760.0,4986.5,-4.542264113105385,2.55012853470437,2026-06-04,149
093050,LF,21600.0,20661.0,4.544794540438507,6.144361674800924,2026-06-04,149
047050,포스코인터내셔널,59500.0,62335.0,-4.54800673778776,11.461779168529281,2026-06-04,149
286940,롯데이노베이트,22400.0,21424.0,4.5556385362210605,0.9661152740468448,2026-06-04,96
128940,한미약품,495500.0,473900.0,4.557923612576493,13.890891612593126,2026-06-04,149
003650,미창석유,124200.0,118750.0,4.589473684210526,3.368732590529248,2026-06-04,149
