eval_date,bucket,Symbol,Name,tf,angle_deg,residence_20,next_ret_pct
2026-05-20,B,006220,제주은행,1Q,2.6661153108587126,0.9,1.7924528301886793
2026-05-20,B,207940,삼성바이오로직스,1Q,0.8688307510155289,0.95,4.338070306656694
2026-05-20,A,020120,키다리스튜디오,1W,0.2421050401219015,0.5,0.5571030640668524
2026-05-20,B,103590,일진전기,1W,2.491706129668826,1.0,10.289710289710287
2026-05-20,B,025860,남해화학,1M,0.6223225800731133,0.45,1.6905071521456438
2026-05-20,A,021820,세원정공,1M,1.859432830417931,0.85,7.936507936507936
2026-05-20,B,015760,한국전력,1M,2.719165780405609,0.95,6.775067750677506
2026-05-20,B,452260,한화갤러리아,1W,2.4802966886512805,1.0,5.555555555555555
2026-05-20,A,462520,조선내화,1W,0.02562022761546244,0.4,0.4240282685512367
2026-05-20,A,003300,한일홀딩스,1M,0.5490826514005795,1.0,-0.9656004828002416
2026-05-20,A,030200,KT,1M,1.2755226915736877,1.0,-0.1792114695340501
2026-05-20,A,096770,SK이노베이션,1M,0.32397592898789945,0.35,2.857142857142857
2026-05-20,B,103140,풍산,1Q,5.74609709706445,0.85,1.183431952662722
2026-05-20,B,001045,CJ우,1M,1.2011094835276663,1.0,1.2547051442910917
2026-05-20,B,004430,송원산업,1W,1.1206640777151482,0.55,1.1304347826086958
2026-05-20,B,009415,태영건설우,1M,0.9186505644131089,0.45,30.0
2026-05-20,B,008420,문배철강,1W,0.5885120058896489,0.7,-1.3043478260869563
2026-05-20,A,000157,두산2우B,1W,0.5881990474899482,0.65,4.75206611570248
2026-05-21,A,008350,남선알미늄,1W,1.6557145666130177,1.0,4.843654199877376
2026-05-21,A,259960,크래프톤,1W,0.27013423817466814,0.4,5.038759689922481
2026-05-21,A,00279K,아모레퍼시픽홀딩스3우C,1M,0.24173146168208906,0.65,1.9047619047619049
2026-05-21,B,082640,동양생명,1M,0.5556054883153098,0.75,4.138851802403204
2026-05-21,A,013700,까뮤이앤씨,1W,0.3632990838262098,1.0,3.4848484848484853
2026-05-21,A,227840,현대코퍼레이션홀딩스,1W,0.19783142218663974,0.6,1.328125
2026-05-21,B,006980,우성,1W,0.8914795301777922,0.85,-2.898550724637681
2026-05-21,A,003230,삼양식품,1W,0.2128920220099422,0.4,-0.3032600454890068
2026-05-21,A,009160,SIMPAC,1W,0.41028102609565775,0.85,5.37037037037037
2026-05-21,A,003280,흥아해운,1W,1.5705383144331635,0.85,2.4489795918367347
2026-05-21,A,069640,한세엠케이,1W,0.2203146653317421,0.35,2.5835866261398177
2026-05-21,B,034830,한국토지신탁,1M,1.1877594282597883,0.65,1.146953405017921
2026-05-21,B,248070,솔루엠,1W,0.672264903920902,0.7,2.051282051282051
2026-05-21,B,003830,대한화섬,1Q,0.11940261620322601,0.55,0.0866551126516464
2026-05-21,A,104700,한국철강,1Q,0.7953513628985581,0.7,2.9572836801752467
2026-05-21,A,007340,DN오토모티브,1W,2.075187387609313,0.9,4.063205417607223
2026-05-21,A,161890,한국콜마,1W,1.144628240039311,0.85,2.242152466367713
2026-05-21,B,009770,삼정펄프,1Q,0.02614335441539882,0.25,0.3533568904593639
2026-05-21,A,403550,쏘카,1W,0.6522705391998064,0.6,10.853950518754989
2026-05-21,A,030200,KT,1M,1.2743100411680537,1.0,0.1795332136445242
2026-05-22,B,180640,한진칼,1M,1.6226227079618019,1.0,-1.274426508071368
2026-05-22,B,055490,테이팩스,1W,0.8021223056782772,0.65,0.6063947078280044
2026-05-22,B,042700,한미반도체,1W,2.922923333708833,1.0,2.65210608424337
2026-05-22,A,016880,웅진,1M,2.114021376918812,0.7,0.2183406113537117
2026-05-22,A,003230,삼양식품,1W,0.21099121764658257,0.4,-1.4448669201520912
2026-05-22,B,031440,신세계푸드,1M,0.8783388292034897,0.55,2.4070021881838075
2026-05-22,B,005725,넥센우,1M,1.1240880389652812,0.95,-5.44290288153682
2026-05-22,B,003470,유안타증권,1W,1.3912455214978996,0.95,-1.7452006980802792
2026-05-22,B,005305,롯데칠성우,1M,0.592014354641018,0.6,-1.550387596899225
2026-05-22,A,021820,세원정공,1M,1.8907033523560433,0.85,-2.7480916030534357
2026-05-22,A,000157,두산2우B,1W,0.6161761371565322,0.65,9.683794466403162
2026-05-26,B,008350,남선알미늄,1W,1.2880064646527936,1.0,-4.981549815498155
2026-05-26,A,180640,한진칼,1M,1.613230259484473,1.0,-3.2702237521514634
2026-05-26,B,009450,경동나비엔,1W,0.7697858162658093,0.8,0.5610098176718092
2026-05-26,B,069730,DSR제강,1W,1.064585417703927,0.95,-1.486988847583643
2026-05-26,B,035000,HS애드,1Q,1.1635369059612868,0.5,-1.7735334242837657
2026-05-26,B,028100,동아지질,1M,0.7977126048772827,0.95,-3.188775510204082
2026-05-26,A,018500,동원금속,1W,0.711512994194299,1.0,-4.705882352941177
2026-05-26,B,002025,코오롱우,1W,0.6232767805781372,0.95,-4.838709677419355
2026-05-26,B,282330,BGF리테일,1W,0.6326710860063772,1.0,-2.3183925811437405
2026-05-26,B,417310,코람코더원리츠,1W,0.5231399544219442,1.0,-1.0880316518298714
2026-05-26,B,020000,한섬,1W,1.3592393234097906,0.95,-2.380952380952381
2026-05-26,B,016580,환인제약,1W,0.015970948579551107,0.35,-2.857142857142857
2026-05-26,A,078935,GS우,1W,0.5220083767818983,1.0,-1.2237762237762235
2026-05-26,A,00279K,아모레퍼시픽홀딩스3우C,1M,0.2445553932554158,0.65,-3.080568720379147
2026-05-26,A,010100,한국무브넥스,1M,0.4753510541404825,0.35,-4.766949152542373
2026-05-26,A,031820,아이티센씨티에스,1W,0.8027272489049121,1.0,-6.447368421052632
2026-05-26,A,033530,SJG세종,1M,1.8965147915896277,0.5,-3.886925795053004
2026-05-26,A,013700,까뮤이앤씨,1W,0.37876150887029564,1.0,-1.2546125461254614
2026-05-26,A,018670,SK가스,1M,1.0435502187603891,1.0,-2.2
2026-05-26,A,016740,두올,1W,0.7327366948021321,1.0,-3.462321792260693
2026-05-26,A,338100,NH프라임리츠,1M,0.08186476292894411,0.75,0.0
2026-05-26,A,011930,신성이엔지,1W,2.4222170656007997,0.9,-8.934707903780069
2026-05-26,A,090080,평화산업,1W,0.15237246034680235,0.55,-3.618090452261306
2026-05-26,A,051910,LG화학,1W,0.37742250107066927,0.5,-5.698005698005698
2026-05-26,A,084010,대한제강,1Q,0.6696284915790784,0.8,-3.5000000000000004
2026-05-26,A,000540,흥국화재,1Q,0.5308693797899069,0.4,-4.21455938697318
2026-05-26,A,005720,넥센,1W,0.4288973484487172,0.9,-4.063860667634253
2026-05-26,B,092230,KPX홀딩스,1W,0.4810457567927538,1.0,-1.2775842044134729
2026-05-26,B,161000,애경케미칼,1W,1.3339283143721246,0.7,-9.121851599727703
2026-05-26,A,000215,DL우,1M,0.03209086645197494,0.5,-4.448742746615087
2026-05-26,A,069640,한세엠케이,1W,0.2823935053493417,0.4,-5.877976190476191
2026-05-26,B,139130,iM금융지주,1W,0.6713631063293973,0.95,-3.4060670569451834
2026-05-26,B,077970,STX엔진,1W,1.221221417296235,0.6,-7.329842931937172
2026-05-26,A,004310,현대약품,1M,3.860309358867351,0.45,-1.5068493150684932
2026-05-26,B,001550,조비,1M,0.4253912053768501,0.4,-5.161290322580645
2026-05-26,B,003010,혜인,1W,0.5980983629859095,0.8,-4.406779661016949
2026-05-26,A,001800,오리온홀딩스,1W,0.6666578184402425,1.0,-1.383399209486166
2026-05-26,A,017960,한국카본,1M,4.228560648708453,0.9,-4.657534246575342
2026-05-26,B,002960,한국쉘석유,1W,0.4323669385656801,0.8,-1.7408123791102514
2026-05-26,B,071055,한국금융지주우,1W,0.8913447714825795,1.0,-0.9340338587273788
2026-05-26,B,267260,HD현대일렉트릭,1W,1.2619584406526703,1.0,-4.70383275261324
2026-05-26,B,002990,금호건설,1M,0.9204503560763267,0.5,-4.700352526439483
2026-05-26,B,005320,온타이드,1W,0.6514977851218232,0.75,-2.933333333333333
2026-05-26,A,014790,HL D&I,1M,0.9585696413969149,0.85,-1.391304347826087
2026-05-26,B,015360,INVENI,1W,0.6074661840160156,1.0,-2.380952380952381
2026-05-26,B,192820,코스맥스,1Q,2.4425779364397697,0.65,-2.8665931642778397
2026-05-26,B,023590,다우기술,1M,3.2881041355481644,0.8,-4.088785046728972
2026-05-26,A,086790,하나금융지주,1W,0.7911257639928043,1.0,-1.3333333333333337
2026-05-26,A,051600,한전KPS,1M,1.1454499571228245,1.0,-3.148148148148148
2026-05-26,B,034310,NICE,1M,0.7416890140178655,0.65,-3.9382239382239375
2026-05-26,B,071050,한국금융지주,1W,1.196765141774875,1.0,-3.1683168316831685
2026-05-26,B,004090,한국석유,1Q,1.2588660927097322,1.0,-2.543006731488407
2026-05-26,B,044820,코스맥스비티아이,1W,1.2529925102317592,0.7,-2.478902953586498
2026-05-26,A,194370,제이에스코퍼레이션,1M,1.347905555345334,0.75,-1.8456375838926176
2026-05-26,B,020150,롯데에너지머티리얼즈,1W,2.2253784688333726,1.0,0.1721170395869191
2026-05-26,B,460860,동국제강,1W,1.5723569710560616,0.85,-4.260651629072681
2026-05-26,B,089860,롯데렌탈,1M,0.17891560727373493,0.8,-0.1587301587301587
2026-05-26,A,403550,쏘카,1W,0.7884309965172451,0.65,-1.6058394160583942
2026-05-26,B,093050,LF,1W,0.8051381663942004,0.9,-0.8791208791208791
2026-05-26,A,002310,아세아제지,1Q,0.09857952210516543,0.6,-1.2422360248447204
2026-05-26,B,013580,계룡건설,1M,1.8904128322405145,0.7,-3.5794183445190155
2026-05-26,B,079550,LIG디펜스앤에어로스페이스,1W,2.135161482890322,0.95,-4.16210295728368
2026-05-26,A,005305,롯데칠성우,1M,0.5819524857404954,0.6,-1.7060367454068242
2026-05-26,A,002710,TCC스틸,1W,0.6003163776503867,0.45,-4.529411764705882
2026-05-26,A,021820,세원정공,1M,1.8681886890620476,0.85,-4.474097331240189
2026-05-26,A,105560,KB금융,1W,0.6690164238946392,1.0,-2.2250476795931338
2026-05-26,B,003300,한일홀딩스,1M,0.552471841041049,1.0,-1.2004801920768309
2026-05-26,A,003670,포스코퓨처엠,1W,0.8091330453924979,0.9,-4.781704781704782
2026-05-26,A,096770,SK이노베이션,1W,0.6358160870469279,0.8,-5.176663927691044
2026-05-26,B,002900,TYM,1W,0.705958981734243,0.9,-3.5667107001321003
2026-05-26,A,008420,문배철강,1W,0.5828718502182005,0.75,-4.329004329004329
2026-05-27,B,011500,한농화성,1M,1.1672007308381471,0.35,-0.0526038926880589
2026-05-27,B,035510,신세계 I&C,1M,1.763373577538918,0.9,-1.8867924528301887
2026-05-27,B,002240,고려제강,1M,0.5230455484267826,0.35,-2.1634615384615383
2026-05-27,B,108320,LX세미콘,1W,0.5266324656314252,0.6,-5.923344947735192
2026-05-27,B,259960,크래프톤,1W,0.29423941509459106,0.45,0.196078431372549
2026-05-27,B,015860,일진홀딩스,1W,1.6031885700125754,0.8,-0.8394543546694648
2026-05-27,B,055550,신한지주,1W,0.6391856149697028,1.0,-2.3157894736842106
2026-05-27,B,108670,LX하우시스,1W,0.8127605963617908,0.65,0.0
2026-05-27,B,060980,HL홀딩스,1M,0.809016574705834,0.9,0.336322869955157
2026-05-27,B,012630,HDC,1M,2.784432488498193,1.0,-0.2267573696145124
2026-05-27,A,078935,GS우,1W,0.5144590776081909,1.0,-1.592920353982301
2026-05-27,B,058430,포스코스틸리온,1W,2.2683563274096765,1.0,-3.514376996805112
2026-05-27,B,068270,셀트리온,1M,0.544569204156077,0.75,-2.3135012675980366
2026-05-27,B,082640,동양생명,1M,0.5673875503908209,0.75,-1.7060367454068242
2026-05-27,A,042700,한미반도체,1W,2.7240249956320293,1.0,-8.307210031347962
2026-05-27,A,010100,한국무브넥스,1M,0.4446625191463551,0.35,-2.113459399332592
2026-05-27,B,001940,KISCO홀딩스,1Q,1.5668296666160209,0.9,-1.7467248908296942
2026-05-27,B,009835,한화솔루션우,1M,0.413183555027573,0.65,-1.875
2026-05-27,B,108675,LX하우시스우,1W,0.12224933343620982,0.4,-0.7647058823529412
2026-05-27,B,456040,OCI,1W,2.4660962800237454,1.0,7.190635451505016
2026-05-27,B,377300,카카오페이,1M,2.206241812366014,0.65,-3.5294117647058822
2026-05-27,B,005680,삼영전자,1W,0.9437231421779327,0.95,-0.1976284584980237
2026-05-27,B,100220,비상교육,1M,0.5005033999836169,0.7,0.8865248226950355
2026-05-27,A,018670,SK가스,1M,1.029182960193502,1.0,-0.408997955010225
2026-05-27,A,016740,두올,1W,0.7104154992702622,1.0,-0.3164556962025316
2026-05-27,B,036460,한국가스공사,1Q,0.6508233583229428,0.45,-2.33837689133425
2026-05-27,B,016380,KG스틸,1W,0.8242696211043553,0.9,-5.271317829457364
2026-05-27,A,027410,BGF,1W,0.6075083444770129,0.95,0.5506607929515419
2026-05-27,B,383800,LX홀딩스,1W,0.3950437427392834,0.7,-2.2222222222222223
2026-05-27,B,000155,두산우,1W,0.8704822132002924,0.7,-3.630363036303631
2026-05-27,B,000390,SP삼화,1M,0.28819608050145923,0.35,-0.9628610729023384
2026-05-27,B,002460,HS화성,1M,0.9240825611948419,0.7,-2.4326672458731537
2026-05-27,B,092200,디아이씨,1M,2.450350188697522,0.45,-3.0732860520094563
2026-05-27,B,003230,삼양식품,1W,0.21700684595621222,0.45,-2.1018593371059016
2026-05-27,B,003280,흥아해운,1Q,0.948586236109821,0.3,3.104212860310421
2026-05-27,B,013000,세우글로벌,1W,0.544590651735434,0.65,4.57957957957958
2026-05-27,A,139130,iM금융지주,1W,0.6496534071436703,0.95,-2.09366391184573
2026-05-27,B,047040,대우건설,1W,6.75171146969959,1.0,-4.859813084112149
2026-05-27,B,014280,금강공업,1M,0.29658442009709407,0.4,-2.055498458376156
2026-05-27,A,003010,혜인,1M,0.24582742530666818,0.6,-2.304964539007092
2026-05-27,B,004365,세방우,1M,0.5928835429919911,1.0,-1.2875536480686696
2026-05-27,B,226320,잇츠한불,1W,0.13169639485824206,0.45,-5.017605633802817
2026-05-27,B,073240,금호타이어,1Q,0.4416704333429076,0.65,-0.6276150627615062
2026-05-27,B,005960,동부건설,1M,1.877907382405227,0.65,0.0
2026-05-27,B,025540,한국단자,1W,0.6668520413626928,1.0,0.2509410288582183
2026-05-27,B,322000,HD현대에너지솔루션,1W,4.15057703563189,0.95,-4.368673415023975
2026-05-27,A,002960,한국쉘석유,1W,0.4214367130738056,0.8,-1.3779527559055118
2026-05-27,B,004000,롯데정밀화학,1W,0.8080392294819003,0.8,0.1904761904761904
2026-05-27,B,010130,고려아연,1M,3.775050150088947,1.0,-2.220630372492837
2026-05-27,B,028670,팬오션,1W,1.14821666091631,1.0,-2.491103202846975
2026-05-27,A,104700,한국철강,1Q,0.8006354039111385,0.7,-2.1739130434782608
2026-05-27,B,003540,대신증권,1M,2.7717168283598124,1.0,-2.19435736677116
2026-05-27,B,483650,달바글로벌,1W,1.2029890166461312,0.9,-2.415458937198068
2026-05-27,A,086790,하나금융지주,1W,0.782704986206299,1.0,-2.6182432432432434
2026-05-27,B,404990,신한서부티엔디리츠,1M,0.035196365487350376,0.25,-1.06951871657754
2026-05-27,B,000860,강남제비스코,1M,0.6054837875553879,0.7,-1.3561741613133478
2026-05-27,A,071050,한국금융지주,1W,1.175481151332834,1.0,-2.4539877300613497
2026-05-27,B,005830,DB손해보험,1M,1.2460058337348532,0.85,-2.3529411764705883
2026-05-27,A,010140,삼성중공업,1W,0.48925315782592227,0.95,-3.5653650254668934
2026-05-27,B,178920,PI첨단소재,1W,1.6805878517351789,0.85,-1.3618677042801557
2026-05-27,B,021050,서원,1W,1.006804722325404,0.95,-6.875000000000001
2026-05-27,B,072710,농심홀딩스,1M,0.9051759229897146,0.7,0.0
2026-05-27,B,003470,유안타증권,1W,1.4111632787091657,1.0,-1.834862385321101
2026-05-27,B,092220,KEC,1M,0.36161636893571736,0.2,-1.151631477927063
2026-05-27,B,271560,오리온,1W,0.8036185731053148,1.0,0.6751687921980495
2026-05-27,A,089860,롯데렌탈,1M,0.17796896995408118,0.8,-0.3179650238473768
2026-05-27,B,023800,인지컨트롤스,1M,0.23127930503358352,0.3,-0.8982035928143712
2026-05-27,B,003460,유화증권,1M,1.401707058942154,0.8,0.4854368932038834
2026-05-27,B,005490,POSCO홀딩스,1W,1.2969797055909764,1.0,-0.8264462809917356
2026-05-27,B,004105,태양금속우,1W,0.3115798457876086,0.85,-1.4248704663212437
2026-05-27,B,139480,이마트,1M,1.4626538882830569,0.8,-1.135073779795687
2026-05-27,A,403550,쏘카,1W,0.7776654242115213,0.65,4.896142433234421
2026-05-27,B,078930,GS,1W,0.989415832143087,1.0,-0.9358288770053476
2026-05-27,B,249420,일동제약,1M,2.790429195636598,0.55,-0.45662100456621
2026-05-27,B,214390,경보제약,1M,0.43980792683725334,0.75,-2.31023102310231
2026-05-27,B,000680,LS네트웍스,1W,0.5376621957067894,0.65,-3.5278154681139755
2026-05-27,B,005880,대한해운,1W,0.9566207448936981,1.0,-3.125
2026-05-27,A,079550,LIG디펜스앤에어로스페이스,1W,2.099529434946522,0.95,-2.1714285714285717
2026-05-27,A,006125,SK디스커버리우,1W,0.15142317750694845,0.8,-0.9791921664626682
2026-05-27,A,002710,TCC스틸,1W,0.5713193767951489,0.45,-1.6019716574245224
2026-05-27,B,003200,일신방직,1M,1.2679902360016866,0.7,-2.351834430856068
2026-05-27,B,013870,지엠비코리아,1M,0.4866873694515517,0.4,-1.8094089264173705
2026-05-27,B,000725,현대건설우,1M,1.10818355353808,0.7,-1.8121911037891267
2026-05-27,B,006220,제주은행,1Q,2.668820862223972,0.9,-3.477443609022556
2026-05-27,B,020120,키다리스튜디오,1W,0.35028269203736506,0.55,-0.7772020725388601
2026-05-27,B,103590,일진전기,1W,2.468228454886837,1.0,-3.8114343029087263
2026-05-27,B,002030,아세아,1Q,3.576739440388855,0.95,-4.245283018867925
2026-05-27,B,138040,메리츠금융지주,1Q,5.854890463835734,1.0,-1.6236867239732569
2026-05-27,A,105560,KB금융,1W,0.6551868243159584,1.0,-2.665799739921977
2026-05-27,B,155660,DSR,1W,0.38314653487468947,0.95,-0.2372479240806643
2026-05-27,A,003670,포스코퓨처엠,1W,0.7780580177458509,0.9,3.930131004366813
2026-05-27,B,030200,KT,1M,1.2464187688878658,1.0,-2.808988764044944
2026-05-27,A,096770,SK이노베이션,1M,0.3234592319545038,0.35,1.386481802426343
2026-05-27,A,000760,이화산업,1M,0.38298130578421563,0.4,-0.2073255010366275
2026-05-28,B,001060,JW중외제약,1M,0.21090375731190433,0.35,-2.2847100175746924
2026-05-28,B,004020,현대제철,1W,0.9654628864711953,0.85,1.6455696202531649
2026-05-28,B,180640,한진칼,1M,1.5650143362720685,1.0,1.4746543778801844
2026-05-28,B,443060,HD현대마린솔루션,1W,0.6659084739601632,0.4,-0.8849557522123894
2026-05-28,B,003720,삼영,1W,2.0366622639153644,0.9,-7.654563297350343
2026-05-28,A,108670,LX하우시스,1W,0.8127605963617908,0.65,-3.3285094066570187
2026-05-28,B,012800,대창,1W,0.7157698499102972,0.95,-4.172185430463577
2026-05-28,A,012630,HDC,1M,2.782546682652533,1.0,0.4545454545454545
2026-05-28,A,042700,한미반도체,1W,2.657065489673718,1.0,-3.589743589743589
2026-05-28,B,267270,HD건설기계,1W,1.5266127055253549,1.0,-2.384020618556701
2026-05-28,B,031820,아이티센씨티에스,1M,0.48383880257686407,0.35,-3.0172413793103448
2026-05-28,B,082740,한화엔진,1W,1.7722799776517189,0.85,-4.179104477611941
2026-05-28,A,018670,SK가스,1M,1.0265707174032603,1.0,-2.6694045174537986
2026-05-28,A,016740,두올,1W,0.7084459715649765,1.0,-3.068783068783069
2026-05-28,B,229640,LS에코에너지,1W,3.1166508542578675,0.95,-3.0855539971949506
2026-05-28,B,210540,디와이파워,1M,0.15989900919448968,0.5,-1.5197568389057752
2026-05-28,A,016380,KG스틸,1W,0.7896751266582928,0.9,-2.9459901800327333
2026-05-28,A,000155,두산우,1W,0.8458864705721502,0.7,12.842465753424658
2026-05-28,B,001440,대한전선,1W,3.3312176010286754,1.0,-4.916317991631799
2026-05-28,B,010660,화천기계,1Q,1.9033757607439437,0.65,2.6184538653366585
2026-05-28,B,009290,광동제약,1M,0.7274175821864087,0.4,-1.721664275466284
2026-05-28,B,33626L,두산퓨얼셀2우B,1W,0.48013676999376037,0.3,-5.314437555358724
2026-05-28,B,000540,흥국화재,1Q,0.4844930922380315,0.4,-1.7881705639614855
2026-05-28,B,092230,KPX홀딩스,1W,0.4709036874334458,1.0,-0.4722550177095631
2026-05-28,B,009160,SIMPAC,1M,0.8733251560619569,0.7,-3.515625
2026-05-28,B,001500,현대차증권,1M,1.0608593970345577,0.65,-2.2587268993839835
2026-05-28,B,077970,STX엔진,1W,1.1180359176494448,0.6,-1.9417475728155336
2026-05-28,B,007120,미래아이앤지,1M,1.1101949465133605,0.25,2.690238278247502
2026-05-28,B,248070,솔루엠,1W,0.7358840151767515,0.75,-1.71990171990172
2026-05-28,A,002960,한국쉘석유,1W,0.41293540533199025,0.8,-1.7964071856287425
2026-05-28,A,028670,팬오션,1W,1.1314587636895217,1.0,0.1824817518248175
2026-05-28,B,001530,DI동일,1W,1.0876438591813054,0.9,-0.4032258064516129
2026-05-28,B,044450,KSS해운,1M,0.637464929354804,0.8,-2.3645320197044337
2026-05-28,B,007660,이수페타시스,1W,0.3184954175181354,0.65,1.3333333333333337
2026-05-28,B,000880,한화,1W,1.4051151183679258,1.0,-3.951149425287357
2026-05-28,B,298040,효성중공업,1W,2.4271504314753765,1.0,0.8759923350670681
2026-05-28,B,089470,HDC현대EP,1M,0.4723747132060036,0.45,-0.5889281507656066
2026-05-28,B,009470,삼화전기,1Q,1.1682333866622778,0.65,-5.686032138442522
2026-05-28,B,051600,한전KPS,1M,1.1116584052308929,1.0,-0.5847953216374269
2026-05-28,A,451800,한화리츠,1W,0.7613550415973935,1.0,-3.256704980842912
2026-05-28,A,404990,신한서부티엔디리츠,1M,0.028939235024375145,0.25,-3.5135135135135136
2026-05-28,A,383220,F&F,1W,0.2536537279617188,0.45,-0.4098360655737705
2026-05-28,B,025000,KPX케미칼,1M,0.3852804013693071,0.7,-1.5779092702169626
2026-05-28,B,090460,비에이치,1W,2.435938464077324,0.8,-4.665629860031104
2026-05-28,B,009180,한솔로지스틱스,1M,0.2258900653408632,0.6,-1.5570934256055362
2026-05-28,B,316140,우리금융지주,1M,2.5282168923753505,1.0,-1.1647254575707155
2026-05-28,A,003470,유안타증권,1W,1.3986190346017788,1.0,-3.177570093457944
2026-05-28,A,092220,KEC,1M,0.35379783758031613,0.2,-3.5922330097087376
2026-05-28,B,306200,세아제강,1W,0.9491613185741541,0.85,-1.9310344827586208
2026-05-28,B,025820,이구산업,1M,0.27938569654379936,0.6,-4.371584699453552
2026-05-28,B,453340,현대그린푸드,1W,0.4053511329221838,0.75,-3.79746835443038
2026-05-28,B,001720,신영증권,1M,3.3074945557411275,1.0,-0.8645533141210375
2026-05-28,A,078930,GS,1W,0.9832497173932356,1.0,-2.1592442645074224
2026-05-28,B,128820,대성산업,1M,2.3882420767884014,0.6,-3.814262023217247
2026-05-28,B,267250,HD현대,1W,1.0314116507212845,1.0,0.7259528130671506
2026-05-28,B,000815,삼성화재우,1M,0.9732746359923161,1.0,-0.9472259810554804
2026-05-28,B,005010,휴스틸,1W,1.1796715493367842,0.95,-5.228136882129278
2026-05-28,B,006360,GS건설,1W,1.670903317707266,0.95,5.902777777777778
2026-05-28,A,020120,키다리스튜디오,1W,0.34534925333975186,0.55,-2.8720626631853787
2026-05-28,B,007070,GS리테일,1W,0.7370712575043817,0.85,0.7889546351084813
2026-05-28,B,003300,한일홀딩스,1M,0.5366555900233918,1.0,0.4926108374384236
2026-05-28,B,096760,JW홀딩스,1M,0.794536058010838,0.65,-0.2638522427440633
2026-05-28,B,000157,두산2우B,1W,0.6390892633221422,0.7,9.856262833675563
2026-05-28,B,004800,효성,1W,2.1439585367534306,0.9,-1.8316831683168315
2026-05-29,A,025820,이구산업,1M,0.2502327987771428,0.6,-1.3333333333333337
2026-05-29,A,007860,서연,1M,0.4934147652573955,0.65,-0.4524886877828055
2026-05-29,B,089860,롯데렌탈,1M,0.1741824197090191,0.8,-0.16
2026-05-29,A,000050,경방,1M,0.960229435269195,0.6,-4.705882352941177
2026-05-29,B,003460,유화증권,1M,1.401707058942154,0.8,-1.2944983818770228
2026-05-29,B,010580,에스엠벡셀,1M,1.691289273749972,0.6,-9.523809523809524
2026-05-29,A,229640,LS에코에너지,1W,3.0875056097431672,0.95,2.315484804630969
2026-05-29,A,210540,디와이파워,1M,0.1508138814456685,0.5,-2.2376543209876543
2026-05-29,A,001060,JW중외제약,1M,0.1959216444408644,0.35,-2.697841726618705
2026-05-29,B,105840,우진,1M,4.495586568984247,0.65,-0.845771144278607
2026-05-29,B,139480,이마트,1M,1.4468822728556694,0.8,1.858304297328688
2026-05-29,B,403550,쏘카,1W,0.7654317527039706,0.65,-6.349206349206349
2026-05-29,A,078930,GS,1W,0.969155655518011,1.0,0.9655172413793104
2026-05-29,A,001530,DI동일,1W,1.0850362873573696,0.9,-1.214574898785425
2026-05-29,B,092790,넥스틸,1W,2.1812283522717357,0.95,-2.8552005438477224
2026-05-29,B,012280,영화금속,1M,0.49580687318151967,0.55,-3.951701427003293
2026-05-29,B,014790,HL D&I,1M,0.9644565525252398,0.85,-3.4482758620689653
2026-05-29,A,443060,HD현대마린솔루션,1W,0.6597941550194396,0.4,4.017857142857143
2026-05-29,B,012610,경인양행,1W,0.683478007490042,0.8,-5.13595166163142
2026-05-29,B,002460,HS화성,1M,0.8802505080737846,0.7,-5.116279069767442
2026-05-29,B,002995,금호건설우,1M,1.0966622006526132,0.45,-4.932094353109364
2026-05-29,A,33626L,두산퓨얼셀2우B,1W,0.4462461853242593,0.3,-1.7773620205799812
2026-05-29,A,000880,한화,1W,1.3772466966308026,1.0,-3.590127150336574
2026-05-29,A,000815,삼성화재우,1M,0.9666291478692876,1.0,4.2349726775956285
2026-05-29,B,002020,코오롱,1M,4.940252005269677,0.8,-4.6875
2026-05-29,B,015860,일진홀딩스,1W,1.5514985076262782,0.8,-5.656108597285068
2026-05-29,A,009160,SIMPAC,1M,0.8490884274105613,0.7,-3.4412955465587043
2026-05-29,A,003280,흥아해운,1M,0.1930021124452536,0.2,-1.9047619047619049
2026-05-29,A,051600,한전KPS,1M,1.1079037401802057,1.0,0.196078431372549
2026-05-29,A,092230,KPX홀딩스,1W,0.468005947882648,1.0,-1.6607354685646498
2026-05-29,B,008490,서흥,1M,0.16053138945036785,0.5,-5.01002004008016
2026-05-29,B,011690,와이투솔루션,1M,3.1455706563214423,0.65,-3.740157480314961
2026-05-29,A,020120,키다리스튜디오,1W,0.3272599348590763,0.55,-7.661290322580645
2026-05-29,B,002780,진흥기업,1W,1.6220282589716513,0.9,-6.3720452209660845
2026-05-29,A,077970,STX엔진,1M,2.6725984887574135,1.0,-3.341584158415842
2026-05-29,B,000860,강남제비스코,1M,0.5739907536760512,0.7,-5.7057057057057055
2026-05-29,A,042700,한미반도체,1W,2.63053234527867,1.0,3.900709219858156
2026-05-29,A,009070,KCTC,1Q,0.5957201774847389,0.75,-4.435483870967742
2026-05-29,A,462520,조선내화,1W,0.06912901200053236,0.45,-1.725327812284334
2026-05-29,B,014710,사조씨푸드,1Q,1.518347865920467,0.4,5.571428571428571
2026-05-29,B,108675,LX하우시스우,1W,0.11426147277246868,0.4,-2.385211687537269
2026-05-29,B,004980,성신양회,1M,0.4551207658450859,0.7,-1.6483516483516485
2026-05-29,B,000370,한화손해보험,1M,0.7662428434810449,0.7,-3.6392405063291138
