symbol,tf,ma_len,window,last_date,close,ma,px_vs_ma_pct,ma_slope_last3_pct,verdict,a_pct,b_pct,vertex_pos,r2
DEEPUSDT,1w,10,10,2026-06-15,0.01788,0.027685000000000005,-35.41629040996931,-6.387367282072076,low_a(-0.478),-0.4779497969721337,4.3564663929853396,0.5063835412310445,0.858667723407373
DEXEUSDT,1w,10,10,2026-06-15,19.025,15.5756,22.146177354323427,13.499963564818174,low_a(0.115),0.1146741726576532,8.220046768165618,-3.9823201189462645,0.9985096889507188
DIAUSDT,1w,10,10,2026-06-15,0.1283,0.16819,-23.717224567453478,-5.738945244633764,low_a(-0.257),-0.25668337648357403,1.7717586993399954,0.38347258868367295,0.903234984943023
DOGEUSDT,1w,10,10,2026-06-15,0.0881,0.098741,-10.776678380814452,-0.6209867348376807,low_a(-0.131),-0.13143202035250642,1.9839655276734727,0.8386107646930713,0.9210768986799661
DOGSUSDT,1w,10,10,2026-06-15,4.485e-05,4.517e-05,-0.7084348018596476,8.64179714746134,low_a(-0.036),-0.03630005994013592,6.197582755339209,9.485112521638202,0.9776445669116517
DOLOUSDT,1w,10,10,2026-06-15,0.02454,0.029778,-17.590167237557928,-4.627998590782445,low_a(-0.114),-0.1137307749498026,-0.22457131119282156,-0.10969927849927488,0.9657776918212733
DOODUSDT,1w,10,10,2026-06-15,0.001603,0.0025147999999999998,-36.25735644981708,-9.321025493094881,low_a(-0.330),-0.33048264765470875,0.9726005639679746,0.1634983411333052,0.9753124770725833
DOTUSDT,1w,10,10,2026-06-15,1.01,1.1746,-14.013281116975996,-3.768638374569866,low_a(-0.087),-0.08681144767913315,-0.771776395622033,-0.4939033683889653,0.9980382981751154
DRAMUSDT,1d,20,15,2026-06-15,70.94,63.387,11.915692492151386,1.6754220636002737,low_a(0.004),0.0036364447661015238,0.6815576146285892,-6.693720087954966,0.9894027231135676
DRIFTUSDT,1w,10,10,2026-06-15,0.01686,0.027646000000000004,-39.01468566881285,-16.353514265831592,vertex_out(2.63),0.26681939140595484,-12.615545014784397,2.6267341674058877,0.9971121611880642
DYDXUSDT,1w,10,10,2026-06-15,0.1208,0.14696000000000017,-17.800762112139456,3.668171557562072,low_a(-0.105),-0.10491965468268918,5.852614122756309,3.098992557927884,0.987902628587059
DYMUSDT,1w,10,10,2026-06-15,0.01723,0.01966,-12.360122075279767,-1.3002660776143316,vertex_out(0.98),0.5712109921044728,-10.101741083998172,0.9824878123095628,0.9969302626984428
EDGEUSDT,1d,20,15,2026-06-15,0.3496,0.6947,-49.676119188138756,-12.36170508017006,low_a(-0.063),-0.06295358273344788,-3.3956143934657588,-1.9263707855556897,0.9994985657668256
EGLDUSDT,1w,10,10,2026-06-15,3.053,3.7546999999999997,-18.688576983513993,-3.62432300623734,low_a(-0.122),-0.1219980789901697,0.21339703045678426,0.09717686277574696,0.958462141395161
EIGENUSDT,1w,10,10,2026-06-15,0.2143,0.19647,9.075176871787027,6.033784877759185,low_a(0.173),0.17250101500417236,-0.5070424145023551,0.16329772336253953,0.9563456962171165
ELSAUSDT,1w,10,10,2026-06-15,0.04872,0.063347,-23.090280518414453,-4.433817095615966,low_a(-0.171),-0.1706767112295011,0.647633706217391,0.2108058567933761,0.9750526527510481
ENAUSDT,1w,10,10,2026-06-15,0.08542,0.10046999999999999,-14.979595899273413,-0.20858164481525332,low_r2(0.33),-0.0707429592311189,0.7441295940920891,0.5843766426289234,0.32991085229502215
ENJUSDT,1w,10,10,2026-06-15,0.03152,0.043406,-27.38331106298668,1.0899436396665019,low_a(-0.620),-0.619552390219664,11.072305570744891,0.9928588719438396,0.9988394447158603
ENSOUSDT,1w,10,10,2026-06-15,0.6802,0.79061,-13.965166137539365,-5.429425837320567,low_a(0.173),0.17285093129523824,-5.940746204437874,1.9093993496533517,0.9890914471099657
ENSUSDT,1w,10,10,2026-06-15,5.408,5.9033,-8.390222417969595,-1.0957159850553788,low_r2(0.54),-0.11618049695085939,1.1674017445849365,0.5582318390699669,0.5444400774203143
EPICUSDT,1w,10,10,2026-06-15,0.4956,0.37873,30.85839516278086,14.860643556849551,vertex_out(0.18),0.6812123677819735,-2.22682132255218,0.18160606229177897,0.9366675391000985
ERAUSDT,1w,10,10,2026-06-15,0.1025,0.12401,-17.345375372953797,-3.0565978736710298,low_a(-0.059),-0.059146588766225125,-0.34740563375176864,-0.32631320569463773,0.9722388418802166
ESPORTSUSDT,1w,10,10,2026-06-15,0.06308,0.30579100000000004,-79.37153153624534,-20.277654665380496,low_r2(0.64),-1.056565926626632,9.213922137696404,0.48447952967751234,0.6441180733650753
ESPUSDT,1d,20,15,2026-06-15,0.072417,0.06636165,9.124773118209095,0.525336344776961,low_a(0.041),0.04136061415565831,-0.5880229920028733,0.5077492578791112,0.8756542984340027
ETCUSDT,1w,10,10,2026-06-15,7.412,8.287600000000001,-10.56518171726436,-2.6133960047003413,low_r2(0.70),-0.15295305869953843,1.4997640011444293,0.5447437468346166,0.6992535383855374
ETHFIUSDT,1w,10,10,2026-06-15,0.3381,0.38629,-12.475083486499782,-4.765544105320252,low_a(-0.166),-0.16596449330637497,-1.1655657791886478,-0.3901657102030391,0.9779806320960355
ETHUSDT,1w,10,10,2026-06-15,1795.09,2076.808,-13.564951598799702,-3.6207513450023265,low_a(-0.298),-0.29798208419206257,2.801481158042283,0.5223060390877217,0.9838805404872834
ETHWUSDT,1w,10,10,2026-06-15,0.2462,0.27782999999999997,-11.384659683979404,-0.8847347579465481,low_a(-0.015),-0.015217627586300481,-0.2951042993194473,-1.0773481741847857,0.8759170139326576
EULUSDT,1w,10,10,2026-06-15,1.039,1.2188,-14.752215293731552,1.5074539851753332,low_a(-0.189),-0.18947729715620268,4.4388858993506615,1.301500369106754,0.9946691255946342
EWHUSDT,1d,20,15,2026-06-15,21.879,22.48355,-2.688854740465807,-0.6045454746400281,low_a(0.003),0.002546221886282875,-0.419357559168074,5.8820701232909665,0.9966523668492373
EWJUSDT,1d,20,15,2026-06-15,94.1,92.13050000000001,2.1377285480920882,0.04397871647301432,low_r2(0.48),-0.002810886250985341,0.028065854031134603,0.35659640418818433,0.4833374757224086
EWTUSDT,1d,20,15,2026-06-15,106.15,102.417,3.644902701699926,0.5552200998512502,low_a(-0.009),-0.008733987626403346,0.48195769870343014,1.9707807807809032,0.9942224906872933
EWYUSDT,1d,20,15,2026-06-15,210.07,197.1155,6.572035177345259,0.5255373944972774,low_a(-0.002),-0.0020093719256185825,0.20945120811673082,3.7227554513485166,0.9159760437615988
FARTCOINUSDT,1w,10,10,2026-06-15,0.1285,0.17634,-27.129409096064418,-5.213932487637074,low_a(-0.479),-0.4786737731200081,4.7805368757716,0.5548358754987112,0.8618120202455923
FETUSDT,1w,10,10,2026-06-15,0.2132,0.21705000000000002,-1.773784842202264,-1.8095453517303794,low_a(-0.284),-0.2836412754468432,4.010678310411799,0.785553729225498,0.9644685192298686
FFUSDT,1w,10,10,2026-06-15,0.07296,0.07808699999999999,-6.565753582542544,-0.4144773759118703,low_r2(0.77),0.2554768525324766,-1.3507986784187953,0.29374234995997006,0.7660614332021274
FIDAUSDT,1w,10,10,2026-06-15,0.024852,0.022746699999999998,9.255408476834015,6.357600411464892,vertex_out(-0.25),0.36518854191744676,1.6552122738478032,-0.25180482649638103,0.9585380157562763
FIGHTUSDT,1w,10,10,2026-06-15,0.004184,0.0041553,0.6906841864606772,4.2918454935622075,low_r2(0.84),0.7630260121095713,-6.839166837756908,0.49795643553257446,0.8400245416277992
FILUSDT,1w,10,10,2026-06-15,0.795,0.91145,-12.776345383729215,-1.2171066892097016,low_r2(0.80),-0.07407540000716044,1.0345605866271812,0.7759065511681162,0.8039124355301116
FLOCKUSDT,1w,10,10,2026-06-15,0.04125,0.056874,-27.47125224179766,-3.308398503910237,low_r2(0.78),-0.25749552099726375,2.74642161619514,0.5925500299445176,0.7818562286127724
FLOKIUSDT,1w,10,10,2026-06-15,2.628e-05,2.9748999999999996e-05,-11.66089616457695,-0.9522224071916274,low_a(-0.187),-0.18722961964155255,2.192837697725616,0.6506679700228108,0.8828281013305448
FLUIDUSDT,1w,10,10,2026-06-15,1.109,1.4538,-23.717155041959003,-5.664784893906949,low_a(-0.005),-0.004990528785638092,-3.1015821684719844,-34.527427427439264,0.9952048406583149
FLUXUSDT,1w,10,10,2026-06-15,0.05331,0.065495,-18.604473623940756,-0.5723220791838735,low_a(-0.145),-0.14528950242547245,3.1453508820644025,1.2027139796963644,0.943287892033365
FLYUSDT,1d,20,15,2026-06-15,33.61,39.944,-15.857200080112166,-4.804575786463294,low_a(-0.093),-0.09292634990545035,0.3306488902261053,0.1270779380516053,0.9979463691595586
FOGOUSDT,1w,10,10,2026-06-15,0.01307,0.016360000000000003,-20.110024449877763,-5.716920239741796,low_a(-0.027),-0.02719889134901194,-2.7479422729118115,-5.6128559670781435,0.9937359261980659
FOLKSUSDT,1w,10,10,2026-06-15,2.0169,1.4913699999999999,35.23806969430794,14.711062910061457,vertex_out(0.17),0.4332349959522703,-1.2989199121033999,0.1665659930829501,0.9671689531902249
FORMUSDT,1w,10,10,2026-06-15,0.2295,0.25561,-10.214780329408079,1.7879898056705867,low_r2(0.76),-0.13479995686401383,1.9750572503346304,0.8139869281045787,0.7601163317884871
FRAXUSDT,1w,10,10,2026-06-15,0.28211,0.404308,-30.223987652977424,-5.454664502822515,low_a(0.062),0.06232797911333495,-3.4750281842715163,3.0974391291809646,0.9934306732272475
FUSDT,1w,10,10,2026-06-15,0.004066,0.0050117,-18.869844563720896,-3.7747441583626085,low_a(-0.143),-0.14269097155932528,0.5839716337429005,0.22736455002539374,0.9323541804578371
FUTUUSDT,1w,10,10,2026-06-15,100.25,124.81599999999999,-19.68177156774772,-6.918332798878413,low_a(-0.295),-0.2949517419950895,0.8898354568454435,0.16760471670278598,0.9902923770387326
GALAUSDT,1w,10,10,2026-06-15,0.00274,0.0031448000000000005,-12.872042737217015,-0.9511811023621863,low_r2(0.49),0.017733670627034414,-0.42901229464812213,1.3439979162016196,0.49337922950149526
GASUSDT,1w,10,10,2026-06-15,1.166,1.47,-20.680272108843546,-6.979687401126355,low_a(-0.304),-0.30444851775564746,2.00580990845357,0.36601880877742926,0.9419713141985584
GENIUSUSDT,1d,20,15,2026-06-15,0.4359,0.47873350000000003,-8.947253534586574,-3.768292192650935,low_a(-0.087),-0.0870390396001799,0.6111389863179588,0.2507655469173331,0.9044931983564504
GEUSDT,1w,10,10,2026-06-15,342.12,309.332,10.599614653511447,3.0574203328280314,pass,0.2806814661660609,-2.490276542568349,0.4929028578164147,0.9440543890798982
GIGGLEUSDT,1w,10,10,2026-06-15,28.55,32.150999999999996,-11.20027370843829,0.8848724465781777,low_a(-0.082),-0.08219687763848413,2.7566245033760053,1.8631584330571869,0.9748712311977977
GLMUSDT,1w,10,10,2026-06-15,0.1144,0.12966,-11.769242634582755,-1.660978384527867,low_r2(0.22),0.03370668733780168,-0.5366001176544266,0.8844273941460661,0.22042162800687692
GMEUSDT,1w,10,10,2026-06-15,21.73,23.597,-7.912022714751876,-0.9569779643231802,low_r2(0.54),-0.08822679267674498,0.7824282407230454,0.4926874736905426,0.5351922215546803
GMTUSDT,1w,10,10,2026-06-15,0.00838,0.0103,-18.640776699029125,-3.5580524344569264,low_r2(0.82),-0.1127018918372744,0.585103000343419,0.2884221525600894,0.8241932566618615
GMXUSDT,1w,10,10,2026-06-15,5.894,6.562900000000001,-10.19214066952111,-0.4444646703679944,low_a(-0.145),-0.1452905911972136,1.8299976760958274,0.6997461895029378,0.9815149502328498
GOATUSDT,1w,10,10,2026-06-15,0.01425,0.016633000000000002,-14.326940419647693,-1.8875715212646749,low_r2(0.64),-0.012277587960967364,-0.452998831774245,-2.0498001598721944,0.644070772987314
GOOGLUSDT,1w,10,10,2026-06-15,369.31,373.457,-1.1104357395898323,3.5663080946319425,low_a(0.007),0.006881051211882661,2.3526775217868456,-18.994816742567895,0.9951579475072598
GPSUSDT,1w,10,10,2026-06-15,0.009192,0.0076966000000000005,19.42935841800275,2.46422152699195,pass,0.4569037231230082,-5.709596613228738,0.6942377481144842,0.9764197101522473
GRAMUSDT,1w,10,10,2026-06-15,1.7184,1.7178200000000001,0.03376372378944836,4.722134165670955,low_a(0.027),0.026950795728001443,3.30738575813558,-6.8177450151814165,0.9640445376173787
GRASSUSDT,1w,10,10,2026-06-15,0.46202,0.395116,16.93274886362486,7.631707981476454,low_a(-0.025),-0.02466730434954825,3.5399950492877177,7.972755710969981,0.9882169310626561
GRIFFAINUSDT,1w,10,10,2026-06-15,0.00914,0.012596,-27.43728167672276,-7.321021264071826,low_a(-0.757),-0.7568654991191632,8.38591006883521,0.6155438360650087,0.9931655337837804
GRTUSDT,1w,10,10,2026-06-15,0.02035,0.023905000000000003,-14.871365823049576,-2.801496299910533,low_r2(0.74),-0.07951442901974196,0.3591987919090517,0.2509668834374348,0.7369043897682761
GUNUSDT,1w,10,10,2026-06-15,0.006055,0.011644999999999999,-48.003434950622584,-13.329860077403987,low_a(-0.019),-0.019100203415983345,-5.795314912290409,-16.85646652863742,0.9898512986888843
GUSDT,1w,10,10,2026-06-15,0.002833,0.0034135999999999993,-17.008436840871788,-4.520026851644676,low_r2(0.80),-0.2326916731690624,1.8269401301428727,0.43618524253372715,0.8015704228915721
GWEIUSDT,1w,10,10,2026-06-15,0.14961,0.127673,17.182176341121448,18.885019368295588,low_a(0.030),0.029738586343463363,9.450800603169922,-17.655327388125528,0.9978611433329203
HAEDALUSDT,1w,10,10,2026-06-15,0.0191,0.028547,-33.09279433915998,-4.8116038679559825,low_a(-0.403),-0.40329634270860876,4.056067766964526,0.5587382634102073,0.9231605655452502
HBARUSDT,1w,10,10,2026-06-15,0.0825,0.088503,-6.782820921324695,-1.0553735731774094,low_a(0.025),0.025419239581492763,-0.6307377468163947,1.3785221946512036,0.9082846167709739
HFTUSDT,1w,10,10,2026-06-15,0.01047,0.012974,-19.300138739016493,-4.476513031954077,low_a(-0.135),-0.13463175016023565,0.18071618182826918,0.07457221544991549,0.951646277317484
HIVEUSDT,1w,10,10,2026-06-15,0.05133,0.05850500000000001,-12.263909067601075,-2.4770382224000076,low_r2(0.78),-0.012990413590612692,-0.3256334968628174,-1.392623083131476,0.7761069778481275
HOLOUSDT,1w,10,10,2026-06-15,0.06712,0.068352,-1.8024344569288364,5.061559507523916,low_a(0.053),0.05311222977699358,1.7796085563790045,-1.8614760185399275,0.9882741170747047
HOMEUSDT,1w,10,10,2026-06-15,0.02877,0.022453,28.13432503451654,8.400521411673822,pass,1.0588030597397797,-9.18842207611983,0.4821178862509381,0.9093682190588139
HOODUSDT,1w,10,10,2026-06-15,97.68,84.678,15.354637568199546,6.955829786159051,vertex_out(0.21),0.2655950415760214,-1.0004328841487165,0.20926446647920616,0.975680785515261
HOTUSDT,1w,10,10,2026-06-15,0.0003224,0.00038436,-16.1203038817775,-3.6860701130127516,low_a(-0.305),-0.3045918694392205,2.346546604904384,0.4279946819082086,0.9571709406290319
HUMAUSDT,1w,10,10,2026-06-15,0.0239,0.023478000000000002,1.7974273788227135,7.628128724672245,low_a(0.029),0.02921693928018762,4.403343352795722,-8.372888888889051,0.9957132840046642
HUSDT,1w,10,10,2026-06-15,0.23138,0.29256699999999997,-20.91384195756868,17.580840922426443,vertex_out(0.12),1.7600691610010968,-3.87026030573158,0.12216250712968334,0.9680326142738217
HYPERUSDT,1w,10,10,2026-06-15,0.07333,0.096268,-23.827232309801804,-2.680954306510297,low_a(-0.326),-0.3264049744678804,3.6831396047255396,0.6268864843827067,0.9864646853240432
HYPEUSDT,1w,10,10,2026-06-15,66.873,53.8649,24.14949252667322,10.933332784140394,vertex_out(-0.38),0.30659412831829924,2.123895377553713,-0.38485468814775864,0.9958802190903229
ICNTUSDT,1w,10,10,2026-06-15,0.2112,0.2956,-28.552097428958046,-4.792579232156657,low_a(-0.171),-0.1707786659256134,-0.6452755361344432,-0.20991287583879278,0.9596646607001093
ICPUSDT,1w,10,10,2026-06-15,2.42,2.569,-5.799922148695991,0.9271627249155312,low_a(-0.070),-0.07013459491332735,1.6362642204990216,1.296130218158959,0.9342997094843457
ICXUSDT,1w,10,10,2026-06-15,0.02912,0.035152,-17.159763313609478,-3.4842535899618166,low_r2(0.60),-0.13218814453159397,1.1759937830444,0.4942424162047001,0.6049725638893055
IDOLUSDT,1w,10,10,2026-06-15,0.03075,0.026782,14.81592114106489,4.7112640262736205,low_a(0.102),0.10243190781746615,0.8438237948641779,-0.4576611010527618,0.9912968316496147
IDUSDT,1w,10,10,2026-06-15,0.02722,0.030956999999999995,-12.071583163743238,-2.019306852350067,vertex_out(1.01),0.26173981021003045,-4.758826903038015,1.0100842977568159,0.9903764382819509
ILVUSDT,1w,10,10,2026-06-15,3.488,4.2283,-17.508218432939948,-2.249398927316437,low_a(-0.297),-0.296958979872096,3.9143871356387026,0.7323097354173067,0.9862436434095215
IMXUSDT,1w,10,10,2026-06-15,0.1472,0.16147,-8.837554963770366,1.4067700810148853,low_a(-0.067),-0.06699091131833755,1.213618006542494,1.0064532823759067,0.9171064418573681
INDAUSDT,1d,20,15,2026-06-15,49.3,48.183499999999995,2.3171832681312177,0.019720181010485227,low_a(-0.000),-0.000363071413256236,-0.030319727134422984,-2.982463939935004,0.9301983777009266
INITUSDT,1w,10,10,2026-06-15,0.05851,0.078528,-25.49154441727791,-4.54147622289216,low_r2(0.78),-0.2450816409198836,1.6535421995201818,0.37482797644124166,0.7786053618694476
INJUSDT,1w,10,10,2026-06-15,5.572,4.7365,17.639607304972028,12.061419073982083,vertex_out(-0.13),0.480602533217817,1.1538472933879256,-0.13337971188218425,0.9927045528181804
INTCUSDT,1w,10,10,2026-06-15,126.11,108.15,16.606564956079506,15.596742127877894,low_a(0.114),0.11414067530958491,7.799353435689841,-3.7961700499724835,0.9979626986496013
INUSDT,1w,10,10,2026-06-15,0.07465,0.07270499999999999,2.6751942782477167,5.470449995647986,vertex_out(0.17),0.3139200385326982,-0.9587044457042628,0.16966536556134348,0.9529955254852033
INXUSDT,1w,10,10,2026-06-15,0.008119,0.0094708,-14.273345440723062,-14.389022472113256,low_a(-0.394),-0.3935987717555484,1.30085548023746,0.18361273989687535,0.9351211419567979
IONQUSDT,1d,20,15,2026-06-15,61.29,62.70649999999999,-2.2589364738902495,-0.6448699565069438,low_a(-0.061),-0.06102384517087675,1.048393073347991,0.6135734262169619,0.9449206493397987
IOSTUSDT,1w,10,10,2026-06-15,0.000827,0.001003,-17.54735792622133,-4.675917126021655,low_a(-0.103),-0.10278630497209847,-0.07022020683221442,-0.03795371964045849,0.9487122222423835
IOTAUSDT,1w,10,10,2026-06-15,0.04957,0.054725,-9.419826404751031,-2.890655499165984,low_a(0.050),0.049616367693647585,-1.5609987509449912,1.747853719678484,0.9672523640856457
IOTXUSDT,1w,10,10,2026-06-15,0.00341,0.0042274,-19.3357619340493,-4.616425992779782,low_a(-0.210),-0.20998376834330837,0.43643414943154063,0.11546769460506374,0.966782489765453
IOUSDT,1w,10,10,2026-06-15,0.1778,0.14586000000000002,21.897710133004257,12.537612838515555,vertex_out(-0.12),0.32315958440155584,0.7058401598016092,-0.12134358411129248,0.9945953726462625
IPUSDT,1w,10,10,2026-06-15,0.3134,0.4464,-29.793906810035843,-7.49720253636702,vertex_out(1.18),0.43592634286704346,-9.284634502187249,1.1832573010083345,0.9953926378978585
IRYSUSDT,1w,10,10,2026-06-15,0.01846,0.029425999999999997,-37.26636308026914,-3.2389595869915633,low_a(-0.552),-0.552187722748192,8.37957493840583,0.8430682571239227,0.9095264609158162
JASMYUSDT,1w,10,10,2026-06-15,0.005091,0.0056232999999999995,-9.465971938185758,-0.18814675446848783,low_r2(0.75),-0.10867450134693896,1.3091128833712755,0.6692323647149174,0.7490637035245562
JCTUSDT,1w,10,10,2026-06-15,0.006511,0.0040389,61.20725940231253,14.510504380369138,vertex_out(-0.66),0.22277345020007078,2.6527693341258427,-0.6615513383024112,0.9854024309391041
JDUSDT,1w,10,10,2026-06-15,28.76,29.946000000000005,-3.9604621652307603,0.0501152651097625,low_a(-0.096),-0.09584264741850577,1.6401011635044145,0.9506908851122525,0.981099971267819
JOEUSDT,1w,10,10,2026-06-15,0.03211,0.040884,-21.46071812934155,-3.906360174869561,low_a(-0.361),-0.36139780090917867,3.9098042155530344,0.601031176067085,0.9786621258685592
JSTUSDT,1w,10,10,2026-06-15,0.07845,0.08333600000000001,-5.863012383603728,1.7372089900260068,low_a(-0.309),-0.30937819885383133,7.046570123026941,1.2653642674120609,0.9950860137795838
JTOUSDT,1w,10,10,2026-06-15,0.7292,0.4918099999999999,48.2686403285822,16.880555159465736,vertex_out(-0.26),0.46793240382189377,2.157799459286427,-0.2561860361860367,0.9986656369598766
JUPUSDT,1w,10,10,2026-06-15,0.1914,0.1906,0.41972717733473885,2.5723818749327387,low_a(-0.123),-0.12268589900273294,3.218066171144549,1.4572290328857798,0.9782033189040957
KAIAUSDT,1w,10,10,2026-06-15,0.03874,0.045427,-14.720320514231632,-3.410516467861624,low_a(-0.013),-0.012826539427395828,-0.9415436295841622,-4.078105378105279,0.9452889632564081
KAITOUSDT,1w,10,10,2026-06-15,0.4821,0.46478,3.726494255346613,2.980081093656528,low_a(-0.169),-0.16878254449701857,4.235848448596018,1.3942491180718437,0.9960494075451483
KASUSDT,1w,10,10,2026-06-15,0.03302,0.033474,-1.3562765131146404,0.7342762563948169,low_r2(0.83),-0.158099956849954,1.952819223488011,0.6862111731213709,0.8303518738927663
KATUSDT,1d,20,15,2026-06-15,0.005764,0.0063515,-9.249783515704957,-3.4909781576448307,low_a(0.038),0.03798424475373451,-2.2873992554838853,2.150703037078658,0.9974140828086828
KAVAUSDT,1w,10,10,2026-06-15,0.04626,0.055823,-17.13093169482113,-1.706226229046337,low_a(-0.243),-0.24286102573348145,2.4928670272747153,0.570254581640269,0.8840316320168239
KERNELUSDT,1w,10,10,2026-06-15,0.05124,0.059541,-13.941653650425756,-11.952856973855441,low_a(-0.314),-0.31410103513618753,-0.3868113252946093,-0.06841594158581916,0.9948891874846136
KGENUSDT,1w,10,10,2026-06-15,0.17216,0.18486200000000003,-6.871071393796457,2.0609620767519266,low_r2(0.62),0.0002962708216444929,0.2928733046986993,-54.918466353232866,0.6231788442579701
KITEUSDT,1w,10,10,2026-06-15,0.19299,0.181651,6.242189693423095,7.115647702613459,pass,0.6519857963279924,-7.20807876315583,0.6141986871963564,0.9766161144754332
KLACUSDT,1d,20,15,2026-06-08,2109.22,1949.8545,8.173199590020698,1.3330710603114415,low_a(0.017),0.01672395343843001,0.1512170570074666,-0.32292658543451935,0.9865330962803885
KMNOUSDT,1w,10,10,2026-06-15,0.01796,0.019507,-7.930486492028499,-0.20974012686719723,low_r2(0.74),0.11354582308535921,-1.6949418923271318,0.8292990081355096,0.74479709174581
KNCUSDT,1w,10,10,2026-06-15,0.1245,0.13976,-10.918717801946187,-0.8794326241134742,low_a(-0.199),-0.19929044439728474,2.371662395185464,0.6611406901782348,0.9382964331435975
KOPNUSDT,1d,20,15,2026-06-15,5.267,5.4421,-3.217507947299747,-0.5763978332556929,low_a(-0.054),-0.05366901949823388,1.024097928578735,0.6814904830126942,0.9796205975959086
KSMUSDT,1w,10,10,2026-06-15,3.754,4.567,-17.801620319684698,-1.6961556674846001,low_a(-0.164),-0.16434764913306973,1.9323070514879093,0.6531909176407406,0.8734563738910421
KWEBUSDT,1d,20,15,2026-06-15,26.682,26.7065,-0.09173796641267495,-0.28432586021175377,low_a(0.014),0.013586582612649093,-0.44494863256449146,1.1696114501077302,0.9921231509626832
LABUSDT,1w,10,10,2026-06-15,9.57479,5.98832,59.891087984610046,50.141232526455084,vertex_out(0.02),3.2621906703450185,-0.9720326915408264,0.016553850358170877,0.9954150487334548
LAUSDT,1w,10,10,2026-06-15,0.077,0.11727999999999998,-34.34515688949522,-12.919512919512933,low_a(-0.166),-0.1656290035717337,-4.306838582637519,-1.4446069528088528,0.9955064808992957
LAYERUSDT,1w,10,10,2026-06-15,0.06783,0.084014,-19.263456090651566,-2.660178426601778,low_r2(0.78),-0.21350807318757295,2.352054619232495,0.6120129282122033,0.7843506445410895
LDOUSDT,1w,10,10,2026-06-15,0.2735,0.34135,-19.876959132854832,-2.513208624875052,low_a(-0.316),-0.31635391094538967,3.936177525268224,0.6912401636764239,0.9815259028045424
LIGHTUSDT,1w,10,10,2026-05-25,0.138,0.15089999999999998,-8.548707753479102,-11.65622621626371,vertex_out(1.06),0.4687913131505916,-8.948454520716865,1.060464109117037,0.9624323787319897
LINEAUSDT,1w,10,10,2026-06-15,0.002588,0.0031751,-18.490756196655223,-3.8285627744964468,low_r2(0.76),-0.22875579663084372,2.093676095797186,0.5084694699260623,0.7608592112779664
LINKUSDT,1w,10,10,2026-06-15,8.295,9.0887,-8.732822075764402,-1.1646621283629588,low_a(-0.149),-0.14896166614544534,1.7858852817671367,0.6660495384778345,0.928363010906363
LISTAUSDT,1w,10,10,2026-06-15,0.05243,0.07338,-28.550013627691474,-7.0433240435773925,low_a(-0.324),-0.32401989377326884,1.5802189475002866,0.2709399737943999,0.976026328059997
LITEUSDT,1d,20,15,2026-06-15,952.74,895.2585000000001,6.420659507840454,-0.06390714319997048,low_a(0.009),0.009196512075096702,-0.4441242950045457,1.7247388830597792,0.9816412701152477
LITUSDT,1w,10,10,2026-06-15,1.691,1.2119,39.532964766069824,11.737045915544897,pass,0.9485621448304508,-7.4370464207497795,0.43557425082682505,0.9818755253497556
LLYUSDT,1w,10,10,2026-06-15,1131.49,1033.241,9.508817400780645,4.079823599153465,pass,0.28903039102063105,-1.7226231331077622,0.3311114960427199,0.9797376122529743
LPTUSDT,1w,10,10,2026-06-15,1.817,2.0497,-11.352880909401385,-2.15762088882524,low_a(-0.046),-0.046443654337315364,-0.18268075270762069,-0.21852136423779905,0.9688470288422188
LQTYUSDT,1w,10,10,2026-06-15,0.2059,0.26536,-22.40729574917093,-4.701023523074155,low_a(-0.327),-0.3265498815062648,2.4979581862887352,0.4249747516480304,0.9446504837507849
LSKUSDT,1w,10,10,2026-06-15,0.0954,0.11596999999999999,-17.737345865309983,-4.708299096138047,low_a(-0.163),-0.16296222429321097,0.5067532474515569,0.17275757197016867,0.961778338764497
LTCUSDT,1w,10,10,2026-06-15,45.74,51.913,-11.891048484965216,-3.0678168645903447,low_a(-0.193),-0.19315016354265097,1.387638569253562,0.3991248581478671,0.939513122182368
LUMIAUSDT,1w,10,10,2026-06-15,0.09018,0.11079900000000001,-18.609373730809853,2.583118073493895,low_a(-0.532),-0.5322214475898754,9.179054486798151,0.9581490445340839,0.9965710523188109
LUNAUSDT,1w,10,10,2026-06-15,0.0534,0.06050000000000001,-11.735537190082656,-0.5081484648653767,low_r2(0.82),-0.09117177586909068,1.0304033035965894,0.6278766365128524,0.8173513649395211
LUNCUSDT,1w,10,10,2026-06-15,7.153e-05,7.4271e-05,-3.690538702858437,9.987116264605245,low_a(-0.137),-0.137059787777367,8.417480834595814,3.411925786021347,0.9973765389986899
LWLGUSDT,1d,20,15,2026-06-15,10.048,10.51995,-4.486238052462221,-2.3774724739354935,low_a(0.002),0.0016332105812207167,-1.281827950507352,28.030414563417576,0.9963599565396009
LYNUSDT,1w,10,10,2026-06-15,0.03715,0.047715999999999995,-22.143515801827462,-5.424850851287355,ma_not_rising(-5.42%),2.5235318990094657,-38.0577133437662,0.8378405713107573,0.982307578430463
MAGICUSDT,1w,10,10,2026-06-15,0.04823,0.05894299999999999,-18.175186196834215,-3.3420245650284786,low_a(-0.158),-0.15840165137085682,1.1427628323879675,0.40079647826976017,0.8613579032533247
