symbol,last_close,today_chg,today_amount,vol_ratio_1d,ch_score,ret_30d,ret_90d,from_high_1y,has_1h,ch_pct,거래대금,today_chg_str,vol_x
WOOUSDT,0.0173,0.044055522027760974,77300.3617,1.0572444863379105,-34.0,-0.1293407146451937,0.13219895287958106,-0.7804568527918782,True,-29.6,$77K,4.41%,1.1
ARBUSDT,0.1083,0.025568181818181657,2554148.822334,0.8614207775383732,-35.0,-0.16176470588235303,0.17717391304347818,-0.793438870875453,True,-30.4,$2.6M,2.56%,0.9
FRAXUSDT,0.41672,0.0009367568995748421,41574.0708,0.4875670762103041,-35.0,-0.13223106076381663,-0.35621813687625525,,True,-30.4,$42K,0.09%,0.5
HYPERUSDT,0.0996,-0.004995004995005048,310427.80199999997,0.4857901118224623,-35.0,-0.36194746957078794,0.10299003322259126,-0.6869893148962917,True,-30.4,$310K,-0.5%,0.5
RAVEUSDT,0.5543,-0.027117156647652463,2619420.5891,0.40343913116440144,-35.0,-0.4029963272911349,1.241044715775855,,True,-30.4,$2.6M,-2.71%,0.4
BANANAUSDT,3.799,0.004494976203067047,68734.50921,0.14713287492151175,-35.0,-0.015803108808290167,-0.06727228087404868,-0.8236550155502947,True,-30.4,$69K,0.45%,0.1
CRVUSDT,0.2232,-0.015004413062665423,851970.4704,0.24910744111919586,-35.0,-0.009760425909494108,-0.004904146232723949,-0.7271393643031785,True,-30.4,$852K,-1.5%,0.2
STRKUSDT,0.040955,0.02945981952090082,1600468.7113925,0.26143826103574563,-35.0,0.011384402627549584,-0.015504807692307665,-0.8354560064282844,True,-30.4,$1.6M,2.95%,0.3
MUBARAKUSDT,0.01324,0.04334121355397946,147174.95292,0.5039602099345138,-35.0,-0.030746705710102518,-0.02431834929992638,-0.689784442361762,True,-30.4,$147K,4.33%,0.5
CFXUSDT,0.05572,0.024264705882353077,592020.65384,0.362143976795566,-35.0,-0.082798353909465,0.1603498542274051,-0.7004945173081059,True,-30.4,$592K,2.43%,0.4
1000XECUSDT,0.00702,-0.0028409090909090606,33328.10988,0.0504624922864931,-35.0,-0.009873060648801113,-0.06149732620320847,-0.6565557729941291,True,-30.4,$33K,-0.28%,0.1
NAORISUSDT,0.03864,-0.016543649783659964,956347.49616,0.3178101798531943,-35.0,-0.4315975286849073,0.16245487364620947,-0.7566444136541126,True,-30.4,$956K,-1.65%,0.3
DOLOUSDT,0.03178,0.057218895542249015,178885.36148000002,0.8177181262730663,-35.0,-0.039879154078549695,-0.16478318002628112,-0.8124077681364736,True,-30.4,$179K,5.72%,0.8
ACEUSDT,0.1165,0.015693112467306092,71003.305095,0.2380406938717331,-35.0,-0.042728019720624455,-0.20802175390890554,-0.8099200522108011,True,-30.4,$71K,1.57%,0.2
ENAUSDT,0.10011,0.014388489208633226,6750474.16248,0.5903672871547796,-35.0,-0.06700838769804285,0.023619631901840465,-0.859,True,-30.4,$6.8M,1.44%,0.6
CETUSUSDT,0.02517,0.0031885213232363263,30888.573660000002,0.10789539369793866,-36.0,-0.13445667125171945,0.6450980392156864,-0.7378125,True,-31.3,$31K,0.32%,0.1
METAUSDT,616.28,0.004384034941899317,679263.816,0.6622086840540006,-36.0,-0.08642414539417131,-0.03470960466136219,-0.20975559715846437,True,-31.3,$679K,0.44%,0.7
GOATUSDT,0.01731,0.023654642223536193,259108.71629999997,0.14224333907822184,-36.0,0.05613178767541194,-0.07630736392742798,-0.8389767441860465,True,-31.3,$259K,2.37%,0.1
BEAMUSDT,0.001826,-0.012972972972973063,134900.11596599998,0.9738639381722939,-37.0,-0.08927680798004989,-0.06646216768916147,-0.8039931300987548,True,-32.2,$135K,-1.3%,1.0
SYNUSDT,0.04411,0.0,35409.96415,0.2993073443467305,-38.0,-0.17980661956117516,-0.04996769330174444,-0.6787327021121632,True,-33.0,$35K,0.0%,0.3
COOKIEUSDT,0.01343,-0.0007440476190476719,246396.40931,0.6955900203414974,-38.0,-0.1745543945912723,-0.17809057527539784,-0.9030324909747293,True,-33.0,$246K,-0.07%,0.7
QUSDT,0.018058,0.0631107971270457,700043.2719820001,0.1267227245753059,-38.0,0.7761384872627126,-0.12450305439736242,-0.6031034331179392,True,-33.0,$700K,6.31%,0.1
ESPORTSUSDT,0.05338,-0.9224556204421976,26134835.29556,75.70755782917503,-38.0,-0.8450687873686655,-0.8399496282082034,-0.9323207221827772,True,-33.0,$26.1M,-92.25%,75.7
ROSEUSDT,0.0098,0.02833158447009443,416670.51999999996,0.7369506278516491,-39.0,-0.037328094302554016,-0.20967741935483875,-0.692114357524348,True,-33.9,$417K,2.83%,0.7
REDUSDT,0.1365,0.041189931350114506,270441.96270000003,0.7323022552563578,-39.0,0.045176110260336966,-0.12048969072164939,-0.768957345971564,True,-33.9,$270K,4.12%,0.7
PYTHUSDT,0.04117,-0.0012130033964095066,638573.33699,0.4268975059600394,-39.0,-0.15945283789301767,-0.1815109343936382,-0.7629821531375935,True,-33.9,$639K,-0.12%,0.4
XPINUSDT,0.0012427,0.023219431864965,331422.6656145,0.5301975352777721,-39.0,-0.018094184576485484,-0.2076133392845756,-0.8550618147888966,True,-33.9,$331K,2.32%,0.5
CROSSUSDT,0.09259,-0.014790380932113045,207816.12543000001,0.453850765039577,-40.0,-0.2903893316983446,-0.06540829716362162,-0.6544762473411203,True,-34.8,$208K,-1.48%,0.5
MONUSDT,0.02626,0.03958828186856689,688274.91512,0.4577378083417763,-40.0,-0.15941101152368764,0.31299999999999994,,True,-34.8,$688K,3.96%,0.5
IPUSDT,0.4878,-0.005909924597513827,695621.0925,0.3865004059184237,-40.0,-0.09966777408637861,-0.523725834797891,-0.9641723955579059,True,-34.8,$696K,-0.59%,0.4
ACUUSDT,0.08271,0.006571741511500528,75283.22097000001,0.4524942934679332,-40.0,-0.11416943343686403,-0.23874827427519552,,True,-34.8,$75K,0.66%,0.5
RDDTUSDT,144.86,0.008353055826256561,40740.426400000004,0.1513739049558753,-40.0,-0.05983904465212875,0.017775591934237278,,True,-34.8,$41K,0.84%,0.2
MOCAUSDT,0.01279,0.00392464678178972,50391.62796,0.4156111430007395,-40.0,-0.09097370291400142,-0.18793650793650796,-0.8338745291596311,True,-34.8,$50K,0.39%,0.4
METUSDT,0.1324,0.003030303030302939,22493.3036,0.16453186708741388,-40.0,-0.15182575272261367,-0.2640355753196221,,True,-34.8,$22K,0.3%,0.2
SPKUSDT,0.02753,0.018121301775147813,275317.97709,0.20073727411617537,-40.0,-0.3185643564356435,0.36557539682539675,-0.5510437051532941,True,-34.8,$275K,1.81%,0.2
EPICUSDT,0.2295,0.0017459624618070269,151876.19205,0.627884395077005,-41.0,-0.24006622516556286,-0.14365671641791045,-0.9006665512465374,True,-35.7,$152K,0.17%,0.6
WALUSDT,0.06527,0.014454460677649994,40641.47509,0.24197958574257042,-41.0,-0.12973333333333337,-0.10220082530949115,-0.8525638129658911,True,-35.7,$41K,1.45%,0.2
SENTUSDT,0.01675,0.04556803995006242,428597.4255,1.0787330464008682,-42.0,-0.10139484978540769,-0.2666374781085814,,True,-36.5,$429K,4.56%,1.1
HFTUSDT,0.0117,0.008620689655172598,247343.90850000002,1.0994866749883963,-43.0,-0.22051965356429049,-0.17952314165497896,-0.8729365768896611,True,-37.4,$247K,0.86%,1.1
ONTUSDT,0.05603,-0.011642264949726422,495736.782281,0.2963232022347427,-43.0,-0.24518388791593693,0.3972568578553617,-0.6070827489481065,True,-37.4,$496K,-1.16%,0.3
SKRUSDT,0.014742,0.022826614861583217,127568.290122,0.4751259613717865,-44.0,-0.10202838521045265,-0.4208830923947203,,True,-38.3,$128K,2.28%,0.5
ENJUSDT,0.04068,0.01573033707865168,222577.40628,0.1471714454358932,-44.0,-0.3602767730775278,1.116545265348595,-0.5448646229581562,True,-38.3,$223K,1.57%,0.1
LAUSDT,0.1184,0.04225352112676051,685914.6432,3.4738038092887527,-44.0,-0.30881494454173963,-0.5078969243557772,-0.7666075300611078,True,-38.3,$686K,4.23%,3.5
4USDT,0.00905,-0.016304347826086807,120721.21705,0.21731304343249702,-45.0,-0.1502347417840375,0.1923583662714099,,True,-39.1,$121K,-1.63%,0.2
PEPEUSDT,3.5944e-06,0.004695885509838904,11890359.168778399,0.4568030042712763,-45.0,-0.06614705118212527,-0.08868718624816196,-0.6862238439848805,True,-39.1,$11.9M,0.47%,0.5
BIGTIMEUSDT,0.01206,0.0016611295681061566,66642.61932,0.38782823555246704,-45.0,-0.1507042253521128,-0.16016713091922008,-0.7857142857142857,True,-39.1,$67K,0.17%,0.4
DRIFTUSDT,0.035,0.2962962962962965,2384341.225,13.589959354424199,-45.0,0.0,-0.5684340320591862,-0.9615426876167454,True,-39.1,$2.4M,29.63%,13.6
ZKUSDT,0.01483,0.015753424657534154,533570.2013,0.5176105897902875,-45.0,-0.0702194357366771,-0.22315348349921427,-0.8033678069477592,True,-39.1,$534K,1.58%,0.5
MANAUSDT,0.0869,0.009291521486643584,150097.8512,0.4809742074584991,-45.0,-0.10412371134020615,-0.030133928571428492,-0.7516433266647613,True,-39.1,$150K,0.93%,0.5
MINAUSDT,0.0562,0.007529580494801014,127785.85152000001,0.5158925387418969,-45.0,-0.09733376164471574,-0.007067137809187218,-0.7077483099323973,True,-39.1,$128K,0.75%,0.5
RAREUSDT,0.01562,0.010349288486416697,53882.89258,0.3447244104363304,-45.0,-0.11451247165532874,-0.12492997198879552,-0.7435560663273683,True,-39.1,$54K,1.03%,0.3
ZILUSDT,0.003902,0.0059293632379480155,154913.602454,0.4203415841486877,-45.0,-0.05037722073497197,-0.02180997743795443,-0.6801639344262296,True,-39.1,$155K,0.59%,0.4
MEWUSDT,0.0005377,0.00674031080322024,88310.50375,0.3014611921956596,-45.0,-0.11460563148361591,-0.056997544721150484,-0.8362667478684531,True,-39.1,$88K,0.67%,0.3
IOTXUSDT,0.00424,0.004739336492890933,11482.49664,0.14621536472404986,-45.0,-0.1148225469728602,-0.05145413870246085,-0.8419090231170768,True,-39.1,$11K,0.47%,0.1
VANRYUSDT,0.004906,0.02144493025192573,128659.36430599999,0.9694729970363661,-45.0,-0.09248982611912693,-0.08911994058670636,-0.8327309921581998,True,-39.1,$129K,2.14%,1.0
CVCUSDT,0.02965,0.0006749915626054204,43329.94665,0.2799934528119159,-45.0,-0.05753337571519401,-0.04231266149870805,-0.6804612566009268,True,-39.1,$43K,0.07%,0.3
WUSDT,0.01237,0.024006622516556275,433720.728931,0.6020025326503644,-45.0,-0.08910162002945499,-0.3363733905579399,-0.9072852645780243,True,-39.1,$434K,2.4%,0.6
RPLUSDT,1.705,0.0185185185185186,32617.673,0.5519436867758671,-45.0,-0.09066666666666667,-0.11012526096033393,-0.7470326409495549,True,-39.1,$33K,1.85%,0.6
ETHWUSDT,0.2727,0.017917133258678497,80558.0343,1.2597390662649897,-45.0,-0.08181818181818179,-0.08026981450252946,-0.8333129584352078,True,-39.1,$81K,1.79%,1.3
MEMEUSDT,0.0005108,0.014901649115835358,112342.07215319999,0.4702665139153643,-45.0,-0.1038596491228071,-0.19937304075235118,-0.8133723054439167,True,-39.1,$112K,1.49%,0.5
ACHUSDT,0.006526,0.004618226600985098,114798.07635399999,0.23495742836897002,-45.0,0.019368947203998843,-0.035328898743532955,-0.6823403426791277,True,-39.1,$115K,0.46%,0.2
AUCTIONUSDT,4.645,0.011762143323894358,128344.36924999999,0.941811624586152,-45.0,-0.05493387589013232,-0.03770457841309305,-0.5395062952314861,True,-39.1,$128K,1.18%,0.9
EGLDUSDT,3.936,0.006392227051904786,139115.952,0.5246746418241448,-45.0,-0.09517241379310337,-0.07843596347459614,-0.7283643892339544,True,-39.1,$139K,0.64%,0.5
MAGICUSDT,0.06051,0.005149501661129596,13744.156686,0.206514442502989,-45.0,-0.11483323581041549,-0.03028846153846143,-0.7231930466605672,True,-39.1,$14K,0.51%,0.2
MOODENGUSDT,0.0501,-0.006346687822292751,239202.9009,0.24193176196403893,-46.0,-0.13336792942397513,-0.009685708638070833,-0.7379432995083168,True,-40.0,$239K,-0.63%,0.2
WAXPUSDT,0.006262,0.014089068825910989,128095.553406,0.3391153286245309,-46.0,-0.08663943990665113,0.01854261548471059,-0.6850100603621729,True,-40.0,$128K,1.41%,0.3
OPENUSDT,0.1872,0.045810055865921795,1090945.44,0.5456780629768684,-46.0,-0.17786561264822132,0.2743362831858407,-0.8070103092783505,True,-40.0,$1.1M,4.58%,0.5
B2USDT,0.4797,-0.08958056557221483,2766218.832,6.445121033229387,-47.0,-0.28424350940017906,-0.3495593220338983,-0.7642867672350253,True,-40.9,$2.8M,-8.96%,6.4
MYXUSDT,0.2049,0.011352418558736366,1252489.5663,1.0813102284086311,-47.0,-0.2014809041309431,-0.4958169291338582,-0.9879096498577953,True,-40.9,$1.3M,1.14%,1.1
COMPUSDT,19.46,-0.03328365623447582,1663122.8236000002,2.7792819743412958,-48.0,-0.10156971375807933,0.0969560315670801,-0.5773240660295396,True,-41.7,$1.7M,-3.33%,2.8
PUNDIXUSDT,0.1407,0.005718370264474526,13090.728,0.46503212340345135,-49.0,-0.05886287625418063,-0.08099281515349455,-0.6182854042322301,True,-42.6,$13K,0.57%,0.5
GALAUSDT,0.003289,0.03688524590163933,1036206.6430429999,0.35782328901386684,-50.0,-0.053797468354430444,-0.057863076482383424,-0.8206652126499454,True,-43.5,$1.0M,3.69%,0.4
CKBUSDT,0.001403,0.012996389891696714,23017.761105999998,0.4346716421979728,-50.0,-0.07636603028308098,-0.06404269513008665,-0.7334220026600798,True,-43.5,$23K,1.3%,0.4
HOTUSDT,0.0003898,0.003604531410916545,28944.7206176,0.7267380816927108,-50.0,-0.11889692585895129,0.06765269789098882,-0.605065856129686,True,-43.5,$29K,0.36%,0.7
ALICEUSDT,0.1261,0.007188498402555865,41416.77579,0.142551979292761,-50.0,-0.21384039900249374,0.24481737413622895,-0.7586602870813397,True,-43.5,$41K,0.72%,0.1
ALCHUSDT,0.07265,-0.003429355281207136,341335.1275,0.4501276787661404,-50.0,-0.09413965087281784,-0.07322362546243133,-0.6643876749665081,True,-43.5,$341K,-0.34%,0.5
STEEMUSDT,0.05408,0.023660798788567083,810030.6281600001,1.469837638400319,-50.0,-0.07539750384681132,0.07025529388482088,-0.6041285411024083,True,-43.5,$810K,2.37%,1.5
JOEUSDT,0.0421,0.00959232613908867,16799.070379999997,0.2994711407910281,-50.0,-0.10425531914893615,0.22383720930232553,-0.7980815347721822,True,-43.5,$17K,0.96%,0.3
ACTUSDT,0.01264,0.015261044176706928,26163.068320000002,0.2263806246744811,-50.0,-0.12827586206896557,-0.07737226277372267,-0.7203539823008849,True,-43.5,$26K,1.53%,0.2
ETHUSDT,2111.83,0.0061459886704178235,1216410342.0609,0.6992913688499306,-50.0,-0.08944978851286389,0.14090685625685428,-0.548890184794752,True,-43.5,$1.22B,0.61%,0.7
SPELLUSDT,0.0001556,0.010389610389610393,41595.016740399995,0.6501855916843509,-50.0,-0.05179768433881793,-0.11741349971639259,-0.689235070900739,True,-43.5,$42K,1.04%,0.7
AXSUSDT,1.146,-0.003478260869565264,455548.17899999995,0.3773227142257858,-50.0,-0.27145581691036236,-0.0846645367412141,-0.6076686066415611,True,-43.5,$456K,-0.35%,0.4
CARVUSDT,0.05436,0.01022114848541178,28522.963799999998,0.0888316149297417,-50.0,-0.11436950146627567,-0.051308900523560186,-0.8299123904881102,True,-43.5,$29K,1.02%,0.1
SFPUSDT,0.2775,0.010928961748633892,187650.07875000002,2.732776502284189,-50.0,-0.1368584758942457,0.11177884615384626,-0.4845839524517087,True,-43.5,$188K,1.09%,2.7
ONGUSDT,0.066,0.01382488479262678,32801.538,0.1361350261537695,-50.0,-0.1404011461318051,0.06969205834683967,-0.6142606662770309,True,-43.5,$33K,1.38%,0.1
TLMUSDT,0.001426,-0.0069637883008356605,62617.644992,0.5669847321991556,-51.0,-0.24749340369393136,-0.08823529411764708,-0.7115695792880259,True,-44.3,$63K,-0.7%,0.6
HOODUSDT,75.47,0.008822349953214736,418103.8,0.10420099084609344,-51.0,-0.10844654459539282,0.03087009971315391,-0.5039437360326016,True,-44.3,$418K,0.88%,0.1
TAIKOUSDT,0.1097,0.016682113067655324,67909.6753,0.4763486968893044,-52.0,-0.10522022838499179,-0.07582139848357194,-0.7422462406015038,True,-45.2,$68K,1.67%,0.5
C98USDT,0.0197,0.04509283819628651,366357.05652999994,2.516736200652354,-54.0,-0.07641819034224095,-0.20788098110172903,-0.7006533961404042,True,-47.0,$366K,4.51%,2.5
TRUMPUSDT,2.08,0.010199125789218,5182389.680000001,0.38961896029788634,-54.0,-0.18845103394459617,-0.38095238095238093,-0.7655545536519387,True,-47.0,$5.2M,1.02%,0.4
SOPHUSDT,0.007914,0.018795056642636476,149694.58415399998,0.8709870597059748,-54.0,-0.11278026905829619,-0.10373725934314837,-0.7560419235511714,True,-47.0,$150K,1.88%,0.9
SANDUSDT,0.07155,0.019957234497505416,1028047.4289,0.6746528945346142,-54.0,-0.12701317715959004,-0.08233936129280484,-0.7714130538960416,True,-47.0,$1.0M,2.0%,0.7
SKLUSDT,0.00621,0.013050570962479746,69773.95161,0.8067154274775066,-54.0,-0.130252100840336,-0.012718600953894987,-0.7842251563585824,True,-47.0,$70K,1.31%,0.8
BLURUSDT,0.02252,0.009865470852017832,133343.933176,0.28948324374253476,-55.0,-0.2282385195339275,0.1680497925311204,-0.7484079991062451,True,-47.8,$133K,0.99%,0.3
PIXELUSDT,0.006842,0.010187509227816305,80735.53158,0.17358424177086704,-55.0,-0.15780403741999005,0.3912159414396097,-0.8018534607587605,True,-47.8,$81K,1.02%,0.2
ZROUSDT,1.3381,0.03280333436245764,284398.43590000004,0.251717300032054,-55.0,-0.12117430710626553,-0.12203923627058588,-0.45024650780608055,True,-47.8,$284K,3.28%,0.3
STOUSDT,0.06741,0.013836667167995254,171509.71257,0.5300466215248331,-55.0,-0.25083351855967995,0.20871436256051634,-0.8492047513589692,True,-47.8,$172K,1.38%,0.5
COTIUSDT,0.01244,0.013029315960912058,20375.30184,0.3188299256337782,-55.0,-0.11710432931156856,0.10676156583629881,-0.7817160905422004,True,-47.8,$20K,1.3%,0.3
CTKUSDT,0.1629,0.011173184357541777,43423.27559999999,1.3123612720398528,-55.0,-0.10543657331136747,-0.3073979591836735,-0.582842509603073,True,-47.8,$43K,1.12%,1.3
CTSIUSDT,0.02977,0.004385964912280826,57533.204300000005,0.6049501619406686,-55.0,-0.11923076923076914,0.22762886597938148,-0.6602373887240356,True,-47.8,$58K,0.44%,0.6
SCRTUSDT,0.0819,0.011111111111111072,42754.0113,0.4036929966831608,-55.0,-0.2527372262773723,0.036708860759493644,-0.6991182953710506,True,-47.8,$43K,1.11%,0.4
STGUSDT,0.1663,0.0,100717.1005,0.3474795205622004,-58.0,-0.17345924453280315,0.25225903614457823,-0.38589364844903984,True,-50.4,$101K,0.0%,0.3
ATUSDT,0.1243,0.03067993366500832,236981.43039999998,0.3675683078988411,-59.0,-0.2457524271844661,-0.22215269086357947,,True,-51.3,$237K,3.07%,0.4
LIGHTUSDT,0.1321,0.0022761760242790974,195645.1198,0.5439641699517165,-60.0,-0.14719173660426088,-0.3838619402985075,,True,-52.2,$196K,0.23%,0.5
BREVUSDT,0.1106,0.007285974499089409,95766.21740000001,0.38084705844371575,-60.0,-0.17401045556385353,-0.15053763440860224,,True,-52.2,$96K,0.73%,0.4
POWERUSDT,0.07677,0.004448514981028495,204287.42664000002,0.4765460159548768,-60.0,-0.19435407702801966,-0.8940621248292326,,True,-52.2,$204K,0.44%,0.5
ALLOUSDT,0.085,-0.03628117913832196,142755.545,0.7576826611478763,-60.0,-0.27226027397260266,-0.09862142099681859,,True,-52.2,$143K,-3.63%,0.8
CLANKERUSDT,21.1,-0.02042711234911787,224794.54700000002,0.5695921626190257,-60.0,-0.15532425940752603,-0.2900403768506056,,True,-52.2,$225K,-2.04%,0.6
1000000MOGUSDT,0.1362,0.016417910447761086,58776.83759999999,0.23913100757794742,-60.0,-0.10453648915187397,-0.1285988483685221,-0.8663264304642262,True,-52.2,$59K,1.64%,0.2
MEUSDT,0.0965,-0.01731160896130335,1415764.3345,2.3613027084810727,-61.0,-0.11305147058823517,-0.17380136986301364,-0.8713333333333333,True,-53.0,$1.4M,-1.73%,2.4
GMEUSDT,22.02,-0.0076611086074809265,61174.863,0.1985402718053947,-61.0,-0.11778846153846156,-0.07206068268015176,-0.2281808622502629,True,-53.0,$61K,-0.77%,0.2
MLNUSDT,2.351,-0.10061208875286909,882297.3859999999,0.7648403257285641,-63.0,-0.25246422893481724,-0.36970509383378014,-0.8375932578060238,True,-54.8,$882K,-10.06%,0.8
FUTUUSDT,91.38,0.011736049601417164,111228.6498,0.12236494552582966,-63.0,-0.4271205567049088,-0.36576901721265975,,True,-54.8,$111K,1.17%,0.1
FOGOUSDT,0.01517,-0.0006587615283267789,959506.03461,1.4654150900205056,-63.0,-0.17419706042460537,-0.4589871611982882,,True,-54.8,$960K,-0.07%,1.5
RESOLVUSDT,0.02653,-0.002631578947368318,1514881.9689500001,2.0720977605514137,-65.0,-0.04292929292929293,-0.5976035188836645,-0.860537244388372,True,-56.5,$1.5M,-0.26%,2.1
WETUSDT,0.07929,0.022964778738227443,87243.02487,0.43022720474076787,-65.0,-0.20255456099768687,-0.039723870655201665,,True,-56.5,$87K,2.3%,0.4
0GUSDT,0.4765,0.01382978723404249,149097.3265,0.444792493734864,-65.0,-0.15782962177447857,-0.262954369682908,,True,-56.5,$149K,1.38%,0.4
NOMUSDT,0.002176,-0.011358473421172133,139466.642176,0.485801912566452,-65.0,-0.19615810860731442,-0.5014891179839633,,True,-56.5,$139K,-1.14%,0.5
ENSOUSDT,0.7825,-0.005591561824882518,143913.4875,0.25479855722905964,-65.0,-0.12452450212575528,-0.706301842885561,,True,-56.5,$144K,-0.56%,0.3
COAIUSDT,0.2972,-0.002014775016789705,141931.4264,0.3072781164154262,-65.0,-0.12716593245227603,-0.01131071190951416,,True,-56.5,$142K,-0.2%,0.3
ZORAUSDT,0.01095,0.0055096418732780705,173355.3192,0.39782574670587667,-65.0,-0.22119487908961588,-0.4245927482921702,-0.8932436384907868,True,-56.5,$173K,0.55%,0.4
BSVUSDT,14.56,-0.013550135501354976,130116.7504,0.5399259644588318,-66.0,-0.08254568367989912,-0.05760517799352738,-0.49055283414975503,True,-57.4,$130K,-1.36%,0.5
CYBERUSDT,0.4711,0.01094420600858359,174605.58318000002,0.6019869067444167,-68.0,-0.1373374839772935,-0.129848540820096,-0.7484246502189469,True,-59.1,$175K,1.09%,0.6
KERNELUSDT,0.06251,0.02947957839262183,135648.38777,0.2831077235294392,-68.0,-0.0537390251286709,-0.21862500000000007,-0.7257130320315928,True,-59.1,$136K,2.95%,0.3
TUSDT,0.00525,0.006518404907975395,21601.65,0.28873612962572265,-68.0,-0.15254237288135586,-0.16930379746835444,-0.6968822170900693,True,-59.1,$22K,0.65%,0.3
ASRUSDT,1.063,-0.0009398496240602405,25321.722999999998,0.39447656631010153,-68.0,-0.17340590979782278,-0.20730797912005972,-0.5781746031746031,True,-59.1,$25K,-0.09%,0.4
LSKUSDT,0.1193,0.00590219224283306,91532.8057,1.0966980946659308,-70.0,-0.07231726283048201,-0.07375776397515521,-0.6795594950308891,True,-60.9,$92K,0.59%,1.1
XTZUSDT,0.3333,-0.0038852361028094418,152845.0473,0.7865225003464547,-70.0,-0.09453952730236348,-0.08909538125170813,-0.5794852384557154,True,-60.9,$153K,-0.39%,0.8
LISTAUSDT,0.0759,0.014705882352941124,99784.5156,0.8747352208734976,-70.0,-0.12658227848101278,-0.04767879548306142,-0.8561137440758294,True,-60.9,$100K,1.47%,0.9
ZKCUSDT,0.06811,0.013240107110978894,122395.78141000001,1.2770469271828253,-70.0,-0.09186666666666654,-0.17442424242424237,-0.9200868238883022,True,-60.9,$122K,1.32%,1.3
MERLUSDT,0.02742,0.05259117082533593,323395.09669800004,0.7516235477351925,-70.0,-0.2330069930069929,-0.3929599291565199,-0.9413977345586664,True,-60.9,$323K,5.26%,0.8
AGLDUSDT,0.2349,0.0059957173447535705,113386.81725,0.6089058868103179,-70.0,-0.14674900108972033,-0.20345879959308244,-0.66015625,True,-60.9,$113K,0.6%,0.6
AAVEUSDT,86.31,0.008647890615870235,6827811.48,0.6033405670949825,-70.0,-0.08278427205100947,-0.24468364400105014,-0.7210857973824527,True,-60.9,$6.8M,0.86%,0.6
ICNTUSDT,0.3027,0.01953519703603912,82474.24740000001,0.3762626494532072,-70.0,-0.21007306889352806,-0.2096605744125326,-0.4456043956043956,True,-60.9,$82K,1.95%,0.4
PIUSDT,0.148,-0.005376344086021501,1651647.736,0.4905777364203485,-70.0,-0.1380314502038439,-0.09035033804548254,-0.5894590846047156,True,-60.9,$1.7M,-0.54%,0.5
LYNUSDT,0.04403,-0.015869468037550294,418888.211,0.22574231275463583,-70.0,-0.2996659774137108,-0.8564114270806157,,True,-60.9,$419K,-1.59%,0.2
MELANIAUSDT,0.0947,0.0031779661016950733,39123.30683,0.17811290745357294,-70.0,-0.1445347786811202,-0.14065335753176045,-0.5360117589416953,True,-60.9,$39K,0.32%,0.2
1000RATSUSDT,0.03304,0.010088657902781906,125401.89928,0.5737555118208466,-70.0,-0.11846318036286019,-0.34209478295499807,-0.5069392627965975,True,-60.9,$125K,1.01%,0.6
SYRUPUSDT,0.2005,0.04864016736401666,315276.22500000003,1.0566965104722121,-70.0,-0.16073670992046873,-0.043872198378636096,-0.5749417002331991,True,-60.9,$315K,4.86%,1.1
ANIMEUSDT,0.004337,0.0079014640948174,117521.111536,0.7340449495626786,-70.0,-0.10558878119199844,-0.07309254114126962,-0.7369921164342026,True,-60.9,$118K,0.79%,0.7
WLFIUSDT,0.0611,-0.0032626427406199365,894280.985,0.324609450065769,-70.0,-0.18533333333333324,-0.45201793721973094,-0.7492819039803036,True,-60.9,$894K,-0.33%,0.3
COWUSDT,0.1639,0.011728395061728403,18007.037399999997,0.12776387232474115,-70.0,-0.13234515616728437,-0.22979323308270683,-0.5254777070063694,True,-60.9,$18K,1.17%,0.1
CVXUSDT,1.662,-0.006575014943215884,33430.049699999996,0.19486507020305188,-70.0,-0.06524184476940387,-0.037079953650058006,-0.5917464996315401,True,-60.9,$33K,-0.66%,0.2
DOODUSDT,0.002584,-0.0023166023166022454,18528.078456,0.10639868968404144,-70.0,-0.20809071406680968,-0.21315468940316695,-0.7854889589905363,True,-60.9,$19K,-0.23%,0.1
SHIBUSDT,5.558e-06,-0.0037641154328733606,3470262.85522,0.5295320457910787,-70.0,-0.09904360512238608,-0.05636672325976233,-0.588448722695298,True,-60.9,$3.5M,-0.38%,0.5
SIGNUSDT,0.01282,0.005490196078431486,167341.22916,0.46356325670339277,-70.0,-0.267846944603084,-0.4433347807207989,-0.8892249200725827,True,-60.9,$167K,0.55%,0.5
BARDUSDT,0.2168,0.005565862708719838,95665.3848,0.4672410014008939,-70.0,-0.2849604221635885,-0.7198604470861869,,True,-60.9,$96K,0.56%,0.5
ETHFIUSDT,0.3731,0.014134275618374437,1554947.67792,0.6020232586391773,-70.0,-0.14992025518341312,-0.2498994772818658,-0.7956176390030129,True,-60.9,$1.6M,1.41%,0.6
RVNUSDT,0.005347,0.0003741814780169328,117877.09600800001,0.8319953959638346,-70.0,-0.10525435073627842,-0.059289232934553016,-0.603925925925926,True,-60.9,$118K,0.04%,0.8
GASUSDT,1.55,0.00911458333333326,65324.595,0.5714643298020745,-70.0,-0.06400966183574874,-0.005134788189987138,-0.5393759286775632,True,-60.9,$65K,0.91%,0.6
ARIAUSDT,0.04329,-0.047524752475247456,134355.06045000002,0.37870008489013135,-70.0,-0.3234880450070323,-0.3692262858808101,-0.9469309698061859,True,-60.9,$134K,-4.75%,0.4
