,KOSPI,시총_조,GDP_조,시총GDP_%,거래대금_주간_조,거래대금_일평균_조,신용잔고_조,예탁금_조,외인비중_%
2017-10-20,2489.54,1619.60366677877,1836.0,88.21370734089162,29.864111045434,5.9728222090868,8.4602,24.0183,53.41
2017-10-27,2496.63,1624.402401259813,1836.0,88.47507632134057,27.959390590192,5.5918781180384,8.7041,24.6152,53.42
2017-11-03,2557.97,1663.024031632955,1836.0,90.5786509604006,34.053025018663,6.8106050037326,8.9708,24.4653,53.71
2017-11-10,2542.95,1652.577269634808,1836.0,90.00965520886754,29.26505994406,5.853011988812,9.2091,24.4158,53.67
2017-11-17,2533.99,1644.529848984065,1836.0,89.57134253725843,31.741113195605,6.3482226391209995,9.4798,26.7582,53.66
2017-11-24,2544.33,1652.408594423036,1836.0,90.00046810582984,30.139863816854,6.0279727633708,9.8674,26.1062,53.54
2017-12-01,2475.41,1606.563650638214,1836.0,87.50346681036024,33.191356660708,6.638271332141601,10.0017,26.3481,53.21
2017-12-08,2464.0,1602.767069220294,1836.0,87.29668133008137,30.426980104557,6.0853960209114,10.145,25.97,53.07
2017-12-15,2482.07,1614.080828688818,1836.0,87.91289916605763,29.350782522681,5.8701565045362,10.0351,25.347,52.95
2017-12-22,2440.54,1587.459773317036,1836.0,86.4629506163963,24.619179760839,4.9238359521678,9.9791,25.5519,52.79
2017-12-29,2467.49,1605.82091191027,1836.0,87.46301263127833,14.761348661485,4.920449553828333,9.8512,27.4611,52.74
2018-01-05,2497.52,1624.970533116195,1898.0,85.61488583330848,24.019814210523,6.00495355263075,10.1283,27.1212,52.83
2018-01-12,2496.42,1621.717048649402,1898.0,85.44346937035837,38.889853735415,7.777970747083001,10.5954,27.4357,52.51
2018-01-19,2520.26,1637.786602548241,1898.0,86.29012658315285,32.068731469142,6.4137462938284004,10.8389,28.7033,52.56
2018-01-26,2574.76,1673.359183533335,1898.0,88.16434054443283,35.529534227851,7.105906845570201,11.0403,30.6287,52.5
2018-02-02,2525.39,1641.386345850764,1898.0,86.47978639888115,42.942584151755,8.588516830351,11.392,30.1496,52.06
2018-02-09,2363.77,1567.308138862405,1898.0,82.57682501909404,41.831161169783,8.3662322339566,11.0117,29.1412,52.15
2018-02-16,2421.83,1607.999332677788,1898.0,84.72072353413004,19.934440233453998,6.644813411151333,11.0584,26.6369,52.27
2018-02-23,2451.52,1626.053757217473,1898.0,85.6719577037657,27.433466454269,5.4866932908537995,11.1624,26.5607,52.2
2018-03-02,2402.16,1593.948106214368,1898.0,83.98040601761686,24.526457680023,6.13161442000575,11.2024,27.3113,52.12
2018-03-09,2459.45,1633.438701140137,1898.0,86.06104853214632,38.966994323341,7.7933988646682,11.176,26.2781,52.25
2018-03-16,2493.97,1656.858023362981,1898.0,87.2949432751834,33.411389991929,6.6822779983858,11.4913,27.3238,52.41
2018-03-23,2416.76,1606.035961362604,1898.0,84.61727931309821,32.414497985613,6.482899597122601,11.6567,28.0703,52.36
2018-03-30,2445.85,1627.646951097347,1898.0,85.75589837183072,33.686465328451,6.7372930656902,11.3164,27.0009,52.25
2018-04-06,2429.58,1617.425107083266,1898.0,85.2173396777274,37.751862105244,7.550372421048801,11.6174,27.8013,52.16
2018-04-13,2455.07,1636.609095887849,1898.0,86.22808724382766,36.672411498276,7.3344822996552,11.8284,28.3985,52.2
2018-04-20,2476.33,1653.175538872689,1898.0,87.10092407126918,38.745632361344,7.7491264722688005,12.0416,28.9609,52.27
2018-04-27,2492.4,1664.373650696992,1898.0,87.69091942555279,41.422372760087995,8.284474552017599,12.1625,29.4536,52.06
2018-05-04,2461.38,1645.19666132754,1898.0,86.68054063896416,39.855186426987004,9.963796606746751,12.2691,29.0293,52.79
2018-05-11,2477.71,1655.512770777994,1898.0,87.22406589978894,35.159297221681,8.78982430542025,12.1357,27.6003,52.77
2018-05-18,2460.65,1643.541494279841,1898.0,86.59333478818972,43.480111386378,8.696022277275599,12.4415,28.2551,52.69
2018-05-25,2460.8,1645.0678218319,1898.0,86.67375246743414,31.405234589693002,7.8513086474232505,12.5044,27.8636,52.76
2018-06-01,2438.96,1630.337822509993,1898.0,85.89767241886159,49.393213028667,9.8786426057334,12.5153,28.4571,53.05
2018-06-08,2451.58,1638.22663071535,1898.0,86.31331036434932,30.848958232786,7.7122395581965,12.556,27.3015,53.04
2018-06-15,2404.04,1605.379381109644,1898.0,84.58268604371149,35.48498977484,8.87124744371,12.5442,28.6545,52.8
2018-06-22,2357.22,1574.319860953845,1898.0,82.94625189430162,36.963963057805,7.392792611561001,11.944,27.2657,52.69
2018-06-29,2326.13,1554.717340201656,1898.0,81.91345311915997,31.312574756404,6.2625149512808,11.7925,26.941,52.62
2018-07-06,2272.87,1519.066699871086,1898.0,80.03512644210147,28.398025803231,5.6796051606462,11.2196,25.9286,52.5
2018-07-13,2310.9,1543.892667554058,1898.0,81.34313316933921,29.194494942384,5.8388989884768,11.1725,26.1888,52.49
2018-07-20,2289.19,1531.651201045245,1898.0,80.69816654611407,25.240944877071,5.048188975414201,11.3665,25.8671,52.51
2018-07-27,2294.99,1535.382663209649,1898.0,80.89476623865379,28.972708459543,5.7945416919086,10.8545,28.5056,52.48
2018-08-03,2287.68,1531.545566171179,1898.0,80.69260095738562,23.618976451064,4.7237952902128,10.9196,25.0738,52.48
2018-08-10,2282.79,1526.683423245996,1898.0,80.43642904351928,27.04610912048,5.409221824096,11.1539,25.1974,52.49
2018-08-17,2247.05,1502.273893640325,1898.0,79.15036320549657,21.489027210404,5.372256802601,11.0151,24.9211,52.47
2018-08-24,2293.21,1534.269101931912,1898.0,80.83609599219768,25.402157822501998,5.080431564500399,11.1765,25.7023,52.52
2018-08-31,2322.88,1554.873150915856,1898.0,81.92166232433384,26.855422060979002,5.371084412195801,11.2718,25.6804,52.69
2018-09-07,2281.58,1525.066818464548,1898.0,80.35125492437028,25.98155985065,5.19631197013,11.5597,25.1875,52.54
2018-09-14,2318.25,1549.484910540028,1898.0,81.63777189357366,30.671485858834,6.1342971717668,11.7165,24.5869,52.41
2018-09-21,2339.17,1565.411083749636,1898.0,82.47687480240442,32.011971392358,6.4023942784716,11.7988,25.3157,52.55
2018-09-28,2343.07,1567.600410138137,1898.0,82.59222392719373,14.514942716644,7.257471358322,11.7521,26.9949,52.57
2018-10-05,2267.52,1516.687626221016,1898.0,79.90978009594394,25.941227595224,6.485306898806,11.7994,25.9557,52.47
2018-10-12,2161.85,1447.954874236682,1898.0,76.2884549123647,27.735982395257,6.93399559881425,11.3344,26.7574,52.4
2018-10-19,2156.26,1444.034122500876,1898.0,76.08188211279642,23.034795157359,4.6069590314718,10.7002,23.832,52.46
2018-10-26,2027.15,1357.749078363398,1898.0,71.53577862820853,31.69208494336,6.338416988672,10.4752,24.7066,52.25
2018-11-02,2096.0,1405.334524247641,1898.0,74.04291487079246,32.49305274629,6.498610549257999,8.9971,25.1365,52.29
2018-11-09,2086.09,1399.495753141431,1898.0,73.73528730987518,27.761007674767,5.5522015349534,9.3227,23.4717,52.37
2018-11-16,2092.4,1403.214070108003,1898.0,73.93119442086422,26.636553989373,5.3273107978746,9.3836,23.0507,52.32
2018-11-23,2057.48,1377.477156503286,1898.0,72.5751926503312,22.826103661535,4.565220732307,9.6144,23.534,52.18
2018-11-30,2096.86,1403.482457591888,1898.0,73.94533496269167,26.451856572225,5.290371314445,9.5765,22.6677,52.11
2018-12-07,2075.76,1389.034610099779,1898.0,73.18412065857635,25.838849243324,5.1677698486648,9.7037,22.6028,51.93
2018-12-14,2069.38,1362.231208465947,1898.0,71.77192879167265,29.057107941525,5.811421588305,9.5272,22.5662,55.71
2018-12-21,2061.49,1357.352795408644,1898.0,71.51489965272097,26.106610239826,5.2213220479652005,9.4502,23.1187,55.56
2018-12-28,2041.04,1343.971857985694,1898.0,70.80989768101654,18.739626948174,4.6849067370435,9.3748,25.2829,55.58
2019-01-04,2010.25,1323.719372668579,1924.0,68.80038319483258,15.144538799972999,5.048179599990999,9.3902,24.5383,55.66
2019-01-11,2075.57,1368.311381419713,1924.0,71.11805516734475,25.687434140122,5.1374868280244,9.4036,23.1135,55.82
2019-01-18,2124.28,1401.233933236199,1924.0,72.82920650915796,26.744344392233998,5.348868878446799,9.5614,25.8714,55.98
2019-01-25,2177.73,1437.842917491483,1924.0,74.7319603685802,28.490092013732,5.6980184027464,9.7811,23.5131,56.23
2019-02-01,2203.46,1454.699810793706,1924.0,75.60809827410114,34.077141204348,6.8154282408696005,9.8875,25.1816,56.67
2019-02-08,2177.05,1436.388008944814,1924.0,74.65634142124813,12.067890366135,6.0339451830675,9.9283,25.0298,56.64
2019-02-15,2196.09,1449.296807078938,1924.0,75.32727687520467,28.3662216932,5.67324433864,10.2094,24.3576,56.71
2019-02-22,2230.5,1472.581253373874,1924.0,76.53748718159429,25.277256866318,5.0554513732636,10.3701,24.5671,56.76
2019-03-01,2195.44,1448.767023638722,1924.0,75.29974135336394,22.936007123732,5.734001780933,10.4531,25.5,56.79
2019-03-08,2137.44,1410.568349920833,1924.0,73.3143633014986,25.570515663088,5.1141031326176,10.3279,24.5048,56.75
2019-03-15,2176.11,1437.037920963024,1924.0,74.6901206321738,25.092580163116,5.0185160326232,10.3866,24.031,56.71
2019-03-22,2186.95,1446.842699649707,1924.0,75.19972451401803,25.248474422072,5.0496948844144,10.4546,25.2961,56.81
2019-03-29,2140.67,1417.246090700786,1924.0,73.66143922561258,22.528374934159,4.5056749868318,10.3549,24.9605,56.82
2019-04-05,2209.61,1463.238721453826,1924.0,76.0519085994712,23.15287870081,4.630575740162,10.2156,24.675,57.03
2019-04-12,2233.45,1479.300934871201,1924.0,76.88674297667364,26.819775109536998,5.363955021907399,10.4014,25.769,57.16
2019-04-19,2216.15,1468.420930045869,1924.0,76.3212541603882,30.804579487764002,6.1609158975528,10.5717,26.3213,57.16
2019-04-26,2179.31,1445.30453430029,1924.0,75.11977829003587,26.862182037572,5.3724364075144,10.7448,26.2133,57.24
2019-05-03,2196.32,1456.663139182857,1924.0,75.71014236917136,21.007554799597003,5.251888699899251,10.6132,26.4672,57.33
2019-05-10,2108.04,1397.898972342239,1924.0,72.65587174335961,25.281934660970002,6.3204836652425005,10.5985,26.7682,57.21
2019-05-17,2055.8,1361.632447436614,1924.0,70.77091722643523,26.941231268106,5.3882462536212,10.3173,25.1608,57.07
2019-05-24,2045.31,1356.099663065172,1924.0,70.4833504711628,24.200646629538,4.8401293259076,10.3123,24.7522,57.19
2019-05-31,2041.74,1358.69351576997,1924.0,70.61816610031029,26.291476429595,5.258295285919,10.2284,24.2558,57.08
2019-06-07,2072.33,1380.064127113859,1924.0,71.72890473564756,18.335796710236,4.583949177559,10.1343,23.4274,57.08
2019-06-14,2095.41,1395.025949435908,1924.0,72.50654622847755,23.866387138602,4.7732774277204,10.345,24.1401,57.11
2019-06-21,2125.62,1415.602954777338,1924.0,73.57603715058929,23.040919314935998,4.608183862987199,10.4207,24.369,57.16
2019-06-28,2130.62,1419.520754393242,1924.0,73.77966498925375,22.16538478366,4.433076956732,10.442,24.7103,57.27
2019-07-05,2110.59,1405.984668360227,1924.0,73.07612621414901,22.022270856707,4.4044541713414,10.1908,24.4098,57.38
2019-07-12,2086.66,1391.297124253375,1924.0,72.31274034580952,21.560862759559,4.3121725519118,9.8681,24.2357,57.65
2019-07-19,2094.36,1396.34545540981,1924.0,72.5751276200525,21.806199778362,4.3612399556724,9.9833,24.4479,57.74
2019-07-26,2066.26,1378.062580766348,1924.0,71.62487426020519,22.386724951652,4.4773449903303995,9.8998,24.8585,57.9
2019-08-02,1998.13,1331.72602078826,1924.0,69.21652914699897,23.872989481831,4.7745978963662,9.215,24.1558,57.82
2019-08-09,1937.75,1292.314441538221,1924.0,67.1681102670593,30.973063448517998,6.194612689703599,7.9812,25.8438,57.6
2019-08-16,1927.17,1286.04256014513,1924.0,66.84212890567204,17.688719427232,4.422179856808,8.2072,24.9913,57.56
2019-08-23,1948.3,1299.891726431822,1924.0,67.56194004323399,19.317191546153,3.8634383092306,8.3407,23.7331,57.49
2019-08-30,1967.79,1313.598665258278,1924.0,68.27435890115791,20.158525392197,4.0317050784393995,8.3419,23.2304,57.4
2019-09-06,2009.13,1341.565099600064,1924.0,69.72791577962911,20.197662223175,4.039532444635,8.4747,23.76,57.33
2019-09-13,2049.2,1368.161366688447,1924.0,71.11025814389018,14.858127771387998,4.9527092571293325,8.6028,24.055,57.38
2019-09-20,2091.52,1398.47498172194,1924.0,72.6858098608077,25.296774002578,5.0593548005156,8.7978,24.2164,57.49
2019-09-27,2049.93,1370.704841116332,1924.0,71.24245535947672,21.830586936889,4.3661173873778,8.8515,25.4027,57.41
2019-10-04,2020.69,1351.390760877189,1924.0,70.23860503519693,15.476354075625,3.86908851890625,8.7193,27.6969,57.42
2019-10-11,2044.61,1367.727113719942,1924.0,71.08768782328181,17.071419438484,4.267854859621,8.6566,25.0087,57.44
2019-10-18,2060.69,1378.751961323373,1924.0,71.66070485048716,22.095420553,4.4190841106,8.8124,24.1229,57.49
2019-10-25,2087.89,1397.792837886505,1924.0,72.6503553995065,23.158454821699,4.6316909643398,8.9692,25.0991,57.49
2019-11-01,2100.2,1408.824195271186,1924.0,73.22371077293066,23.350015863863,4.6700031727726,9.0403,25.3931,57.51
2019-11-08,2137.23,1433.704068497244,1924.0,74.51684347698773,27.602340536894,5.5204681073788,9.2123,25.5469,57.6
2019-11-15,2162.18,1451.470351501471,1924.0,75.44024695953591,28.24262415661,5.648524831322,9.4566,24.8145,57.57
2019-11-22,2101.96,1411.508256467062,1924.0,73.36321499309054,25.387573110275998,5.077514622055199,9.4715,26.4577,57.43
2019-11-29,2087.96,1401.938201845642,1924.0,72.86581090673815,25.827044010928,5.1654088021856,9.3713,24.6711,57.2
2019-12-06,2081.85,1398.777599963871,1924.0,72.70153845966065,23.151209188431,4.6302418376862,9.3051,23.7988,56.99
2019-12-13,2170.25,1458.776009201296,1924.0,75.81995889819625,27.585413169846,5.5170826339692,9.2029,24.9482,57.1
2019-12-20,2204.18,1481.266967974889,1924.0,76.98892764942251,26.744224271415,5.348844854283,9.2537,26.0195,57.13
2019-12-27,2204.21,1480.287930817891,1924.0,76.93804214230204,19.715506093526997,4.928876523381749,9.1893,28.7137,56.86
2020-01-03,2176.46,1462.298971774498,1941.0,75.33740194613591,14.515427676376,4.8384758921253335,9.1843,30.6665,56.85
2020-01-10,2206.39,1484.063380523097,1941.0,76.45870069670772,32.771666076696,6.5543332153392,9.4487,29.1714,57.08
2020-01-17,2250.57,1515.299753695611,1941.0,78.0679934928187,31.104217592524,6.2208435185048,9.7236,27.5459,57.15
2020-01-24,2246.13,1512.629061905415,1941.0,77.93039989208734,24.675674846572,6.168918711643,9.9499,27.0329,57.17
2020-01-31,2119.01,1427.047754939819,1941.0,73.52126506645126,29.740072143185,7.43501803579625,10.0336,28.7192,57.19
2020-02-07,2211.95,1491.013321310687,1941.0,76.81676050029299,40.744069777603,8.1488139555206,9.8921,28.6228,57.14
2020-02-14,2243.59,1511.254622615908,1941.0,77.85958900648676,33.475217145385,6.695043429077001,10.238,28.3212,57.19
2020-02-21,2162.84,1456.692607497773,1941.0,75.04856298288371,33.941213601003,6.7882427202006,10.4667,28.5916,57.14
2020-02-28,1987.01,1337.716963290314,1941.0,68.91895740805327,43.497215376317996,8.699443075263599,10.3214,31.2124,56.62
2020-03-06,2040.22,1373.917955358746,1941.0,70.78402655119763,39.515929158944,7.903185831788799,9.9708,31.0516,56.42
2020-03-13,1771.44,1193.686836834111,1941.0,61.49854903833648,51.215624761598,10.2431249523196,9.8015,36.1901,55.64
2020-03-20,1566.15,1054.892888467243,1941.0,54.34790770052772,50.444759582206004,10.0889519164412,7.4516,39.1219,55.37
2020-03-27,1717.73,1156.581472275771,1941.0,59.58688677361004,57.965137817434,11.5930275634868,6.3515,43.9772,54.93
2020-04-03,1725.44,1160.743273084198,1941.0,59.80130206513128,55.402885376288,11.0805770752576,6.8888,43.7305,55.01
2020-04-10,1860.7,1251.44597543298,1941.0,64.47429033657805,56.240308282672,11.2480616565344,7.5583,44.4261,55.09
2020-04-17,1914.53,1287.911930998779,1941.0,66.35301035542396,44.351073787969,11.08776844699225,7.9423,44.2617,55.2
2020-04-24,1889.01,1271.15936687674,1941.0,65.4899210137424,53.97938558918,10.795877117836,8.6252,43.703,55.19
2020-05-01,1947.56,1309.17924833095,1941.0,67.44869903817361,29.071875682345,9.690625227448333,8.8685,42.7263,55.25
2020-05-08,1945.82,1307.404235915187,1941.0,67.35725069114822,34.137505819513,8.53437645487825,9.2303,42.4756,55.04
2020-05-15,1927.28,1294.619578424819,1941.0,66.6985872449675,45.63929937284,9.127859874568,9.7748,42.1956,54.98
2020-05-22,1970.13,1324.302793166826,1941.0,68.22786157479783,47.70800865959,9.541601731918,10.1429,43.6431,54.99
2020-05-29,2029.6,1363.450451367235,1941.0,70.24474247126405,61.704540281412,12.3409080562824,10.7627,43.8409,55.07
2020-06-05,2181.87,1466.7694773527,1941.0,75.5677216565018,65.88431419712501,13.176862839425002,11.1564,44.5552,55.13
2020-06-12,2132.3,1434.087757539005,1941.0,73.88396483972205,72.67140148999,14.534280297998,11.7083,47.7691,55.06
2020-06-19,2141.32,1441.080602939928,1941.0,74.24423508191282,70.928331056279,14.185666211255802,11.8162,46.093,55.09
2020-06-26,2134.65,1436.168481341002,1941.0,73.99116338696558,57.432981059059,11.4865962118118,12.3893,50.5095,54.99
2020-07-03,2152.41,1456.812255014887,1941.0,75.05472720323992,50.352294377554,10.0704588755108,12.4927,45.5799,55.11
2020-07-10,2150.25,1455.78156091137,1941.0,75.00162601295054,62.160265346179,12.432053069235801,12.9404,46.0337,55.21
2020-07-17,2201.19,1490.180654286876,1941.0,76.77386163250263,57.232379152479,11.4464758304958,13.3906,45.7149,55.37
2020-07-24,2200.44,1490.986231772619,1941.0,76.8153648517578,76.922158998001,15.384431799600199,13.9147,47.1063,55.5
2020-07-31,2249.37,1526.798727989548,1941.0,78.66041875268151,73.826933369467,14.7653866738934,14.1904,47.7863,55.99
2020-08-07,2351.67,1598.022872221562,1941.0,82.32987492125513,82.200682793313,16.4401365586626,14.9201,49.2196,55.94
2020-08-14,2407.49,1636.857790126833,1941.0,84.33064348927527,90.717488549493,18.1434977098986,15.7784,50.7922,55.9
2020-08-21,2304.59,1566.780398603402,1941.0,80.72026783119021,61.153439664356,15.288359916089,15.645,52.3373,55.97
2020-08-28,2353.8,1599.550088938588,1941.0,82.40855687473405,70.38289189797,14.076578379594,16.01,54.7561,55.97
2020-09-04,2368.25,1609.097990279875,1941.0,82.90046317773698,89.06575740597901,17.813151481195803,16.6891,63.2582,55.79
2020-09-11,2396.69,1630.532301019895,1941.0,84.00475533332792,77.83560180176801,15.567120360353602,17.2084,56.4003,55.99
2020-09-18,2412.4,1640.898100271018,1941.0,84.53879960180412,63.917951250599,12.7835902501198,17.6889,54.875,56.0
2020-09-25,2278.79,1551.915293505294,1941.0,79.95442006724852,68.325346671904,13.6650693343808,16.9482,55.6568,55.92
2020-10-02,2327.89,1584.465079441896,1941.0,81.63137967243154,18.458318368468,9.229159184234,16.2467,53.8801,55.86
2020-10-09,2391.96,1628.13350046859,1941.0,83.88116952439928,43.315741150627005,10.828935287656751,16.5871,54.216,56.02
2020-10-16,2341.53,1604.041752351323,1941.0,82.63996663324694,56.085891653191,11.2171783306382,17.2649,54.0095,56.09
2020-10-23,2360.81,1618.108162219142,1941.0,83.3646657505998,52.687485866216,10.5374971732432,16.7837,55.1432,56.16
2020-10-30,2267.15,1553.004436321479,1941.0,80.01053252557851,54.004393200815,10.800878640163,16.3089,55.0398,56.0
2020-11-06,2416.5,1655.495906955745,1941.0,85.29087619555617,59.381805141528,11.876361028305599,16.5649,51.899,56.04
2020-11-13,2493.87,1710.439788437341,1941.0,88.12157591124888,84.59975159235199,16.9199503184704,17.0583,56.6782,56.45
2020-11-20,2553.5,1752.065079766571,1941.0,90.26610405804075,75.219153541414,15.043830708282801,17.2626,62.9948,56.52
2020-11-27,2633.45,1808.1714292854529,1941.0,93.15669393536594,79.802204433074,15.9604408866148,17.7429,62.9567,56.54
2020-12-04,2731.45,1877.4447034978048,1941.0,96.72564160215377,90.166719964953,18.033343992990602,18.3794,60.8052,56.41
2020-12-11,2770.06,1906.299604955606,1941.0,98.21224136814044,91.057564464534,18.2115128929068,18.7165,61.3621,56.14
2020-12-18,2772.18,1907.3502421793153,1941.0,98.26637002469424,81.641452212432,16.3282904424864,19.2822,60.8864,55.95
2020-12-25,2806.86,1936.8268620995352,1941.0,99.78500062336606,79.11952139108399,19.779880347770998,19.3043,62.3079,55.88
2021-01-01,2873.47,1980.5431616090607,1941.0,102.03725716687589,61.425684220402005,20.475228073467335,19.0926,65.6234,55.72
2021-01-08,3152.18,2170.5376484322,2072.0,104.75567801313707,149.56146792451102,29.912293584902205,20.1723,67.5474,55.68
2021-01-15,3085.9,2127.886649457744,2072.0,102.6972321166865,147.852008033648,29.570401606729597,21.1486,68.1639,55.53
2021-01-22,3140.63,2165.993242815529,2072.0,104.53635341773789,121.590714329364,24.3181428658728,21.3022,68.3082,55.43
2021-01-29,2976.21,2051.3023532711754,2072.0,99.00107882582893,110.552253567606,22.1104507135212,20.8821,68.0172,55.06
2021-02-05,3120.63,2154.4254691512247,2072.0,103.97806318297415,102.734605158886,20.5469210317772,20.8541,65.9943,54.93
2021-02-12,3100.58,2140.181514038553,2072.0,103.29061361189926,56.035253960339006,18.678417986779667,21.5017,63.8262,54.82
2021-02-19,3107.62,2145.756604250517,2072.0,103.55968167232223,88.823242181171,17.7646484362342,22.0973,65.0136,54.77
2021-02-26,3012.95,2079.822287070835,2072.0,100.37752350727969,96.124492612752,19.224898522550397,21.0623,63.8585,54.74
2021-03-05,3026.26,2089.548989257272,2072.0,100.84695894098803,67.483190504419,16.87079762610475,21.2076,67.5325,54.7
2021-03-12,3054.39,2108.739011909017,2072.0,101.77311833537726,76.930089048036,15.3860178096072,21.1119,64.1014,54.71
2021-03-19,3039.53,2113.19864327598,2072.0,101.98835150945848,70.915153134455,14.183030626891,21.5436,63.4767,54.74
2021-03-26,3041.01,2119.96383036804,2072.0,102.3148566779942,72.188556030526,14.4377112061052,22.0467,63.5003,54.58
2021-04-02,3112.8,2169.819699262115,2072.0,104.72102795666578,72.900877442183,14.5801754884366,22.1501,65.3958,54.73
2021-04-09,3131.88,2183.407707650182,2072.0,105.37681986728677,73.351044800919,14.6702089601838,22.0532,64.7166,54.79
2021-04-16,3198.62,2230.8634508389914,2072.0,107.6671549632718,78.417446133394,15.683489226678798,22.3436,67.0014,54.81
2021-04-23,3186.1,2223.584747475283,2072.0,107.31586619089204,77.318467234507,15.463693446901399,23.2635,67.6877,54.67
