Date,삼성주가,삼성시총_조,삼성TTM순이익_조,삼성PER,하이닉스주가,하이닉스시총_조,하이닉스TTM순이익_조,하이닉스PER
2021-10-12,69000,411.91499595,32.2558,12.770261346796545,91500,66.6122163975,5.819,11.447364907630178
2021-10-13,68800,410.72103944,32.2558,12.733246096515977,92000,66.97621758,5.819,11.509918814229248
2021-10-14,69400,414.30290897,32.2558,12.844291847357683,93800,68.286621837,5.819,11.735112877985909
2021-10-15,70100,418.481756755,32.2558,12.973845223339678,98400,71.635432716,5.819,12.31060881869737
2021-10-18,70200,419.07873501,32.2558,12.992352848479964,97100,70.6890296415,5.819,12.147968661539783
2021-10-19,70600,421.46664803,32.2558,13.066383349041102,97700,71.1258310605,5.819,12.223033349458671
2021-10-20,70300,419.675713265,32.2558,13.010860473620248,97900,71.2714315335,5.819,12.2480549120983
2021-10-21,70200,419.07873501,32.2558,12.992352848479964,96300,70.1066277495,5.819,12.04788241098127
2021-10-22,70400,420.27269152,32.2558,13.029368098760534,98500,71.7082329525,5.819,12.323119600017185
2021-10-25,70200,419.07873501,32.2558,12.992352848479964,100000,72.8002365,5.819,12.5107813198144
2021-10-26,71100,424.451539305,32.2558,13.158921474742526,102000,74.25624123,5.819,12.760996946210689
2021-10-27,70100,418.481756755,32.2558,12.973845223339678,101500,73.8922400475,5.819,12.698443039611616
2021-10-28,70700,422.063626285,32.2558,13.084890974181388,106500,77.5322518725,5.819,13.323982105602337
2021-10-29,69800,416.69082199,32.2558,12.918322347918824,103000,74.984243595,5.819,12.886104759408832
2021-11-01,69900,417.287800245,32.2558,12.93682997305911,106500,77.5322518725,5.819,13.323982105602337
2021-11-02,71500,426.839452325,32.2558,13.232951975303667,107500,78.2602542375,5.819,13.449089918800482
2021-11-03,70400,420.27269152,32.2558,13.029368098760534,105500,76.8042495075,5.819,13.198874292404193
2021-11-04,70600,421.46664803,32.2558,13.066383349041102,106000,77.16825069,5.819,13.261428199003264
2021-11-05,70200,419.07873501,32.2558,12.992352848479964,107000,77.896253055,5.819,13.38653601220141
2021-11-08,70600,421.46664803,32.2558,13.066383349041102,107500,78.2602542375,5.819,13.449089918800482
2021-11-09,70500,420.869669775,32.2558,13.047875723900816,109000,79.352257785,5.819,13.636751638597698
2021-11-10,70200,419.07873501,32.2558,12.992352848479964,108500,78.9882566025,5.819,13.574197731998625
2021-11-11,69900,417.287800245,32.2558,12.93682997305911,107500,78.2602542375,5.819,13.449089918800482
2021-11-12,70600,421.46664803,32.2558,13.066383349041102,106500,77.5322518725,5.819,13.323982105602337
2021-11-15,71400,426.24247407,35.0462,12.16230216314465,111000,80.808262515,8.0525,10.035176965538652
2021-11-16,71300,425.645495815,35.0462,12.14526812650159,112000,81.53626488,8.0525,10.12558396522819
2021-11-17,70700,422.063626285,35.0462,12.043063906643232,110500,80.4442613325,8.0525,9.989973465693884
2021-11-18,70200,419.07873501,35.0462,11.957893723427933,110000,80.08026015,8.0525,9.944769965849115
2021-11-19,71200,425.04851756,35.0462,12.12823408985853,111500,81.1722636975,8.0525,10.08038046538342
2021-11-22,74900,447.136712995,35.0462,12.75849344565174,119500,86.9962826175,8.0525,10.80363646289972
2021-11-23,75300,449.524626015,35.0462,12.82662959222398,119000,86.632281435,8.0525,10.75843296305495
2021-11-24,74800,446.53973474,35.0462,12.74145940900868,119500,86.9962826175,8.0525,10.80363646289972
2021-11-25,73700,439.972973935,35.0462,12.554085005935024,117500,85.5402778875,8.0525,10.622822463520645
2021-11-26,72300,431.615278365,35.0462,12.315608492932187,115500,84.0842731575,8.0525,10.44200846414157
2021-11-29,72300,431.615278365,35.0462,12.315608492932187,116000,84.44827434,8.0525,10.48721196398634
2021-11-30,71300,425.645495815,35.0462,12.14526812650159,114000,82.99226961,8.0525,10.306397964607264
2021-12-01,74400,444.15182172,35.0462,12.67332326243644,116500,84.8122755225,8.0525,10.532415463831109
2021-12-02,75800,452.50951729,35.0462,12.911799775439277,120000,87.3602838,8.0525,10.84883996274449
2021-12-03,75600,451.31556078,35.0462,12.877731702153158,118000,85.90427907,8.0525,10.668025963365414
2021-12-06,76300,455.494408565,35.0462,12.996969958654576,118500,86.2682802525,8.0525,10.713229463210183
2021-12-07,77400,462.06116937,35.0462,13.184344361728234,121500,88.4522873475,8.0525,10.984450462278796
2021-12-08,77400,462.06116937,35.0462,13.184344361728234,120000,87.3602838,8.0525,10.84883996274449
2021-12-09,78200,466.83699541,35.0462,13.32061665487271,123500,89.9082920775,8.0525,11.16526446165787
2021-12-10,76900,459.076278095,35.0462,13.099174178512936,120500,87.7242849825,8.0525,10.894043462589257
2021-12-13,76800,458.47929984,35.0462,13.082140141869875,121500,88.4522873475,8.0525,10.984450462278796
2021-12-14,77000,459.67325635,35.0462,13.116208215155993,121000,88.088286165,8.0525,10.939246962434026
2021-12-15,77600,463.25512588,35.0462,13.218412435014352,123500,89.9082920775,8.0525,11.16526446165787
2021-12-16,77800,464.44908239,35.0462,13.252480508300472,124000,90.27229326,8.0525,11.210467961502639
2021-12-17,78000,465.6430389,35.0462,13.286548581586592,122000,88.81628853,8.0525,11.029653962123563
2021-12-20,77100,460.270234605,35.0462,13.133242251799054,120500,87.7242849825,8.0525,10.894043462589257
2021-12-21,78100,466.240017155,35.0462,13.303582618229651,124500,90.6362944425,8.0525,11.255671461347408
2021-12-22,79400,474.00073447,35.0462,13.525025094589427,127000,92.456300355,8.0525,11.481688960571251
2021-12-23,79900,476.985625745,35.0462,13.610195277804726,127500,92.8203015375,8.0525,11.52689246041602
2021-12-24,80500,480.567495275,35.0462,13.712399497663085,128000,93.18430272,8.0525,11.57209596026079
2021-12-27,80200,478.77656051,35.0462,13.661297387733907,126000,91.72829799,8.0525,11.391281960881713
2021-12-28,80300,479.373538765,35.0462,13.678331424376966,127500,92.8203015375,8.0525,11.52689246041602
2021-12-29,78800,470.41886494,35.0462,13.42282087473107,127000,92.456300355,8.0525,11.481688960571251
2021-12-30,78300,467.433973665,35.0462,13.33765069151577,131000,95.368309815,8.0525,11.843316959329401
2022-01-03,78600,469.22490843,35.0462,13.388752801444952,128500,93.5483039025,8.0525,11.617299460105556
2022-01-04,78700,469.821886685,35.0462,13.405786838088009,128500,93.5483039025,8.0525,11.617299460105556
2022-01-05,77400,462.06116937,35.0462,13.184344361728234,125500,91.3642968075,8.0525,11.346078461036944
2022-01-06,76900,459.076278095,35.0462,13.099174178512936,125000,91.000295625,8.0525,11.300874961192177
2022-01-07,78300,467.433973665,35.0462,13.33765069151577,127000,92.456300355,8.0525,11.481688960571251
2022-01-10,78000,465.6430389,35.0462,13.286548581586592,124500,90.6362944425,8.0525,11.255671461347408
2022-01-11,78900,471.015843195,35.0462,13.43985491137413,128000,93.18430272,8.0525,11.57209596026079
2022-01-12,78900,471.015843195,35.0462,13.43985491137413,128500,93.5483039025,8.0525,11.617299460105556
2022-01-13,77900,465.046060645,35.0462,13.269514544943533,129500,94.2763062675,8.0525,11.707706459795094
2022-01-14,77300,461.464191115,35.0462,13.167310325085174,128500,93.5483039025,8.0525,11.617299460105556
2022-01-17,77500,462.658147625,35.0462,13.201378398371293,127000,92.456300355,8.0525,11.481688960571251
2022-01-18,77000,459.67325635,35.0462,13.116208215155993,126500,92.0922991725,8.0525,11.436485460726482
2022-01-19,76300,455.494408565,35.0462,12.996969958654576,127000,92.456300355,8.0525,11.481688960571251
2022-01-20,76500,456.688365075,35.0462,13.031038031940696,125000,91.000295625,8.0525,11.300874961192177
2022-01-21,75600,451.31556078,35.0462,12.877731702153158,119000,86.632281435,8.0525,10.75843296305495
2022-01-24,75100,448.330669505,35.0462,12.792561518937859,119000,86.632281435,8.0525,10.75843296305495
2022-01-25,74000,441.7639087,35.0462,12.605187115864203,118000,85.90427907,8.0525,10.668025963365414
2022-01-26,73300,437.585060915,35.0462,12.485948859362784,117500,85.5402778875,8.0525,10.622822463520645
2022-01-27,71300,425.645495815,35.0462,12.14526812650159,113500,82.6282684275,8.0525,10.261194464762497
2022-01-28,73300,437.585060915,35.0462,12.485948859362784,120500,87.7242849825,8.0525,10.894043462589257
2022-02-03,73300,437.585060915,35.0462,12.485948859362784,124000,90.27229326,8.0525,11.210467961502639
2022-02-04,74000,441.7639087,35.0462,12.605187115864203,124500,90.6362944425,8.0525,11.255671461347408
2022-02-07,73000,435.79412615,35.0462,12.434846749433605,123000,89.544290895,8.0525,11.1200609618131
2022-02-08,73500,438.779017425,35.0462,12.520016932648904,125000,91.000295625,8.0525,11.300874961192177
2022-02-09,74700,445.942756485,35.0462,12.724425372365621,126000,91.72829799,8.0525,11.391281960881713
2022-02-10,75400,450.12160427,35.0462,12.843663628867038,129500,94.2763062675,8.0525,11.707706459795094
2022-02-11,74900,447.136712995,35.0462,12.75849344565174,132000,96.09631218,8.0525,11.933723959018938
2022-02-14,73700,439.972973935,35.0462,12.554085005935024,132500,96.4603133625,8.0525,11.978927458863707
2022-02-15,73700,439.972973935,35.0462,12.554085005935024,127000,92.456300355,8.0525,11.481688960571251
2022-02-16,74800,446.53973474,35.0462,12.74145940900868,130500,95.0043086325,8.0525,11.798113459484632
2022-02-17,75000,447.73369125,35.0462,12.7755274822948,133000,96.824314545,8.0525,12.024130958708474
2022-02-18,74300,443.554843465,35.0462,12.656289225793381,131500,95.7323109975,8.0525,11.888520459174169
2022-02-21,74200,442.95786521,35.0462,12.639255189150322,130000,94.64030745,8.0525,11.752909959639862
2022-02-22,73400,438.18203917,35.0462,12.502982896005843,128500,93.5483039025,8.0525,11.617299460105556
2022-02-23,73000,435.79412615,35.0462,12.434846749433605,128500,93.5483039025,8.0525,11.617299460105556
2022-02-24,71500,426.839452325,35.0462,12.17933619978771,122500,89.1802897125,8.0525,11.074857461968332
2022-02-25,71900,429.227365345,35.0462,12.247472346359949,123000,89.544290895,8.0525,11.1200609618131
2022-02-28,72100,430.421321855,35.0462,12.281540419646067,123500,89.9082920775,8.0525,11.16526446165787
2022-03-02,71700,428.033408835,35.0462,12.213404273073829,125000,91.000295625,8.0525,11.300874961192177
2022-03-03,72900,435.197147895,35.0462,12.417812712790546,129000,93.912305085,8.0525,11.662502959950325
2022-03-04,71500,426.839452325,35.0462,12.17933619978771,124500,90.6362944425,8.0525,11.255671461347408
2022-03-07,70100,418.481756755,35.0462,11.940859686784872,119500,86.9962826175,8.0525,10.80363646289972
2022-03-08,69500,414.899887225,35.0462,11.838655466926514,118000,85.90427907,8.0525,10.668025963365414
2022-03-10,71200,425.04851756,35.0462,12.12823408985853,120000,87.3602838,8.0525,10.84883996274449
2022-03-11,70000,417.8847785,35.0462,11.923825650141813,117000,85.176276705,8.0525,10.577618963675878
2022-03-14,70200,419.07873501,35.0462,11.957893723427933,116000,84.44827434,8.0525,10.48721196398634
2022-03-15,69500,414.899887225,39.2438,10.572367793766148,112500,81.9002660625,9.6022,8.529323078304971
2022-03-16,70400,420.27269152,39.2438,10.709276153685423,116500,84.8122755225,9.6022,8.832587898866926
2022-03-17,71200,425.04851756,39.2438,10.830972473613667,124000,90.27229326,9.6022,9.401209437420592
2022-03-18,70700,422.063626285,39.2438,10.754912273658514,124000,90.27229326,9.6022,9.401209437420592
2022-03-21,69900,417.287800245,39.2438,10.633215953730272,122000,88.81628853,9.6022,9.249577027139614
2022-03-22,70300,419.675713265,39.2438,10.694064113694393,123500,89.9082920775,9.6022,9.363301334850346
2022-03-23,70500,420.869669775,39.2438,10.724488193676454,123500,89.9082920775,9.6022,9.363301334850346
2022-03-24,69800,416.69082199,39.2438,10.61800391373924,120500,87.7242849825,9.6022,9.13585271942888
2022-03-25,69800,416.69082199,39.2438,10.61800391373924,118000,85.90427907,9.6022,8.946312206577659
2022-03-28,69700,416.093843735,39.2438,10.60279187374821,118000,85.90427907,9.6022,8.946312206577659
2022-03-29,70200,419.07873501,39.2438,10.678852073703363,120000,87.3602838,9.6022,9.097944616858637
2022-03-30,69900,417.287800245,39.2438,10.633215953730272,121000,88.088286165,9.6022,9.173760821999124
2022-03-31,69600,415.49686548,39.2438,10.587579833757179,118000,85.90427907,9.6022,8.946312206577659
2022-04-01,69100,412.511974205,39.2438,10.511519633802028,116000,84.44827434,9.6022,8.794679796296682
2022-04-04,69300,413.705930715,39.2438,10.54194371378409,117000,85.176276705,9.6022,8.870496001437171
2022-04-05,69200,413.10895246,39.2438,10.526731673793059,116500,84.8122755225,9.6022,8.832587898866926
2022-04-06,68500,408.930104675,39.2438,10.420247393855844,113000,82.264267245,9.6022,8.567231180875217
2022-04-07,68000,405.9452134,39.2438,10.344187193900693,113500,82.6282684275,9.6022,8.60513928344546
2022-04-08,67800,404.75125689,39.2438,10.31376311391863,112000,81.53626488,9.6022,8.491414975734727
2022-04-11,67900,405.348235145,39.2438,10.328975153909662,111500,81.1722636975,9.6022,8.453506873164484
2022-04-12,67000,399.97543085,39.2438,10.192066793990389,111000,80.808262515,9.6022,8.415598770594238
2022-04-13,68700,410.124061185,39.2438,10.450671473837906,113000,82.264267245,9.6022,8.567231180875217
2022-04-14,67500,402.960322125,39.2438,10.26812699394554,110000,80.08026015,9.6022,8.339782565453751
2022-04-15,66600,397.58751783,39.2438,10.131218634026267,108000,78.62425542,9.6022,8.188150155172773
2022-04-18,66700,398.184496085,39.2438,10.146430674017296,109000,79.352257785,9.6022,8.263966360313262
2022-04-19,67300,401.766365615,39.2438,10.23770291396348,112500,81.9002660625,9.6022,8.529323078304971
2022-04-20,67400,402.36334387,39.2438,10.25291495395451,112500,81.9002660625,9.6022,8.529323078304971
2022-04-21,67700,404.154278635,39.2438,10.298551073927602,113000,82.264267245,9.6022,8.567231180875217
2022-04-22,67000,399.97543085,39.2438,10.192066793990389,110500,80.4442613325,9.6022,8.377690668023995
2022-04-25,66300,395.796583065,39.2438,10.085582514053176,108000,78.62425542,9.6022,8.188150155172773
2022-04-26,66100,394.602626555,39.2438,10.055158434071114,111000,80.808262515,9.6022,8.415598770594238
2022-04-27,65000,388.03586575,39.2438,9.88782599416978,108500,78.9882566025,9.6022,8.226058257743018
2022-04-28,64800,386.84190924,39.2438,9.857401914187719,109500,79.7162589675,9.6022,8.301874462883506
2022-04-29,67400,402.36334387,39.2438,10.25291495395451,112500,81.9002660625,9.6022,8.529323078304971
2022-05-02,67300,401.766365615,39.2438,10.23770291396348,110500,80.4442613325,9.6022,8.377690668023995
2022-05-03,67500,402.960322125,39.2438,10.26812699394554,110000,80.08026015,9.6022,8.339782565453751
2022-05-04,67900,405.348235145,39.2438,10.328975153909662,109500,79.7162589675,9.6022,8.301874462883506
2022-05-06,66500,396.990539575,39.2438,10.116006594035236,107500,78.2602542375,9.6022,8.150242052602529
2022-05-09,66100,394.602626555,39.2438,10.055158434071114,107500,78.2602542375,9.6022,8.150242052602529
2022-05-10,65700,392.214713535,39.2438,9.994310274106992,110000,80.08026015,9.6022,8.339782565453751
2022-05-11,65700,392.214713535,39.2438,9.994310274106992,110500,80.4442613325,9.6022,8.377690668023995
2022-05-12,64900,387.438887495,39.2438,9.87261395417875,109000,79.352257785,9.6022,8.263966360313262
2022-05-13,66500,396.990539575,39.2438,10.116006594035236,112500,81.9002660625,9.6022,8.529323078304971
2022-05-16,66300,395.796583065,43.2801,9.145001584215379,110500,80.4442613325,10.5906,7.595817171123449
2022-05-17,67600,403.55730038,43.2801,9.324315340768623,112500,81.9002660625,10.5906,7.7332980248994385
2022-05-18,68100,406.542191655,43.2801,9.393282170212176,113500,82.6282684275,10.5906,7.802038451787435
2022-05-19,67500,402.960322125,43.2801,9.310521974879912,111000,80.808262515,10.5906,7.630187384567446
2022-05-20,68000,405.9452134,43.2801,9.379488804323465,112500,81.9002660625,10.5906,7.7332980248994385
2022-05-23,67900,405.348235145,43.2801,9.365695438434754,113000,82.264267245,10.5906,7.767668238343436
2022-05-24,66500,396.990539575,43.2801,9.172588315992801,108500,78.9882566025,10.5906,7.4583363173474595
2022-05-25,66400,396.39356132,43.2801,9.15879495010409,108000,78.62425542,10.5906,7.423966103903461
2022-05-26,65900,393.408670045,43.2801,9.089828120660535,103000,74.984243595,10.5906,7.080263969463486
2022-05-27,66500,396.990539575,43.2801,9.172588315992801,106000,77.16825069,10.5906,7.286485250127471
2022-05-30,67700,404.154278635,43.2801,9.338108706657334,107000,77.896253055,10.5906,7.355225677015467
2022-05-31,67400,402.36334387,43.2801,9.2967286089912,108000,78.62425542,10.5906,7.423966103903461
2022-06-02,66700,398.184496085,43.2801,9.200175047770223,107000,77.896253055,10.5906,7.355225677015467
2022-06-03,66800,398.78147434,43.2801,9.213968413658934,107000,77.896253055,10.5906,7.355225677015467
2022-06-07,65500,391.020757025,43.2801,9.034654657105692,104000,75.71224596,10.5906,7.149004396351482
2022-06-08,65300,389.826800515,43.2801,9.007067925328268,106000,77.16825069,10.5906,7.286485250127471
2022-06-09,65200,389.22982226,43.2801,8.993274559439557,105500,76.8042495075,10.5906,7.252115036683474
2022-06-10,63800,380.87212669,43.2801,8.800167436997604,103500,75.3482447775,10.5906,7.1146341829074835
2022-06-13,62100,370.723496355,43.2801,8.565680216889518,99000,72.072234135,10.5906,6.805302261911507
2022-06-14,61900,369.529539845,43.2801,8.538093485112096,99100,72.1450343715,10.5906,6.812176304600306
2022-06-15,60700,362.365800785,43.2801,8.372573094447564,97900,71.2714315335,10.5906,6.729687792334713
2022-06-16,60900,363.559757295,43.2801,8.400159826224986,97400,70.907430351,10.5906,6.695317578890714
2022-06-17,59800,356.99299649,43.2801,8.248432801449166,96400,70.179427986,10.5906,6.626577152002719
2022-06-20,58700,350.426235685,43.2801,8.096705776673344,94500,68.7962234925,10.5906,6.495970340915529
2022-06-21,58500,349.232279175,43.2801,8.069119044895922,95200,69.305825148,10.5906,6.544088639737125
2022-06-22,57600,343.85947488,43.2801,7.944978751897524,92200,67.121818053,10.5906,6.33786735907314
2022-06-23,57400,342.66551837,43.2801,7.917392020120102,90200,65.665813323,10.5906,6.20038650529715
2022-06-24,58400,348.63530092,43.2801,8.055325679007213,91600,66.685016634,10.5906,6.296623102940343
2022-06-27,58800,351.02321394,43.2801,8.110499142562055,95000,69.160224675,10.5906,6.530340554359526
2022-06-28,59400,354.60508347,43.2801,8.193259337894322,95300,69.3786253845,10.5906,6.550962682425925
2022-06-29,58000,346.2473879,43.2801,8.000152215452367,94000,68.43222231,10.5906,6.461600127471531
2022-06-30,57000,340.27760535,43.2801,7.862218556565257,91000,66.248215215,10.5906,6.255378846807546
2022-07-01,56200,335.50177931,43.2801,7.751871629455571,87500,63.7002069375,10.5906,6.014787352699564
2022-07-04,57100,340.874583605,43.2801,7.876011922453969,89100,64.8650107215,10.5906,6.124772035720356
2022-07-05,57200,341.47156186,43.2801,7.88980528834268,92500,67.3402187625,10.5906,6.358489487139539
2022-07-06,56400,336.69573582,43.2801,7.779458361232992,92100,67.0490178165,10.5906,6.33099331638434
2022-07-07,58200,347.44134441,43.2801,8.027738947229789,93900,68.3594220735,10.5906,6.454726084782732
2022-07-08,58700,350.426235685,43.2801,8.096705776673344,94800,69.014624202,10.5906,6.516592468981926
2022-07-11,58800,351.02321394,43.2801,8.110499142562055,93700,68.2138216005,10.5906,6.440977999405132
2022-07-12,58100,346.844366155,43.2801,8.013945581341078,93300,67.9226206545,10.5906,6.413481828649934
2022-07-13,58000,346.2473879,43.2801,8.000152215452367,94000,68.43222231,10.5906,6.461600127471531
2022-07-14,57500,343.262496625,43.2801,7.931185386008813,94000,68.43222231,10.5906,6.461600127471531
2022-07-15,60000,358.186953,43.2801,8.276019533226588,98700,71.8538334255,10.5906,6.784680133845108
2022-07-18,61900,369.529539845,43.2801,8.538093485112096,101000,73.528238865,10.5906,6.942783115687497
2022-07-19,60900,363.559757295,43.2801,8.400159826224986,100000,72.8002365,10.5906,6.874042688799501
2022-07-20,60500,361.171844275,43.2801,8.344986362670143,102000,74.25624123,10.5906,7.011523542575492
2022-07-21,61800,368.93256159,43.2801,8.524300119223385,102500,74.6202424125,10.5906,7.045893756019489
2022-07-22,61300,365.947670315,43.2801,8.45533328977983,100000,72.8002365,10.5906,6.874042688799501
2022-07-25,61100,364.753713805,43.2801,8.427746558002408,100000,72.8002365,10.5906,6.874042688799501
2022-07-26,61700,368.335583335,43.2801,8.510506753334674,100500,73.1642376825,10.5906,6.908412902243499
2022-07-27,61800,368.93256159,43.2801,8.524300119223385,100000,72.8002365,10.5906,6.874042688799501
2022-07-28,61900,369.529539845,43.2801,8.538093485112096,99400,72.363435081,10.5906,6.832798432666705
2022-07-29,61400,366.54464857,43.2801,8.469126655668541,97900,71.2714315335,10.5906,6.729687792334713
2022-08-01,61300,365.947670315,43.2801,8.45533328977983,97100,70.6890296415,10.5906,6.6746954508243155
2022-08-02,61700,368.335583335,43.2801,8.510506753334674,96500,70.2522282225,10.5906,6.633451194691518
2022-08-03,61300,365.947670315,43.2801,8.45533328977983,97500,70.9802305875,10.5906,6.702191621579514
2022-08-04,61500,367.141626825,43.2801,8.482920021557252,97500,70.9802305875,10.5906,6.702191621579514
2022-08-05,61500,367.141626825,43.2801,8.482920021557252,98500,71.7082329525,10.5906,6.770932048467508
2022-08-08,60800,362.96277904,43.2801,8.386366460336275,96300,70.1066277495,10.5906,6.61970310931392
2022-08-09,60000,358.186953,43.2801,8.276019533226588,95100,69.2330249115,10.5906,6.537214597048325
2022-08-10,59100,352.814148705,43.2801,8.151879240228189,91800,66.830617107,10.5906,6.310371188317942
2022-08-11,59900,357.589974745,43.2801,8.262226167337877,93300,67.9226206545,10.5906,6.413481828649934
2022-08-12,60200,359.38090951,43.2801,8.303606265004008,93300,67.9226206545,10.5906,6.413481828649934
2022-08-16,61000,364.15673555,44.7839,8.131420790730598,96700,70.3978286955,11.4776,6.133497307407471
2022-08-17,60400,360.57486602,44.7839,8.05143960262505,97100,70.6890296415,11.4776,6.158868547562208
2022-08-18,61500,367.141626825,44.7839,8.198071780818553,95700,69.6698263305,11.4776,6.070069207020631
2022-08-19,60900,363.559757295,44.7839,8.118090592713006,96400,70.179427986,11.4776,6.114468877291419
2022-08-22,60000,358.186953,44.7839,7.998118810554685,95200,69.305825148,11.4776,6.038355156827211
2022-08-23,59100,352.814148705,44.7839,7.878147028396365,93600,68.141021364,11.4776,5.9368701962082655
2022-08-24,59000,352.21717045,44.7839,7.864816830378775,93200,67.849820418,11.4776,5.91149895605353
2022-08-25,59700,356.396018235,44.7839,7.958128216501912,94100,68.5050225465,11.4776,5.9685842464016865
2022-08-26,60000,358.186953,44.7839,7.998118810554685,95100,69.2330249115,11.4776,6.032012346788527
2022-08-29,58600,349.82925743,44.7839,7.811496038308409,92500,67.3402187625,11.4776,5.867099285782742
2022-08-30,58800,351.02321394,44.7839,7.838156434343592,93200,67.849820418,11.4776,5.91149895605353
2022-08-31,59700,356.396018235,44.7839,7.958128216501912,95200,69.305825148,11.4776,6.038355156827211
2022-09-01,58400,348.63530092,44.7839,7.784835642273228,92400,67.267418526,11.4776,5.860756475744058
2022-09-02,57500,343.262496625,44.7839,7.664863860114907,91700,66.7578168705,11.4776,5.816356805473268
2022-09-05,57100,340.874583605,44.7839,7.611543068044543,91100,66.3210154515,11.4776,5.778299945241165
2022-09-06,57100,340.874583605,44.7839,7.611543068044543,91800,66.830617107,11.4776,5.822699615511953
2022-09-07,56000,334.3078228,44.7839,7.46491088985104,90400,65.811413796,11.4776,5.7339002749703765
2022-09-08,55600,331.91990978,44.7839,7.4115900977806755,90400,65.811413796,11.4776,5.7339002749703765
2022-09-13,58100,346.844366155,44.7839,7.744845048220453,94800,69.014624202,11.4776,6.012983916672474
2022-09-14,56800,339.08364884,44.7839,7.571552473991769,93000,67.704219945,11.4776,5.898813335976162
2022-09-15,56000,334.3078228,44.7839,7.46491088985104,92000,66.97621758,11.4776,5.835385235589321
2022-09-16,56200,335.50177931,44.7839,7.491571285886223,91200,66.393815688,11.4776,5.784642755279849
2022-09-19,56400,336.69573582,44.7839,7.518231681921404,90000,65.52021285,11.4776,5.70852903481564
2022-09-20,55800,333.11386629,44.7839,7.438250493815857,88000,64.06420812,11.4776,5.58167283404196
2022-09-21,55300,330.128975015,44.7839,7.371599503727901,88000,64.06420812,11.4776,5.58167283404196
2022-09-22,54400,324.75617072,44.7839,7.251627721569582,86000,62.60820339,11.4776,5.454816633268279
2022-09-23,54500,325.353148975,44.7839,7.2649579195871725,83500,60.7881974775,11.4776,5.296246382301177
2022-09-26,53900,321.771279445,44.7839,7.184976731481626,82500,60.0601951125,11.4776,5.232818281914337
2022-09-27,54200,323.56221421,44.7839,7.224967325534399,82000,59.69619393,11.4776,5.201104231720917
2022-09-28,52900,315.801496895,44.7839,7.051674751305715,81200,59.113792038,11.4776,5.150361751411444
2022-09-29,52600,314.01056213,44.7839,7.01168415725294,80800,58.822591092,11.4776,5.1249905112567085
2022-09-30,53100,316.995453405,44.7839,7.078335147340896,83100,60.4969965315,11.4776,5.2708751421464415
2022-10-04,55200,329.53199676,44.7839,7.358269305710311,86200,62.753803863,11.4776,5.467502253345647
2022-10-05,56000,334.3078228,44.7839,7.46491088985104,89800,65.374612377,11.4776,5.695843414738273
2022-10-06,56300,336.098757565,44.7839,7.504901483903814,89900,65.4474126135,11.4776,5.702186224776957
2022-10-07,56200,335.50177931,44.7839,7.491571285886223,91200,66.393815688,11.4776,5.784642755279849
2022-10-11,55400,330.72595327,44.7839,7.3849297017454925,90200,65.665813323,11.4776,5.721214654893008
2022-10-12,55800,333.11386629,44.7839,7.438250493815857,94000,68.43222231,11.4776,5.962241436363002
2022-10-13,55200,329.53199676,44.7839,7.358269305710311,94900,69.0874244385,11.4776,6.019326726711158
2022-10-14,56300,336.098757565,44.7839,7.504901483903814,95500,69.5242258575,11.4776,6.057383586943263
2022-10-17,56600,337.88969233,44.7839,7.544892077956587,95200,69.305825148,11.4776,6.038355156827211
2022-10-18,56500,337.292714075,44.7839,7.531561879938995,95800,69.742626567,11.4776,6.076412017059315
2022-10-19,55800,333.11386629,44.7839,7.438250493815857,92900,67.6314197085,11.4776,5.892470525937478
2022-10-20,55500,331.322931525,44.7839,7.398259899763084,90200,65.665813323,11.4776,5.721214654893008
2022-10-21,55900,333.710844545,44.7839,7.451580691833448,90500,65.8842140325,11.4776,5.740243085009061
2022-10-24,57500,343.262496625,44.7839,7.664863860114907,91800,66.830617107,11.4776,5.822699615511953
2022-10-25,57700,344.456453135,44.7839,7.691524256150089,93500,68.0682211275,11.4776,5.930527386169582
2022-10-26,59400,354.60508347,44.7839,7.918137622449139,93900,68.3594220735,11.4776,5.955898626324318
2022-10-27,59500,355.202061725,44.7839,7.931467820466731,90000,65.52021285,11.4776,5.70852903481564
2022-10-28,57300,342.068540115,44.7839,7.638203464079725,83400,60.715397241,11.4776,5.289903572262493
2022-10-31,59400,354.60508347,44.7839,7.918137622449139,82700,60.2057955855,11.4776,5.245503901991706
2022-11-01,60000,358.186953,44.7839,7.998118810554685,83900,61.0793984235,11.4776,5.321617622455914
2022-11-02,59600,355.79903998,44.7839,7.94479801848432,84500,61.5161998425,11.4776,5.3596744826880185
2022-11-03,59200,353.41112696,44.7839,7.891477226413956,82700,60.2057955855,11.4776,5.245503901991706
2022-11-04,59400,354.60508347,44.7839,7.918137622449139,84500,61.5161998425,11.4776,5.3596744826880185
2022-11-07,60200,359.38090951,44.7839,8.024779206589868,86500,62.9722045725,11.4776,5.486530683461699
2022-11-08,61800,368.93256159,44.7839,8.238062374871326,87700,63.8458074105,11.4776,5.5626444039259075
2022-11-09,62000,370.1265181,44.7839,8.264722770906507,89200,64.937810958,11.4776,5.657786554506168
2022-11-10,60400,360.57486602,44.7839,8.05143960262505,89100,64.8650107215,11.4776,5.651443744467484
2022-11-11,62900,375.499322395,44.7839,8.384694553064827,93500,68.0682211275,11.4776,5.930527386169582
